# This file contains the metadata for categorization of the systems in the data set.
# The second column is the name of the group the complex belongs to
# The third column provides additional tags, including element and atomtype combinations the system represents, assignment of the systems into the smaller subsets obtained by clustering etc.
system	group	tags
2.06.05	PS	N-S,N3-S1,equilibrium
2.06.06	PS	N-S,N3-S2,equilibrium
2.06.07	PS	N-S,N3-S2,equilibrium
2.06.08	PS	N-S,N3-S2,equilibrium,cluster100,D442
2.06.09	PS	N-S,N3-S2,equilibrium
2.06.10	PS	N-S,N3-S2,equilibrium
2.06.11	PS	N-S,N0-S0,equilibrium,D442
2.06.12	PS	N-S,N1-S0,equilibrium
2.06.13	PS	N-S,N1-S0,equilibrium,D442
2.06.14	PS	N-S,N2-S0,equilibrium
2.06.15	PS	N-S,N2-S0,equilibrium,cluster100,cluster200,D442
2.06.16	PS	N-S,N3-S0,equilibrium
2.06.17	PS	N-S,N3-S0,equilibrium,D442
2.06.18	PS	N-S,N2-S1,equilibrium,cluster200,D442
2.06.19	PS	N-S,N2-S1,equilibrium
2.06.20	PS	N-S,N0-S1,equilibrium,cluster050,cluster200,D442
2.06.21	PS	N-S,N0-S1,equilibrium
2.06.22	PS	N-S,N0-S2,equilibrium,cluster200,D442
2.06.23	PS	N-S,N0-S2,equilibrium
2.06.24	PS	N-S,N2-S2,equilibrium,D442
2.07.01	PS	O-P,O1-P0,equilibrium
2.07.02	PS	O-P,O1-P0,equilibrium
2.07.03	PS	O-P,O1-P0,equilibrium,D442
2.07.04	PS	O-P,O2-P0,equilibrium,D442
2.07.05	PS	O-P,O2-P0,equilibrium
2.07.06	PS	O-P,O2-P0,equilibrium
2.07.07	PS	O-P,O2-P1,equilibrium,cluster200,D442
2.07.08	PS	O-P,O2-P1,equilibrium
2.07.09	PS	O-P,O1-P1,equilibrium,cluster100,cluster200,D442
2.07.10	PS	O-P,O1-P2,equilibrium,cluster200,D442
2.08.01	PS	O-S,O1-S0,equilibrium
2.08.02	PS	O-S,O1-S0,equilibrium
2.08.03	PS	O-S,O1-S0,equilibrium,D442
2.08.04	PS	O-S,O2-S0,equilibrium
2.08.05	PS	O-S,O2-S0,equilibrium
2.08.06	PS	O-S,O2-S0,equilibrium,cluster200,D442
2.08.07	PS	O-S,O1-S1,equilibrium,D442
2.08.08	PS	O-S,O1-S1,equilibrium
2.08.09	PS	O-S,O1-S1,equilibrium
2.08.10	PS	O-S,O2-S1,equilibrium,D442
2.08.11	PS	O-S,O2-S2,equilibrium,cluster200,D442
2.08.12	PS	O-S,O2-S2,equilibrium
2.08.13	PS	O-S,O1-S2,equilibrium
2.08.14	PS	O-S,O1-S2,equilibrium,cluster200,D442
2.09.01	PS	B-P,B-P1,equilibrium
2.09.02	PS	B-P,B-P1,equilibrium
2.09.03	PS	B-P,B-P1,equilibrium
2.09.04	PS	B-P,B-P1,equilibrium,D442
2.09.05	PS	B-P,B-P1,equilibrium
2.09.06	PS	B-P,B0-P0,equilibrium,D442
2.09.07	PS	B-P,B-P0,equilibrium
2.09.08	PS	B-P,B-P0,equilibrium
2.09.09	PS	B-P,B-P0,equilibrium,D442
2.09.10	PS	B-P,B0-P1,equilibrium,cluster100,cluster200,D442
2.09.11	PS	B-P,B0-P1,equilibrium
2.09.12	PS	B-P,B0-P2,equilibrium,D442
2.09.13	PS	B-P,B-P2,equilibrium
2.09.14	PS	B-P,B-P2,equilibrium
2.09.15	PS	B-P,B-P2,equilibrium,D442
2.10.01	PS	B-S,B0-S0,equilibrium,D442
2.10.02	PS	B-S,B-S0,equilibrium,cluster200,D442
2.10.03	PS	B-S,B-S0,equilibrium
2.10.04	PS	B-S,B-S0,equilibrium
2.10.05	PS	B-S,B0-S1,equilibrium
2.10.06	PS	B-S,B0-S1,equilibrium
2.10.07	PS	B-S,B0-S1,equilibrium,cluster200,D442
2.10.08	PS	B-S,B-S1,equilibrium,D442
2.10.09	PS	B-S,B-S1,equilibrium
2.10.10	PS	B-S,B-S1,equilibrium
2.10.11	PS	B-S,B-S1,equilibrium
2.10.12	PS	B-S,B0-S2,equilibrium
2.10.13	PS	B-S,B0-S2,equilibrium,D442
2.10.14	PS	B-S,B0-S2,equilibrium
2.10.15	PS	B-S,B-S2,equilibrium,D442
2.10.16	PS	B-S,B-S2,equilibrium
2.10.17	PS	B-S,B-S2,equilibrium
2.10.18	PS	B-S,B-S2,equilibrium
2.11.01	PS	P-P,P0-P0,equilibrium,cluster100,cluster200,D442
2.11.02	PS	P-P,P0-P1,equilibrium,D442
2.11.03	PS	P-P,P0-P1,equilibrium
2.11.04	PS	P-P,P0-P1,equilibrium
2.11.05	PS	P-P,P1-P1,equilibrium,cluster100,cluster200,D442
2.11.06	PS	P-P,P1-P1,equilibrium
2.11.07	PS	P-P,P1-P1,equilibrium
2.12.01	PS	P-S,P1-S1,equilibrium
2.12.02	PS	P-S,P1-S1,equilibrium
2.12.03	PS	P-S,P1-S1,equilibrium
2.12.04	PS	P-S,P1-S1,equilibrium,cluster200,D442
2.12.05	PS	P-S,P1-S1,equilibrium
2.12.06	PS	P-S,P1-S2,equilibrium
2.12.07	PS	P-S,P1-S2,equilibrium,cluster200,D442
2.12.08	PS	P-S,P1-S2,equilibrium
2.12.09	PS	P-S,P1-S2,equilibrium
2.12.10	PS	P-S,P1-S2,equilibrium
2.12.11	PS	P-S,P0-S0,equilibrium,D442
2.12.12	PS	P-S,P1-S0,equilibrium
2.12.13	PS	P-S,P1-S0,equilibrium
2.12.14	PS	P-S,P1-S0,equilibrium,cluster050,cluster200,D442
2.12.15	PS	P-S,P2-S0,equilibrium,D442
2.12.16	PS	P-S,P0-S1,equilibrium,cluster100,cluster200,D442
2.12.17	PS	P-S,P0-S1,equilibrium
2.12.18	PS	P-S,P0-S1,equilibrium
2.12.19	PS	P-S,P0-S1,equilibrium
2.12.20	PS	P-S,P2-S1,equilibrium,cluster100,cluster200,D442
2.12.21	PS	P-S,P0-S2,equilibrium,D442
2.12.22	PS	P-S,P0-S2,equilibrium
2.12.23	PS	P-S,P0-S2,equilibrium
2.12.24	PS	P-S,P2-S2,equilibrium,cluster020,cluster050,cluster100,D442
2.13.01	PS	S-S,S1-S2,equilibrium
2.13.02	PS	S-S,S1-S2,equilibrium,cluster200,D442
2.13.03	PS	S-S,S1-S2,equilibrium
2.13.04	PS	S-S,S1-S2,equilibrium
2.13.05	PS	S-S,S1-S2,equilibrium
2.13.06	PS	S-S,S2-S2,equilibrium
2.13.07	PS	S-S,S2-S2,equilibrium
2.13.08	PS	S-S,S2-S2,equilibrium,cluster050,cluster100,cluster200,D442
2.13.09	PS	S-S,S2-S2,equilibrium
2.13.10	PS	S-S,S2-S2,equilibrium
2.13.11	PS	S-S,S0-S0,equilibrium,cluster020,D442
2.13.12	PS	S-S,S0-S1,equilibrium
2.13.13	PS	S-S,S0-S1,equilibrium
2.13.14	PS	S-S,S0-S1,equilibrium,D442
2.13.15	PS	S-S,S0-S1,equilibrium
2.13.16	PS	S-S,S1-S1,equilibrium,D442
2.13.17	PS	S-S,S1-S1,equilibrium
2.13.18	PS	S-S,S1-S1,equilibrium
2.13.19	PS	S-S,S0-S2,equilibrium
2.13.20	PS	S-S,S0-S2,equilibrium,D442
2.13.21	PS	S-S,S0-S2,equilibrium
3.01.01	Halogens	H-F,equilibrium
3.01.02	Halogens	H-F,equilibrium
3.01.03	Halogens	H-F,equilibrium
3.01.04	Halogens	H-F,equilibrium,cluster100,cluster200,D442
3.02.01	Halogens	H-Cl,equilibrium
3.02.02	Halogens	H-Cl,equilibrium
3.02.03	Halogens	H-Cl,equilibrium
3.02.04	Halogens	H-Cl,equilibrium,cluster100,cluster200,D442
3.03.01	Halogens	H-Br,equilibrium
3.03.02	Halogens	H-Br,equilibrium
3.03.03	Halogens	H-Br,equilibrium,D442
3.04.01	Halogens	H-I,equilibrium
3.04.02	Halogens	H-I,equilibrium,cluster050,cluster100,cluster200,D442
3.04.03	Halogens	H-I,equilibrium
3.04.04	Halogens	H-I,equilibrium
3.05.01	Halogens	C-F,C1-F,equilibrium,D442
3.05.02	Halogens	C-F,C1-F,equilibrium
3.05.03	Halogens	C-F,C1-F,equilibrium
3.05.04	Halogens	C-F,C1n-F,equilibrium,cluster100,cluster200,D442
3.05.05	Halogens	C-F,C1n-F,equilibrium
3.05.06	Halogens	C-F,C1n-F,equilibrium
3.05.07	Halogens	C-F,C1c-F,equilibrium
3.05.08	Halogens	C-F,C1c-F,equilibrium
3.05.09	Halogens	C-F,C1c-F,equilibrium,cluster200,D442
3.05.10	Halogens	C-F,C0-F,equilibrium
3.05.11	Halogens	C-F,C0-F,equilibrium,cluster100,D442
3.05.12	Halogens	C-F,C2-F,equilibrium
3.05.13	Halogens	C-F,C2-F,equilibrium,D442
3.05.14	Halogens	C-F,C3-F,equilibrium,cluster050,cluster100,D442
3.06.01	Halogens	C-Cl,C1c-Cl,equilibrium
3.06.02	Halogens	C-Cl,C1c-Cl,equilibrium,D442
3.06.03	Halogens	C-Cl,C1c-Cl,equilibrium
3.06.04	Halogens	C-Cl,C1n-Cl,equilibrium,D442
3.06.05	Halogens	C-Cl,C1n-Cl,equilibrium
3.06.06	Halogens	C-Cl,C1n-Cl,equilibrium
3.06.07	Halogens	C-Cl,C1-Cl,equilibrium
3.06.08	Halogens	C-Cl,C1-Cl,equilibrium,cluster100,cluster200,D442
3.06.09	Halogens	C-Cl,C1-Cl,equilibrium
3.06.10	Halogens	C-Cl,C2-Cl,equilibrium,D442
3.06.11	Halogens	C-Cl,C2-Cl,equilibrium
3.06.12	Halogens	C-Cl,C2-Cl,equilibrium
3.06.13	Halogens	C-Cl,C0-Cl,equilibrium
3.06.14	Halogens	C-Cl,C0-Cl,equilibrium,D442
3.06.15	Halogens	C-Cl,C0-Cl,equilibrium
3.06.16	Halogens	C-Cl,C3-Cl,equilibrium
3.06.17	Halogens	C-Cl,C3-Cl,equilibrium,D442
3.06.18	Halogens	C-Cl,C3-Cl,equilibrium
3.07.01	Halogens	C-Br,C1c-Br,equilibrium
3.07.02	Halogens	C-Br,C1c-Br,equilibrium,cluster200,D442
3.07.03	Halogens	C-Br,C1c-Br,equilibrium
3.07.04	Halogens	C-Br,C1-Br,equilibrium
3.07.05	Halogens	C-Br,C1-Br,equilibrium,cluster200,D442
3.07.06	Halogens	C-Br,C1-Br,equilibrium
3.07.07	Halogens	C-Br,C1n-Br,equilibrium,cluster100,cluster200,D442
3.07.08	Halogens	C-Br,C1n-Br,equilibrium
3.07.09	Halogens	C-Br,C1n-Br,equilibrium
3.07.10	Halogens	C-Br,C0-Br,equilibrium
3.07.11	Halogens	C-Br,C0-Br,equilibrium,D442
3.07.12	Halogens	C-Br,C0-Br,equilibrium
3.07.13	Halogens	C-Br,C2-Br,equilibrium
3.07.14	Halogens	C-Br,C2-Br,equilibrium,D442
3.07.15	Halogens	C-Br,C3-Br,equilibrium
3.07.16	Halogens	C-Br,C3-Br,equilibrium,cluster200,D442
3.07.17	Halogens	C-Br,C3-Br,equilibrium
3.08.01	Halogens	C-I,C1c-I,equilibrium,cluster200,D442
3.08.02	Halogens	C-I,C1c-I,equilibrium
3.08.03	Halogens	C-I,C1c-I,equilibrium
3.08.04	Halogens	C-I,C1n-I,equilibrium
3.08.05	Halogens	C-I,C1n-I,equilibrium,cluster100,D442
3.08.06	Halogens	C-I,C1n-I,equilibrium
3.08.07	Halogens	C-I,C0-I,equilibrium,D442
3.08.08	Halogens	C-I,C0-I,equilibrium
3.08.09	Halogens	C-I,C0-I,equilibrium
3.08.10	Halogens	C-I,C1-I,equilibrium
3.08.11	Halogens	C-I,C1-I,equilibrium
3.08.12	Halogens	C-I,C1-I,equilibrium,D442
3.08.13	Halogens	C-I,C2-I,equilibrium
3.08.14	Halogens	C-I,C2-I,equilibrium
3.08.15	Halogens	C-I,C2-I,equilibrium,cluster100,cluster200,D442
3.08.16	Halogens	C-I,C3-I,equilibrium
3.08.17	Halogens	C-I,C3-I,equilibrium,D442
3.08.18	Halogens	C-I,C3-I,equilibrium
3.09.01	Halogens	N-F,N0-F,equilibrium
3.09.02	Halogens	N-F,N0-F,equilibrium,D442
3.09.03	Halogens	N-F,N0-F,equilibrium
3.09.04	Halogens	N-F,N1-F,equilibrium,cluster020,cluster050,cluster100,cluster200,D442
3.09.05	Halogens	N-F,N1-F,equilibrium
3.09.06	Halogens	N-F,N2-F,equilibrium
3.09.07	Halogens	N-F,N2-F,equilibrium
3.09.08	Halogens	N-F,N2-F,equilibrium,cluster050,cluster100,cluster200,D442
3.09.09	Halogens	N-F,N3-F,equilibrium
3.09.10	Halogens	N-F,N3-F,equilibrium,cluster050,D442
3.09.11	Halogens	N-F,N3-F,equilibrium
3.10.01	Halogens	N-Cl,N0-Cl,equilibrium,cluster100,cluster200,D442
3.10.02	Halogens	N-Cl,N0-Cl,equilibrium
3.10.03	Halogens	N-Cl,N0-Cl,equilibrium
3.10.04	Halogens	N-Cl,N0-Cl,equilibrium
3.10.05	Halogens	N-Cl,N3-Cl,equilibrium,cluster100,cluster200,D442
3.10.06	Halogens	N-Cl,N3-Cl,equilibrium
3.10.07	Halogens	N-Cl,N3-Cl,equilibrium
3.10.08	Halogens	N-Cl,N1-Cl,equilibrium
3.10.09	Halogens	N-Cl,N1-Cl,equilibrium,D442
3.10.10	Halogens	N-Cl,N1-Cl,equilibrium
3.10.11	Halogens	N-Cl,N1-Cl,equilibrium
3.10.12	Halogens	N-Cl,N2-Cl,equilibrium
3.10.13	Halogens	N-Cl,N2-Cl,equilibrium,cluster200,D442
3.10.14	Halogens	N-Cl,N2-Cl,equilibrium
3.11.01	Halogens	N-Br,N0-Br,equilibrium
3.11.02	Halogens	N-Br,N0-Br,equilibrium,cluster200,D442
3.11.03	Halogens	N-Br,N0-Br,equilibrium
3.11.04	Halogens	N-Br,N1-Br,equilibrium,cluster050,cluster200,D442
3.11.05	Halogens	N-Br,N1-Br,equilibrium
3.11.06	Halogens	N-Br,N2-Br,equilibrium,cluster100,cluster200,D442
3.11.07	Halogens	N-Br,N2-Br,equilibrium
3.11.08	Halogens	N-Br,N3-Br,equilibrium,cluster100,cluster200,D442
3.11.09	Halogens	N-Br,N3-Br,equilibrium
3.11.10	Halogens	N-Br,N3-Br,equilibrium
3.12.01	Halogens	N-I,N0-I,equilibrium
3.12.02	Halogens	N-I,N0-I,equilibrium
3.12.03	Halogens	N-I,N0-I,equilibrium
3.12.04	Halogens	N-I,N0-I,equilibrium,D442
3.12.05	Halogens	N-I,N2-I,equilibrium
3.12.06	Halogens	N-I,N2-I,equilibrium
3.12.07	Halogens	N-I,N2-I,equilibrium
3.12.08	Halogens	N-I,N2-I,equilibrium,cluster200,D442
3.12.09	Halogens	N-I,N1-I,equilibrium,cluster200,D442
3.12.10	Halogens	N-I,N1-I,equilibrium
3.12.11	Halogens	N-I,N1-I,equilibrium
3.12.12	Halogens	N-I,N1-I,equilibrium
3.12.13	Halogens	N-I,N3-I,equilibrium
3.12.14	Halogens	N-I,N3-I,equilibrium,cluster200,D442
3.12.15	Halogens	N-I,N3-I,equilibrium
3.13.01	Halogens	O-F,O1-F,equilibrium
3.13.02	Halogens	O-F,O1-F,equilibrium,cluster020,cluster050,cluster100,cluster200,D442
3.13.03	Halogens	O-F,O2-F,equilibrium,cluster200,D442
3.13.04	Halogens	O-F,O2-F,equilibrium
3.13.05	Halogens	O-F,O2-F,equilibrium
3.14.01	Halogens	O-Cl,O1-Cl,equilibrium,D442
3.14.02	Halogens	O-Cl,O2-Cl,equilibrium,D442
3.14.03	Halogens	O-Cl,O2-Cl,equilibrium
3.14.04	Halogens	O-Cl,O2-Cl,equilibrium
3.15.01	Halogens	O-Br,O1-Br,equilibrium,D442
3.15.02	Halogens	O-Br,O2-Br,equilibrium
3.15.03	Halogens	O-Br,O2-Br,equilibrium
3.15.04	Halogens	O-Br,O2-Br,equilibrium,cluster100,cluster200,D442
3.15.05	Halogens	O-Br,O2-Br,equilibrium
3.16.01	Halogens	O-I,O2-I,equilibrium
3.16.02	Halogens	O-I,O2-I,equilibrium
3.16.03	Halogens	O-I,O2-I,equilibrium,cluster200,D442
3.16.04	Halogens	O-I,O2-I,equilibrium
3.16.05	Halogens	O-I,O1-I,equilibrium,D442
3.16.06	Halogens	O-I,O1-I,equilibrium
3.16.07	Halogens	O-I,O1-I,equilibrium
3.16.08	Halogens	O-I,O1-I,equilibrium
3.17.01	Halogens	B-F,equilibrium
3.17.02	Halogens	B-F,equilibrium
3.17.03	Halogens	B-F,equilibrium,cluster050,cluster100,cluster200,D442
3.17.04	Halogens	B-F,equilibrium
3.17.05	Halogens	B-F,B0-F,equilibrium
3.17.06	Halogens	B-F,B0-F,equilibrium,cluster200,D442
3.17.07	Halogens	B-F,B0-F,equilibrium
3.17.08	Halogens	B-F,B0-F,equilibrium
3.18.01	Halogens	B-Cl,equilibrium
3.18.02	Halogens	B-Cl,equilibrium,D442
3.18.03	Halogens	B-Cl,equilibrium
3.18.04	Halogens	B-Cl,equilibrium
3.18.05	Halogens	B-Cl,B0-Cl,equilibrium
3.18.06	Halogens	B-Cl,B0-Cl,equilibrium
3.18.07	Halogens	B-Cl,B0-Cl,equilibrium,cluster200,D442
3.18.08	Halogens	B-Cl,B0-Cl,equilibrium
3.19.01	Halogens	B-Br,equilibrium
3.19.02	Halogens	B-Br,equilibrium
3.19.03	Halogens	B-Br,equilibrium,cluster200,D442
3.19.04	Halogens	B-Br,equilibrium
3.19.05	Halogens	B-Br,B0-Br,equilibrium
3.19.06	Halogens	B-Br,B0-Br,equilibrium
3.19.07	Halogens	B-Br,B0-Br,equilibrium,cluster200,D442
3.20.01	Halogens	B-I,B0-I,equilibrium
3.20.02	Halogens	B-I,B0-I,equilibrium
3.20.03	Halogens	B-I,B0-I,equilibrium
3.20.04	Halogens	B-I,B0-I,equilibrium,cluster050,D442
3.20.05	Halogens	B-I,equilibrium,D442
3.20.06	Halogens	B-I,equilibrium
3.20.07	Halogens	B-I,equilibrium
3.20.08	Halogens	B-I,equilibrium
3.21.01	Halogens	P-F,P0-F,equilibrium,cluster200,D442
3.21.02	Halogens	P-F,P0-F,equilibrium
3.21.03	Halogens	P-F,P1-F,equilibrium
3.21.04	Halogens	P-F,P1-F,equilibrium
3.21.05	Halogens	P-F,P1-F,equilibrium
3.21.06	Halogens	P-F,P1-F,equilibrium,cluster200,D442
3.21.07	Halogens	P-F,P2-F,equilibrium
3.21.08	Halogens	P-F,P2-F,equilibrium
3.21.09	Halogens	P-F,P2-F,equilibrium
3.21.10	Halogens	P-F,P2-F,equilibrium,cluster200,D442
3.22.01	Halogens	P-Cl,P0-Cl,equilibrium
3.22.02	Halogens	P-Cl,P0-Cl,equilibrium,cluster200,D442
3.22.03	Halogens	P-Cl,P0-Cl,equilibrium
3.22.04	Halogens	P-Cl,P0-Cl,equilibrium
3.22.05	Halogens	P-Cl,P1-Cl,equilibrium
3.22.06	Halogens	P-Cl,P1-Cl,equilibrium,D442
3.22.07	Halogens	P-Cl,P1-Cl,equilibrium
3.22.08	Halogens	P-Cl,P1-Cl,equilibrium
3.22.09	Halogens	P-Cl,P2-Cl,equilibrium
3.22.10	Halogens	P-Cl,P2-Cl,equilibrium,cluster200,D442
3.22.11	Halogens	P-Cl,P2-Cl,equilibrium
3.22.12	Halogens	P-Cl,P2-Cl,equilibrium
3.23.01	Halogens	P-Br,P0-Br,equilibrium
3.23.02	Halogens	P-Br,P0-Br,equilibrium
3.23.03	Halogens	P-Br,P0-Br,equilibrium,cluster200,D442
3.23.04	Halogens	P-Br,P0-Br,equilibrium
3.23.05	Halogens	P-Br,P1-Br,equilibrium
3.23.06	Halogens	P-Br,P1-Br,equilibrium,cluster050,cluster200,D442
3.23.07	Halogens	P-Br,P1-Br,equilibrium
3.23.08	Halogens	P-Br,P1-Br,equilibrium
3.23.09	Halogens	P-Br,P2-Br,equilibrium,cluster100,D442
3.23.10	Halogens	P-Br,P2-Br,equilibrium
3.23.11	Halogens	P-Br,P2-Br,equilibrium
3.23.12	Halogens	P-Br,P2-Br,equilibrium
3.24.01	Halogens	P-I,P0-I,equilibrium
3.24.02	Halogens	P-I,P0-I,equilibrium
3.24.03	Halogens	P-I,P0-I,equilibrium
3.24.04	Halogens	P-I,P0-I,equilibrium,cluster100,D442
3.24.05	Halogens	P-I,P1-I,equilibrium,cluster200,D442
3.24.06	Halogens	P-I,P1-I,equilibrium
3.24.07	Halogens	P-I,P1-I,equilibrium
3.24.08	Halogens	P-I,P1-I,equilibrium
3.24.09	Halogens	P-I,P2-I,equilibrium
3.24.10	Halogens	P-I,P2-I,equilibrium,cluster200,D442
3.24.11	Halogens	P-I,P2-I,equilibrium
3.24.12	Halogens	P-I,P2-I,equilibrium
3.25.01	Halogens	S-F,S0-F,equilibrium,cluster200,D442
3.25.02	Halogens	S-F,S0-F,equilibrium
3.25.03	Halogens	S-F,S0-F,equilibrium
3.25.04	Halogens	S-F,S0-F,equilibrium
3.25.05	Halogens	S-F,S1-F,equilibrium,cluster200,D442
3.25.06	Halogens	S-F,S1-F,equilibrium
3.25.07	Halogens	S-F,S1-F,equilibrium
3.25.08	Halogens	S-F,S2-F,equilibrium,D442
3.25.09	Halogens	S-F,S2-F,equilibrium
3.25.10	Halogens	S-F,S2-F,equilibrium
3.26.01	Halogens	S-Cl,S0-Cl,equilibrium
3.26.02	Halogens	S-Cl,S0-Cl,equilibrium
3.26.03	Halogens	S-Cl,S0-Cl,equilibrium,D442
3.26.04	Halogens	S-Cl,S0-Cl,equilibrium
3.26.05	Halogens	S-Cl,S1-Cl,equilibrium,cluster200,D442
3.26.06	Halogens	S-Cl,S1-Cl,equilibrium
3.26.07	Halogens	S-Cl,S1-Cl,equilibrium
3.26.08	Halogens	S-Cl,S1-Cl,equilibrium
3.26.09	Halogens	S-Cl,S2-Cl,equilibrium
3.26.10	Halogens	S-Cl,S2-Cl,equilibrium
3.26.11	Halogens	S-Cl,S2-Cl,equilibrium
3.26.12	Halogens	S-Cl,S2-Cl,equilibrium,D442
3.27.01	Halogens	S-Br,S0-Br,equilibrium,D442
3.27.02	Halogens	S-Br,S0-Br,equilibrium
3.27.03	Halogens	S-Br,S0-Br,equilibrium
3.27.04	Halogens	S-Br,S0-Br,equilibrium
3.27.05	Halogens	S-Br,S1-Br,equilibrium
3.27.06	Halogens	S-Br,S1-Br,equilibrium
3.27.07	Halogens	S-Br,S1-Br,equilibrium
3.27.08	Halogens	S-Br,S1-Br,equilibrium,D442
3.27.09	Halogens	S-Br,S2-Br,equilibrium
3.27.10	Halogens	S-Br,S2-Br,equilibrium,cluster050,cluster200,D442
3.28.01	Halogens	S-I,S0-I,equilibrium
3.28.02	Halogens	S-I,S0-I,equilibrium
3.28.03	Halogens	S-I,S0-I,equilibrium
3.28.04	Halogens	S-I,S0-I,equilibrium,D442
3.28.05	Halogens	S-I,S2-I,equilibrium
3.28.06	Halogens	S-I,S2-I,equilibrium
3.28.07	Halogens	S-I,S2-I,equilibrium
3.28.08	Halogens	S-I,S2-I,equilibrium,cluster100,cluster200,D442
3.28.09	Halogens	S-I,S1-I,equilibrium
3.28.10	Halogens	S-I,S1-I,equilibrium,cluster200,D442
3.28.11	Halogens	S-I,S1-I,equilibrium
3.28.12	Halogens	S-I,S1-I,equilibrium
3.29.01	Halogens	F-F,equilibrium
3.29.02	Halogens	F-F,equilibrium
3.29.03	Halogens	F-F,equilibrium,cluster050,cluster100,cluster200,D442
3.30.01	Halogens	F-Cl,equilibrium,cluster050,cluster100,cluster200,D442
3.30.02	Halogens	F-Cl,equilibrium
3.30.03	Halogens	F-Cl,equilibrium
3.31.01	Halogens	F-Br,equilibrium
3.31.02	Halogens	F-Br,equilibrium,cluster200,D442
3.31.03	Halogens	F-Br,equilibrium
3.32.01	Halogens	F-I,equilibrium
3.32.02	Halogens	F-I,equilibrium,D442
3.32.03	Halogens	F-I,equilibrium
3.33.01	Halogens	Cl-Cl,equilibrium
3.33.02	Halogens	Cl-Cl,equilibrium
3.33.03	Halogens	Cl-Cl,equilibrium,D442
3.33.04	Halogens	Cl-Cl,equilibrium
3.34.01	Halogens	Cl-Br,equilibrium
3.34.02	Halogens	Cl-Br,equilibrium,D442
3.34.03	Halogens	Cl-Br,equilibrium
3.34.04	Halogens	Cl-Br,equilibrium
3.35.01	Halogens	Cl-I,equilibrium,D442
3.35.02	Halogens	Cl-I,equilibrium
3.35.03	Halogens	Cl-I,equilibrium
3.35.04	Halogens	Cl-I,equilibrium
3.36.01	Halogens	Br-Br,equilibrium,D442
3.36.02	Halogens	Br-Br,equilibrium
3.36.03	Halogens	Br-Br,equilibrium
3.37.01	Halogens	Br-I,equilibrium
3.37.02	Halogens	Br-I,equilibrium
3.37.03	Halogens	Br-I,equilibrium
3.37.04	Halogens	Br-I,equilibrium,cluster100,cluster200,D442
3.38.01	Halogens	I-I,equilibrium
3.38.02	Halogens	I-I,equilibrium
3.38.03	Halogens	I-I,equilibrium
3.38.04	Halogens	I-I,equilibrium,D442
4.01.01	NobleGases	H-He,equilibrium,cluster100,cluster200,D442
4.02.01	NobleGases	H-Ne,equilibrium,cluster100,cluster200,D442
4.03.01	NobleGases	H-Ar,equilibrium,cluster020,cluster050,cluster200,D442
4.04.01	NobleGases	H-Kr,equilibrium,cluster200,D442
4.05.01	NobleGases	H-Xe,equilibrium,D442
4.06.01	NobleGases	C-He,C1-He,equilibrium,D442
4.06.02	NobleGases	C-He,C1-He,equilibrium
4.06.03	NobleGases	C-He,C2-He,equilibrium
4.06.04	NobleGases	C-He,C2-He,equilibrium,D442
4.06.05	NobleGases	C-He,C0-He,equilibrium,D442
4.06.06	NobleGases	C-He,C0-He,equilibrium
4.06.07	NobleGases	C-He,C1c-He,equilibrium
4.06.08	NobleGases	C-He,C1c-He,equilibrium,D442
4.06.09	NobleGases	C-He,C1n-He,equilibrium
4.06.10	NobleGases	C-He,C1n-He,equilibrium,D442
4.06.11	NobleGases	C-He,C3-He,equilibrium,D442
4.06.12	NobleGases	C-He,C3-He,equilibrium
4.07.01	NobleGases	C-Ne,C1-Ne,equilibrium
4.07.02	NobleGases	C-Ne,C1-Ne,equilibrium,D442
4.07.03	NobleGases	C-Ne,C2-Ne,equilibrium
4.07.04	NobleGases	C-Ne,C2-Ne,equilibrium,cluster200,D442
4.07.05	NobleGases	C-Ne,C0-Ne,equilibrium,cluster200,D442
4.07.06	NobleGases	C-Ne,C0-Ne,equilibrium
4.07.07	NobleGases	C-Ne,C1c-Ne,equilibrium
4.07.08	NobleGases	C-Ne,C1c-Ne,equilibrium,D442
4.07.09	NobleGases	C-Ne,C1n-Ne,equilibrium,D442
4.07.10	NobleGases	C-Ne,C1n-Ne,equilibrium
4.07.11	NobleGases	C-Ne,C3-Ne,equilibrium
4.07.12	NobleGases	C-Ne,C3-Ne,equilibrium,cluster020,cluster050,cluster100,D442
4.08.01	NobleGases	C-Ar,C2-Ar,equilibrium,cluster020,cluster050,cluster200,D442
4.08.02	NobleGases	C-Ar,C2-Ar,equilibrium
4.08.03	NobleGases	C-Ar,C0-Ar,equilibrium,cluster200,D442
4.08.04	NobleGases	C-Ar,C0-Ar,equilibrium
4.08.05	NobleGases	C-Ar,C1-Ar,equilibrium
4.08.06	NobleGases	C-Ar,C1-Ar,equilibrium,cluster200,D442
4.08.07	NobleGases	C-Ar,C1c-Ar,equilibrium,D442
4.08.08	NobleGases	C-Ar,C1c-Ar,equilibrium
4.08.09	NobleGases	C-Ar,C1n-Ar,equilibrium,D442
4.08.10	NobleGases	C-Ar,C1n-Ar,equilibrium
4.08.11	NobleGases	C-Ar,C3-Ar,equilibrium
4.08.12	NobleGases	C-Ar,C3-Ar,equilibrium,cluster200,D442
4.09.01	NobleGases	C-Kr,C1-Kr,equilibrium,cluster050,cluster100,cluster200,D442
