# DFT-SAPT benchmark energies with the asymptotically corrected B3LYP potential for HB300SPXx10
# All energy units have been converted to kcal/mol
# The calculations have been performed by E. Masumian and A. D. Boese (https://doi.org/10.1021/acs.jctc.3c00801)

System             Elst         Exch          Ind        deltaHF        Disp           Total     
2.29_150        -0.920         0.132        -0.090        -0.019        -0.413        -1.309
2.29_200        -0.417         0.003        -0.018        -0.001        -0.099        -0.532
2.30_080       -33.474        63.503       -13.947        -9.563       -12.899        -6.381
2.30_085       -27.700        48.961       -10.057        -8.125       -10.957        -7.877
2.30_090       -22.978        37.577        -7.433        -6.616        -9.351        -8.800
2.30_095       -19.150        28.732        -5.621        -5.241        -8.012        -9.292
2.30_100       -16.057        21.901        -4.340        -4.075        -6.888        -9.459
2.30_105       -13.561        16.654        -3.412        -3.128        -5.937        -9.385
2.30_110       -11.542        12.642        -2.724        -2.380        -5.130        -9.134
2.30_125        -7.472         5.493        -1.483        -1.018        -3.351        -7.831
2.30_150        -4.187         1.357        -0.623        -0.243        -1.708        -5.404
2.30_200        -1.826         0.083        -0.152        -0.017        -0.512        -2.425
2.31_080       -24.218        44.359        -7.794        -6.367        -8.087        -2.107
2.31_085       -19.399        32.992        -5.516        -5.061        -6.655        -3.639
2.31_090       -15.622        24.407        -4.005        -3.889        -5.494        -4.602
2.31_095       -12.671        17.975        -2.974        -2.922        -4.547        -5.138
2.31_100       -10.364        13.189        -2.250        -2.161        -3.771        -5.358
2.31_105        -8.557         9.646        -1.729        -1.582        -3.134        -5.355
2.31_110        -7.136         7.037        -1.344        -1.149        -2.610        -5.201
2.31_125        -4.393         2.692        -0.667        -0.429        -1.521        -4.317
2.31_150        -2.328         0.526        -0.237        -0.082        -0.641        -2.763
2.31_200        -0.952         0.019        -0.045        -0.004        -0.140        -1.122
2.32_080       -32.545        61.621       -13.678        -8.465       -12.532        -5.599
2.32_085       -26.228        47.549        -9.696        -7.214       -10.602        -6.192
2.32_090       -21.182        36.522        -7.027        -5.869        -9.009        -6.564
2.32_095       -17.176        27.948        -5.202        -4.635        -7.682        -6.748
2.32_100       -14.006        21.321        -3.928        -3.589        -6.571        -6.773
2.32_105       -11.498        16.228        -3.018        -2.741        -5.636        -6.664
2.32_110        -9.511        12.333        -2.353        -2.074        -4.845        -6.450
2.32_125        -5.657         5.379        -1.195        -0.872        -3.113        -5.458
2.32_150        -2.806         1.334        -0.450        -0.200        -1.537        -3.659
2.32_200        -1.061         0.082        -0.093        -0.013        -0.429        -1.514
2.33_080       -10.900        23.095        -3.143        -2.861        -6.376        -0.186
2.33_085        -8.174        16.333        -2.138        -2.063        -5.232        -1.275
2.33_090        -6.192        11.506        -1.496        -1.456        -4.309        -1.947
2.33_095        -4.750         8.080        -1.072        -1.013        -3.561        -2.316
2.33_100        -3.698         5.660        -0.784        -0.699        -2.951        -2.473
2.33_105        -2.927         3.954        -0.584        -0.479        -2.453        -2.488
2.33_110        -2.357         2.757        -0.443        -0.326        -2.044        -2.413
2.33_125        -1.368         0.925        -0.209        -0.101        -1.203        -1.956
2.33_150        -0.732         0.147        -0.074        -0.016        -0.529        -1.204
2.33_200        -0.338         0.004        -0.016        -0.001        -0.134        -0.485
2.34_080       -29.285        56.559       -11.607        -6.928       -13.615        -4.876
2.34_085       -23.402        43.158        -8.188        -5.869       -11.570        -5.870
2.34_090       -18.755        32.784        -5.916        -4.736        -9.868        -6.491
2.34_095       -15.101        24.811        -4.372        -3.706        -8.443        -6.811
2.34_100       -12.232        18.723        -3.298        -2.841        -7.242        -6.891
2.34_105        -9.978        14.096        -2.531        -2.148        -6.226        -6.787
2.34_110        -8.202        10.597        -1.972        -1.609        -5.363        -6.549
2.34_125        -4.784         4.468        -0.998        -0.653        -3.462        -5.429
2.34_150        -2.268         1.044        -0.375        -0.139        -1.722        -3.459
2.34_200        -0.722         0.054        -0.078        -0.007        -0.490        -1.242
2.35_080       -39.536        75.534       -19.868       -10.102       -15.081        -9.054
2.35_085       -32.398        59.350       -14.163        -9.269       -12.839        -9.319
2.35_090       -26.545        46.395       -10.296        -7.971       -10.980        -9.397
2.35_095       -21.794        36.112        -7.636        -6.588        -9.426        -9.332
2.35_100       -17.961        28.007        -5.773        -5.304        -8.118        -9.148
2.35_105       -14.877        21.653        -4.444        -4.193        -7.009        -8.871
2.35_110       -12.400        16.698        -3.475        -3.273        -6.066        -8.515
2.35_125        -7.499         7.585        -1.792        -1.488        -3.975        -7.169
2.35_150        -3.783         1.994        -0.702        -0.375        -2.023        -4.889
2.35_200        -1.473         0.136        -0.154        -0.027        -0.590        -2.109
2.36_080       -31.181        58.338       -12.257        -7.820       -11.282        -4.203
2.36_085       -24.876        44.613        -8.555        -6.677        -9.438        -4.933
2.36_090       -19.881        33.926        -6.104        -5.421        -7.924        -5.403
2.36_095       -15.948        25.674        -4.449        -4.262        -6.672        -5.656
2.36_100       -12.863        19.348        -3.308        -3.277        -5.631        -5.731
2.36_105       -10.445        14.531        -2.502        -2.482        -4.763        -5.662
2.36_110        -8.547        10.883        -1.921        -1.859        -4.037        -5.482
2.36_125        -4.940         4.510        -0.931        -0.751        -2.482        -4.593
2.36_150        -2.376         1.003        -0.325        -0.155        -1.140        -2.993
2.36_200        -0.883         0.047        -0.059        -0.008        -0.283        -1.186
2.37_080       -35.336        66.947       -15.756        -9.566       -13.968        -7.678
2.37_085       -28.907        52.143       -11.301        -8.248       -11.909        -8.222
2.37_090       -23.686        40.430        -8.291        -6.787       -10.206        -8.540
2.37_095       -19.479        31.235        -6.217        -5.421        -8.785        -8.667
2.37_100       -16.102        24.060        -4.758        -4.243        -7.589        -8.632
2.37_105       -13.396        18.491        -3.706        -3.275        -6.576        -8.464
2.37_110       -11.225        14.190        -2.933        -2.505        -5.714        -8.186
2.37_125        -6.922         6.391        -1.560        -1.087        -3.797        -6.974
2.37_150        -3.593         1.684        -0.635        -0.264        -1.983        -4.790
2.37_200        -1.409         0.118        -0.147        -0.020        -0.604        -2.062
2.38_080       -20.045        40.459        -6.772        -3.508       -11.316        -1.183
2.38_085       -15.358        29.560        -4.898        -2.789        -9.423        -2.907
2.38_090       -11.838        21.504        -3.627        -2.133        -7.859        -3.953
2.38_095        -9.189        15.591        -2.738        -1.594        -6.565        -4.497
2.38_100        -7.188        11.270        -2.098        -1.173        -5.492        -4.683
2.38_105        -5.669         8.125        -1.627        -0.855        -4.601        -4.627
2.38_110        -4.507         5.842        -1.273        -0.618        -3.859        -4.415
2.38_125        -2.370         2.144        -0.637        -0.227        -2.300        -3.389
2.38_150        -0.901         0.388        -0.222        -0.042        -1.011        -1.788
2.38_200        -0.115         0.011        -0.039        -0.001        -0.242        -0.385
2.39_080        -9.957        21.390        -2.859        -2.903        -5.579         0.092
2.39_085        -7.485        14.994        -1.944        -2.069        -4.543        -1.047
2.39_090        -5.689        10.463        -1.359        -1.446        -3.713        -1.744
2.39_095        -4.383         7.275        -0.973        -0.998        -3.045        -2.123
2.39_100        -3.429         5.042        -0.711        -0.682        -2.504        -2.285
2.39_105        -2.729         3.484        -0.528        -0.464        -2.066        -2.303
2.39_110        -2.211         2.401        -0.399        -0.313        -1.708        -2.231
2.39_125        -1.302         0.776        -0.186        -0.096        -0.983        -1.790
2.39_150        -0.699         0.117        -0.064        -0.016        -0.418        -1.080
2.39_200        -0.313         0.003        -0.013        -0.001        -0.101        -0.425
2.40_080       -35.659        68.125       -16.619        -9.453       -14.397        -8.003
2.40_085       -29.186        53.028       -11.864        -8.341       -12.260        -8.623
2.40_090       -23.917        41.069        -8.662        -6.971       -10.490        -8.971
2.40_095       -19.668        31.676        -6.466        -5.631        -9.012        -9.102
2.40_100       -16.257        24.343        -4.929        -4.445        -7.768        -9.057
2.40_105       -13.526        18.653        -3.828        -3.454        -6.715        -8.871
2.40_110       -11.339        14.261        -3.022        -2.654        -5.820        -8.574
2.40_125        -7.023         6.318        -1.606        -1.158        -3.836        -7.305
2.40_150        -3.724         1.601        -0.662        -0.277        -1.982        -5.044
2.40_200        -1.561         0.102        -0.160        -0.020        -0.605        -2.243
2.41_080       -23.844        43.943        -8.078        -6.038        -8.434        -2.451
2.41_085       -18.814        32.769        -5.634        -4.847        -6.944        -3.469
2.41_090       -14.915        24.298        -4.028        -3.746        -5.734        -4.125
2.41_095       -11.902        17.929        -2.945        -2.823        -4.748        -4.490
2.41_100        -9.577        13.177        -2.194        -2.092        -3.940        -4.626
2.41_105        -7.778         9.654        -1.662        -1.532        -3.276        -4.595
2.41_110        -6.382         7.052        -1.275        -1.113        -2.730        -4.448
2.41_125        -3.760         2.705        -0.613        -0.411        -1.594        -3.674
2.41_150        -1.897         0.528        -0.212        -0.075        -0.675        -2.331
2.41_200        -0.747         0.019        -0.039        -0.003        -0.148        -0.919
2.42_080       -29.526        58.281       -13.351        -6.464       -13.058        -4.119
2.42_085       -23.115        44.567        -9.427        -5.460       -10.995        -4.431
2.42_090       -18.136        33.935        -6.799        -4.387        -9.288        -4.675
2.42_095       -14.280        25.745        -5.002        -3.415        -7.867        -4.820
2.42_100       -11.299        19.473        -3.746        -2.604        -6.679        -4.854
2.42_105        -8.990        14.695        -2.848        -1.957        -5.682        -4.783
2.42_110        -7.199        11.067        -2.194        -1.457        -4.842        -4.624
2.42_125        -3.858         4.681        -1.061        -0.580        -3.023        -3.842
2.42_150        -1.592         1.090        -0.360        -0.120        -1.423        -2.405
2.42_200        -0.431         0.055        -0.057        -0.005        -0.365        -0.805
2.43_080       -27.569        53.417       -10.809        -7.282       -11.792        -4.034
2.43_085       -21.667        40.708        -7.534        -6.017        -9.937        -4.448
2.43_090       -17.077        30.886        -5.382        -4.770        -8.411        -4.755
2.43_095       -13.523        23.346        -3.936        -3.682        -7.145        -4.940
2.43_100       -10.775        17.595        -2.940        -2.793        -6.089        -5.002
2.43_105        -8.652        13.234        -2.238        -2.093        -5.203        -4.952
2.43_110        -7.007         9.940        -1.731        -1.556        -4.457        -4.811
2.43_125        -3.941         4.189        -0.863        -0.623        -2.836        -4.075
2.43_150        -1.838         0.983        -0.321        -0.134        -1.381        -2.691
2.43_200        -0.667         0.053        -0.066        -0.008        -0.381        -1.070
2.44_080       -10.539        20.044        -5.284         2.722        -8.108        -1.166
2.44_085        -7.419        13.503        -3.409         1.610        -6.512        -2.226
2.44_090        -5.287         9.066        -2.246         0.975        -5.246        -2.738
2.44_095        -3.824         6.070        -1.509         0.602        -4.238        -2.899
2.44_100        -2.812         4.054        -1.032         0.378        -3.433        -2.845
2.44_105        -2.107         2.702        -0.717         0.240        -2.789        -2.671
2.44_110        -1.610         1.798        -0.506         0.153        -2.272        -2.437
2.44_125        -0.808         0.524        -0.194         0.041        -1.252        -1.689
2.44_150        -0.351         0.066        -0.051         0.004        -0.502        -0.834
2.44_200        -0.113         0.001        -0.008         0.000        -0.111        -0.230
2.45_080       -24.719        49.073        -8.970        -5.674       -13.196        -3.486
2.45_085       -19.244        36.957        -6.227        -4.688       -11.170        -4.371
2.45_090       -15.038        27.715        -4.441        -3.700        -9.489        -4.953
2.45_095       -11.816        20.711        -3.248        -2.837        -8.086        -5.276
2.45_100        -9.349        15.434        -2.429        -2.133        -6.907        -5.384
2.45_105        -7.456        11.479        -1.852        -1.583        -5.913        -5.326
2.45_110        -6.000         8.524        -1.435        -1.164        -5.072        -5.147
2.45_125        -3.313         3.468        -0.719        -0.449        -3.234        -4.247
2.45_150        -1.482         0.763        -0.268        -0.089        -1.581        -2.658
2.45_200        -0.458         0.035        -0.056        -0.004        -0.442        -0.925
2.46_080       -27.134        51.682        -9.695        -6.900       -10.901        -2.948
2.46_085       -21.113        39.077        -6.610        -5.737        -9.091        -3.473
2.46_090       -16.460        29.380        -4.616        -4.551        -7.606        -3.854
2.46_095       -12.883        21.981        -3.301        -3.503        -6.383        -4.089
2.46_100       -10.140        16.377        -2.412        -2.641        -5.370        -4.187
2.46_105        -8.038        12.161        -1.797        -1.963        -4.528        -4.165
2.46_110        -6.425         9.005        -1.361        -1.444        -3.825        -4.050
2.46_125        -3.479         3.607        -0.638        -0.554        -2.331        -3.394
2.46_150        -1.549         0.760        -0.216        -0.107        -1.059        -2.171
2.46_200        -0.543         0.031        -0.039        -0.005        -0.261        -0.817
2.47_080       -44.342        84.612       -23.224       -10.716       -16.548       -10.218
2.47_085       -36.079        67.297       -16.457       -10.134       -14.115        -9.487
2.47_090       -29.315        53.236       -11.875        -8.880       -12.099        -8.931
2.47_095       -23.832        41.922        -8.736        -7.435       -10.414        -8.495
2.47_100       -19.420        32.889        -6.553        -6.045        -8.996        -8.125
2.47_105       -15.882        25.720        -5.010        -4.817        -7.794        -7.782
2.47_110       -13.051        20.059        -3.896        -3.783        -6.770        -7.442
2.47_125        -7.522         9.410        -1.997        -1.742        -4.493        -6.343
2.47_150        -3.499         2.619        -0.792        -0.447        -2.340        -4.459
2.47_200        -1.249         0.198        -0.183        -0.031        -0.707        -1.972
2.48_080       -15.411        31.416        -4.499        -3.257        -9.830        -1.581
2.48_085       -11.588        22.698        -3.016        -2.513        -8.211        -2.630
2.48_090        -8.772        16.325        -2.081        -1.869        -6.884        -3.281
2.48_095        -6.701        11.699        -1.475        -1.356        -5.790        -3.622
2.48_100        -5.176         8.362        -1.069        -0.969        -4.883        -3.735
2.48_105        -4.049         5.963        -0.792        -0.685        -4.129        -3.691
2.48_110        -3.213         4.243        -0.596        -0.481        -3.499        -3.546
2.48_125        -1.760         1.516        -0.278        -0.163        -2.160        -2.846
2.48_150        -0.853         0.266        -0.098        -0.028        -1.017        -1.730
2.48_200        -0.348         0.008        -0.021        -0.002        -0.280        -0.643
2.49_080       -38.396        74.540       -18.385        -9.015       -17.039        -8.296
2.49_085       -31.003        58.548       -12.940        -8.270       -14.623        -8.288
2.49_090       -25.029        45.761        -9.298        -7.081       -12.607        -8.255
2.49_095       -20.241        35.622        -6.825        -5.817       -10.912        -8.173
2.49_100       -16.423        27.637        -5.114        -4.650        -9.475        -8.024
2.49_105       -13.387        21.383        -3.905        -3.648        -8.250        -7.808
2.49_110       -10.975        16.508        -3.033        -2.825        -7.202        -7.527
2.49_125        -6.303         7.537        -1.540        -1.253        -4.846        -6.406
2.49_150        -2.923         2.017        -0.591        -0.306        -2.585        -4.388
2.49_200        -0.998         0.142        -0.124        -0.020        -0.824        -1.825
2.50_080       -22.902        45.958        -7.944        -6.155       -12.247        -3.290
2.50_085       -17.768        34.531        -5.437        -4.980       -10.394        -4.047
2.50_090       -13.845        25.839        -3.827        -3.876        -8.861        -4.571
2.50_095       -10.858        19.271        -2.768        -2.943        -7.583        -4.881
2.50_100        -8.585        14.339        -2.052        -2.199        -6.510        -5.007
2.50_105        -6.853        10.653        -1.555        -1.626        -5.604        -4.985
2.50_110        -5.530         7.908        -1.200        -1.193        -4.836        -4.851
2.50_125        -3.119         3.230        -0.601        -0.463        -3.149        -4.102
2.50_150        -1.506         0.731        -0.230        -0.097        -1.602        -2.705
2.50_200        -0.587         0.039        -0.051        -0.006        -0.485        -1.091
2.51_080       -19.469        36.635        -5.920        -5.061        -7.648        -1.463
2.51_085       -14.951        26.903        -4.057        -3.925        -6.259        -2.291
2.51_090       -11.543        19.642        -2.858        -2.946        -5.139        -2.843
2.51_095        -8.979        14.273        -2.063        -2.163        -4.230        -3.162
2.51_100        -7.049        10.333        -1.521        -1.564        -3.491        -3.292
2.51_105        -5.593         7.456        -1.141        -1.119        -2.888        -3.284
2.51_110        -4.490         5.364        -0.869        -0.794        -2.393        -3.181
2.51_125        -2.506         1.969        -0.412        -0.277        -1.377        -2.603
2.51_150        -1.202         0.358        -0.143        -0.046        -0.573        -1.606
2.51_200        -0.458         0.011        -0.028        -0.002        -0.125        -0.601
3.01_080        -7.816        18.406        -1.428        -2.095        -6.331         0.736
3.01_085        -5.801        12.546        -0.927        -1.544        -5.021        -0.745
3.01_090        -4.359         8.505        -0.633        -1.088        -3.999        -1.574
3.01_095        -3.323         5.738        -0.450        -0.745        -3.197        -1.978
3.01_100        -2.574         3.855        -0.330        -0.502        -2.565        -2.115
3.01_105        -2.026         2.580        -0.247        -0.333        -2.064        -2.091
3.01_110        -1.621         1.721        -0.188        -0.220        -1.667        -1.975
3.01_125        -0.911         0.503        -0.089        -0.062        -0.898        -1.458
3.01_150        -0.441         0.062        -0.029        -0.008        -0.350        -0.766
3.01_200        -0.157         0.001        -0.005        -0.000        -0.076        -0.237
3.02_080        -5.509        12.992        -1.061        -1.739        -3.906         0.778
3.02_085        -4.021         8.521        -0.694        -1.231        -3.006        -0.432
3.02_090        -2.981         5.549        -0.475        -0.837        -2.326        -1.070
3.02_095        -2.250         3.590        -0.336        -0.554        -1.807        -1.357
3.02_100        -1.730         2.309        -0.243        -0.361        -1.410        -1.435
3.02_105        -1.357         1.478        -0.178        -0.233        -1.105        -1.395
3.02_110        -1.085         0.943        -0.133        -0.149        -0.870        -1.294
3.02_125        -0.612         0.240        -0.058        -0.039        -0.438        -0.907
3.02_150        -0.294         0.023        -0.017        -0.004        -0.156        -0.449
3.02_200        -0.100         0.000        -0.003        -0.000        -0.031        -0.133
3.03_080        -7.081        17.793        -1.107        -1.540        -6.892         1.173
3.03_085        -4.901        11.479        -0.685        -1.080        -5.349        -0.538
3.03_090        -3.450         7.357        -0.448        -0.724        -4.170        -1.434
3.03_095        -2.478         4.689        -0.305        -0.471        -3.264        -1.829
3.03_100        -1.822         2.975        -0.214        -0.302        -2.565        -1.928
3.03_105        -1.373         1.880        -0.154        -0.191        -2.024        -1.862
3.03_110        -1.062         1.184        -0.113        -0.120        -1.604        -1.715
3.03_125        -0.564         0.291        -0.048        -0.030        -0.823        -1.173
3.03_150        -0.264         0.027        -0.014        -0.003        -0.304        -0.558
3.03_200        -0.089         0.000        -0.002        -0.000        -0.063        -0.154
3.04_080        -9.901        20.354        -1.758        -2.795        -5.446         0.453
3.04_085        -7.514        13.994        -1.157        -2.176        -4.280        -1.132
3.04_090        -5.772         9.564        -0.807        -1.600        -3.384        -2.000
3.04_095        -4.496         6.504        -0.589        -1.137        -2.689        -2.407
3.04_100        -3.553         4.405        -0.444        -0.791        -2.146        -2.528
3.04_105        -2.849         2.973        -0.342        -0.542        -1.719        -2.478
3.04_110        -2.317         2.001        -0.267        -0.368        -1.382        -2.333
3.04_125        -1.349         0.603        -0.133        -0.112        -0.736        -1.728
3.04_150        -0.664         0.079        -0.046        -0.016        -0.283        -0.929
3.04_200        -0.231         0.001        -0.008        -0.001        -0.060        -0.298
3.05_080        -9.290        20.593        -1.482        -2.294        -6.560         0.966
3.05_085        -6.884        14.163        -0.935        -1.749        -5.206        -0.612
3.05_090        -5.155         9.690        -0.625        -1.262        -4.152        -1.503
3.05_095        -3.905         6.600        -0.437        -0.879        -3.325        -1.946
3.05_100        -2.996         4.478        -0.316        -0.599        -2.672        -2.105
3.05_105        -2.329         3.029        -0.234        -0.402        -2.155        -2.093
3.05_110        -1.835         2.043        -0.177        -0.267        -1.745        -1.981
3.05_125        -0.967         0.619        -0.080        -0.076        -0.947        -1.452
3.05_150        -0.407         0.081        -0.024        -0.009        -0.372        -0.731
3.05_200        -0.107         0.001        -0.003        -0.000        -0.081        -0.190
3.06_080       -11.276        23.583        -2.309        -1.887        -7.685         0.425
3.06_085        -8.428        16.409        -1.584        -1.435        -6.170        -1.208
3.06_090        -6.340        11.342        -1.122        -1.036        -4.960        -2.116
3.06_095        -4.810         7.796        -0.813        -0.724        -3.991        -2.542
3.06_100        -3.687         5.332        -0.599        -0.495        -3.215        -2.663
3.06_105        -2.858         3.629        -0.446        -0.333        -2.593        -2.602
3.06_110        -2.245         2.459        -0.336        -0.222        -2.095        -2.439
3.06_125        -1.180         0.748        -0.151        -0.063        -1.120        -1.765
3.06_150        -0.513         0.096        -0.046        -0.008        -0.421        -0.892
3.06_200        -0.164         0.001        -0.007        -0.000        -0.083        -0.252
3.07_080       -12.147        25.133        -2.358        -1.724        -8.713         0.191
3.07_085        -9.054        17.244        -1.551        -1.348        -6.959        -1.668
3.07_090        -6.821        11.766        -1.067        -0.990        -5.570        -2.682
3.07_095        -5.205         7.993        -0.760        -0.700        -4.466        -3.139
3.07_100        -4.029         5.409        -0.557        -0.484        -3.587        -3.248
3.07_105        -3.166         3.649        -0.417        -0.329        -2.887        -3.150
3.07_110        -2.528         2.456        -0.316        -0.222        -2.329        -2.939
3.07_125        -1.406         0.740        -0.148        -0.066        -1.243        -2.124
3.07_150        -0.662         0.098        -0.049        -0.009        -0.469        -1.091
3.07_200        -0.219         0.002        -0.008        -0.000        -0.093        -0.318
3.08_080       -13.612        27.210        -2.406        -2.158        -8.322         0.713
3.08_085       -10.173        18.986        -1.656        -1.633        -6.662        -1.137
3.08_090        -7.643        13.155        -1.172        -1.185        -5.340        -2.186
3.08_095        -5.783         9.058        -0.848        -0.835        -4.285        -2.694
3.08_100        -4.414         6.208        -0.624        -0.577        -3.444        -2.851
3.08_105        -3.403         4.238        -0.465        -0.393        -2.773        -2.796
3.08_110        -2.651         2.883        -0.350        -0.264        -2.237        -2.620
3.08_125        -1.340         0.893        -0.157        -0.077        -1.193        -1.875
3.08_150        -0.520         0.123        -0.048        -0.009        -0.451        -0.905
3.08_200        -0.123         0.002        -0.007        -0.000        -0.090        -0.218
3.09_080       -14.114        29.913        -2.403        -1.838       -11.215         0.343
3.09_085       -10.358        20.495        -1.548        -1.466        -9.001        -1.878
3.09_090        -7.677        13.968        -1.050        -1.089        -7.240        -3.087
3.09_095        -5.759         9.480        -0.742        -0.776        -5.835        -3.632
3.09_100        -4.380         6.412        -0.541        -0.540        -4.713        -3.762
3.09_105        -3.383         4.324        -0.405        -0.369        -3.815        -3.646
3.09_110        -2.655         2.910        -0.308        -0.249        -3.095        -3.398
3.09_125        -1.414         0.877        -0.146        -0.075        -1.682        -2.439
3.09_150        -0.637         0.116        -0.049        -0.010        -0.655        -1.235
3.09_200        -0.205         0.002        -0.008        -0.000        -0.137        -0.348
3.10_080       -13.677        34.934        -3.000        -2.722       -15.035         0.500
3.10_085       -10.101        24.609        -2.060        -2.343       -12.437        -2.333
3.10_090        -7.495        17.226        -1.491        -1.846       -10.311        -3.915
3.10_095        -5.599        11.993        -1.123        -1.381        -8.563        -4.673
3.10_100        -4.217         8.309        -0.870        -1.001        -7.122        -4.901
3.10_105        -3.207         5.731        -0.687        -0.710        -5.933        -4.806
3.10_110        -2.464         3.937        -0.549        -0.497        -4.951        -4.523
3.10_125        -1.192         1.252        -0.296        -0.163        -2.907        -3.306
3.10_150        -0.425         0.175        -0.120        -0.025        -1.257        -1.652
3.10_200        -0.065         0.003        -0.030        -0.001        -0.297        -0.390
3.11_080       -12.500        29.242        -2.427        -2.239       -11.618         0.459
3.11_085        -9.300        20.400        -1.681        -1.844        -9.569        -1.994
3.11_090        -6.980        14.153        -1.224        -1.405        -7.896        -3.353
3.11_095        -5.292         9.770        -0.923        -1.024        -6.523        -3.992
3.11_100        -4.057         6.718        -0.713        -0.726        -5.395        -4.172
3.11_105        -3.146         4.602        -0.558        -0.505        -4.468        -4.074
3.11_110        -2.468         3.143        -0.442        -0.347        -3.704        -3.818
3.11_125        -1.275         0.985        -0.229        -0.108        -2.131        -2.758
3.11_150        -0.500         0.134        -0.088        -0.015        -0.886        -1.353
3.11_200        -0.099         0.002        -0.020        -0.000        -0.194        -0.311
3.12_080        -9.958        22.174        -2.687        -2.022        -7.228         0.279
3.12_085        -7.502        15.343        -1.820        -1.665        -5.803        -1.445
3.12_090        -5.713        10.551        -1.290        -1.266        -4.676        -2.394
3.12_095        -4.409         7.217        -0.948        -0.921        -3.781        -2.842
3.12_100        -3.455         4.915        -0.715        -0.653        -3.066        -2.974
3.12_105        -2.752         3.334        -0.550        -0.455        -2.494        -2.917
3.12_110        -2.230         2.253        -0.429        -0.314        -2.034        -2.754
3.12_125        -1.310         0.684        -0.218        -0.101        -1.124        -2.069
3.12_150        -0.690         0.090        -0.082        -0.017        -0.450        -1.149
3.12_200        -0.292         0.001        -0.018        -0.001        -0.099        -0.409
3.13_080       -17.267        37.618        -4.085        -2.421       -13.754         0.092
3.13_085       -13.170        27.197        -2.718        -2.223       -11.409        -2.323
3.13_090       -10.101        19.587        -1.896        -1.824        -9.494        -3.729
3.13_095        -7.803        14.066        -1.379        -1.412        -7.921        -4.449
3.13_100        -6.077        10.077        -1.038        -1.055        -6.621        -4.715
3.13_105        -4.780         7.212        -0.802        -0.772        -5.548        -4.690
3.13_110        -3.797         5.156        -0.633        -0.557        -4.659        -4.490
3.13_125        -2.023         1.872        -0.336        -0.201        -2.790        -3.477
3.13_150        -0.853         0.340        -0.137        -0.037        -1.242        -1.928
3.13_200        -0.232         0.010        -0.033        -0.002        -0.302        -0.558
3.14_080       -19.219        40.568        -7.532        -3.284       -10.716        -0.183
3.14_085       -15.300        29.896        -5.235        -2.939        -8.833        -2.412
3.14_090       -12.183        21.936        -3.737        -2.411        -7.300        -3.695
3.14_095        -9.721        16.042        -2.726        -1.880        -6.046        -4.331
3.14_100        -7.779        11.699        -2.023        -1.421        -5.016        -4.540
3.14_105        -6.251         8.513        -1.522        -1.051        -4.168        -4.479
3.14_110        -5.048         6.182        -1.156        -0.766        -3.469        -4.257
3.14_125        -2.753         2.341        -0.528        -0.281        -2.018        -3.239
3.14_150        -1.143         0.449        -0.160        -0.049        -0.847        -1.749
3.14_200        -0.289         0.015        -0.023        -0.001        -0.181        -0.481
3.15_080       -14.968        32.447        -3.185        -2.284       -10.606         1.404
3.15_085       -10.813        21.691        -2.159        -1.754        -8.477        -1.511
3.15_090        -7.893        14.399        -1.518        -1.266        -6.784        -3.063
3.15_095        -5.838         9.500        -1.096        -0.881        -5.435        -3.750
3.15_100        -4.383         6.233        -0.805        -0.599        -4.358        -3.912
3.15_105        -3.346         4.069        -0.598        -0.402        -3.499        -3.775
3.15_110        -2.600         2.644        -0.448        -0.267        -2.814        -3.484
3.15_125        -1.355         0.710        -0.198        -0.077        -1.484        -2.403
3.15_150        -0.604         0.075        -0.059        -0.010        -0.549        -1.147
3.15_200        -0.202         0.001        -0.009        -0.000        -0.105        -0.316
3.16_080       -12.424        27.157        -2.938        -1.734        -9.583         0.477
3.16_085        -9.140        18.575        -1.944        -1.357        -7.748        -1.615
3.16_090        -6.787        12.629        -1.335        -0.995        -6.272        -2.760
3.16_095        -5.100         8.545        -0.943        -0.703        -5.085        -3.285
3.16_100        -3.887         5.757        -0.681        -0.484        -4.128        -3.423
3.16_105        -3.011         3.864        -0.500        -0.329        -3.357        -3.333
3.16_110        -2.372         2.585        -0.373        -0.222        -2.736        -3.117
3.16_125        -1.288         0.762        -0.165        -0.066        -1.504        -2.262
3.16_150        -0.616         0.095        -0.052        -0.009        -0.596        -1.177
3.16_200        -0.232         0.001        -0.009        -0.000        -0.128        -0.368
3.17_080       -20.297        40.463        -5.394        -2.350       -12.735        -0.314
3.17_085       -15.689        29.402        -3.607        -2.250       -10.551        -2.694
3.17_090       -12.165        21.270        -2.500        -1.891        -8.755        -4.041
3.17_095        -9.477        15.327        -1.791        -1.486        -7.275        -4.702
3.17_100        -7.426        11.007        -1.319        -1.122        -6.053        -4.914
3.17_105        -5.860         7.881        -0.993        -0.825        -5.041        -4.838
3.17_110        -4.659         5.632        -0.758        -0.597        -4.204        -4.586
3.17_125        -2.462         2.036        -0.357        -0.213        -2.461        -3.458
3.17_150        -1.003         0.364        -0.117        -0.037        -1.051        -1.843
3.17_200        -0.255         0.011        -0.019        -0.001        -0.237        -0.502
3.18_080       -13.328        34.335        -5.024        -2.632       -12.403         0.948
3.18_085        -9.497        23.931        -3.571        -2.037       -10.123        -1.297
3.18_090        -6.788        16.607        -2.598        -1.499        -8.272        -2.549
3.18_095        -4.872        11.483        -1.922        -1.068        -6.767        -3.146
