# DFT-SAPT benchmark energies with the asymptotically corrected B3LYP potential for R739x5
# All energy units have been converted to kcal/mol
# The calculations have been performed by E. Masumian and A. D. Boese (reference)

System             Elst        Exch        Ind       deltaHF       Disp       Total    
012.09_105      -3.894      11.362      -0.408      -0.223      -6.550       0.287
012.09_110      -2.190       7.532      -0.278      -0.277      -5.274      -0.487
012.09_115      -1.106       4.970      -0.218      -0.234      -4.260      -0.848
012.09_125      -0.012       2.140      -0.159      -0.116      -2.804      -0.951
012.10_100      -1.884       7.890      -0.240      -0.307      -3.948       1.511
012.10_105      -0.823       5.058      -0.175      -0.255      -3.068       0.737
012.10_110      -0.206       3.229      -0.141      -0.182      -2.394       0.306
012.10_115       0.138       2.052      -0.119      -0.120      -1.873       0.078
012.10_125       0.397       0.821      -0.083      -0.045      -1.161      -0.071
012.11_100      -1.634       7.285      -0.242      -0.274      -3.559       1.576
012.11_105      -0.658       4.626      -0.178      -0.219      -2.756       0.815
012.11_110      -0.099       2.925      -0.143      -0.153      -2.142       0.388
012.11_115       0.205       1.843      -0.118      -0.099      -1.671       0.160
012.11_125       0.423       0.725      -0.080      -0.036      -1.029       0.002
012.12_100      -3.386       9.874      -0.115      -0.554      -4.345       1.473
012.12_105      -2.110       6.547      -0.072      -0.442      -3.409       0.513
012.12_110      -1.291       4.323      -0.060      -0.322      -2.684      -0.034
012.12_115      -0.770       2.846      -0.057      -0.223      -2.120      -0.323
012.12_125      -0.236       1.225      -0.050      -0.098      -1.336      -0.496
013.01_100       0.632       3.814      -0.447      -0.200      -2.043       1.756
013.01_105       0.946       2.320      -0.354      -0.121      -1.549       1.243
013.01_110       1.055       1.403      -0.281      -0.069      -1.178       0.932
013.01_115       1.054       0.847      -0.223      -0.037      -0.900       0.742
013.01_125       0.919       0.304      -0.139      -0.008      -0.534       0.542
013.02_100       0.407       3.931      -0.338      -0.280      -1.933       1.786
013.02_105       0.748       2.379      -0.279      -0.172      -1.473       1.204
013.02_110       0.890       1.433      -0.230      -0.100      -1.128       0.865
013.02_115       0.923       0.861      -0.189      -0.057      -0.868       0.670
013.02_125       0.845       0.308      -0.127      -0.016      -0.523       0.487
013.03_100      -0.041       5.483      -0.481      -0.286      -2.912       1.763
013.03_105       0.550       3.412      -0.380      -0.185      -2.246       1.151
013.03_110       0.831       2.113      -0.304      -0.112      -1.737       0.791
013.03_115       0.934       1.306      -0.244      -0.064      -1.350       0.582
013.03_125       0.897       0.493      -0.156      -0.017      -0.827       0.391
013.04_100       0.514       3.705      -0.414      -0.192      -1.919       1.694
013.04_105       0.819       2.239      -0.323      -0.118      -1.441       1.177
013.04_110       0.924       1.346      -0.252      -0.068      -1.084       0.865
013.04_115       0.924       0.806      -0.198      -0.037      -0.820       0.676
013.04_125       0.798       0.286      -0.121      -0.009      -0.477       0.477
013.05_100       0.248       3.902      -0.309      -0.280      -1.829       1.732
013.05_105       0.594       2.347      -0.250      -0.174      -1.382       1.135
013.05_110       0.741       1.405      -0.204      -0.103      -1.049       0.790
013.05_115       0.778       0.837      -0.166      -0.059      -0.799       0.592
013.05_125       0.714       0.295      -0.109      -0.018      -0.472       0.411
013.06_100      -0.007       5.037      -0.445      -0.261      -2.627       1.697
013.06_105       0.521       3.106      -0.345      -0.169      -2.006       1.106
013.06_110       0.763       1.907      -0.271      -0.102      -1.537       0.759
013.06_115       0.845       1.166      -0.214      -0.059      -1.182       0.556
013.06_125       0.793       0.432      -0.132      -0.017      -0.710       0.366
013.07_100      -8.733      17.751      -0.861      -0.158      -6.749       1.251
013.07_105      -5.880      11.616      -0.500      -0.343      -5.341      -0.448
013.07_110      -3.988       7.552      -0.333      -0.325      -4.234      -1.327
013.07_115      -2.731       4.884      -0.247      -0.252      -3.360      -1.706
013.07_125      -1.337       2.017      -0.159      -0.120      -2.126      -1.726
013.08_100      -0.558       6.864      -0.552      -0.375      -3.415       1.963
013.08_105       0.253       4.330      -0.439      -0.250      -2.677       1.217
013.08_110       0.676       2.723      -0.357      -0.154      -2.107       0.780
013.08_115       0.871       1.707      -0.292      -0.090      -1.665       0.530
013.08_125       0.926       0.665      -0.194      -0.026      -1.053       0.319
013.09_100      -0.224       5.786      -0.487      -0.319      -2.935       1.822
013.09_105       0.410       3.601      -0.382      -0.208      -2.275       1.146
013.09_110       0.720       2.232      -0.305      -0.127      -1.770       0.750
013.09_115       0.844       1.379      -0.244      -0.073      -1.382       0.523
013.09_125       0.833       0.522      -0.156      -0.021      -0.854       0.323
013.10_100       1.952       1.753      -0.360      -0.093      -1.372       1.879
013.10_105       1.848       1.028      -0.286      -0.048      -1.031       1.511
013.10_110       1.686       0.602      -0.225      -0.023      -0.779       1.260
013.10_115       1.506       0.350      -0.176      -0.009      -0.592       1.079
013.10_125       1.171       0.118      -0.107       0.001      -0.349       0.834
013.11_100       1.547       2.408      -0.324      -0.208      -1.488       1.935
013.11_105       1.588       1.434      -0.269      -0.121      -1.132       1.499
013.11_110       1.528       0.852      -0.222      -0.068      -0.866       1.225
013.11_115       1.421       0.506      -0.181      -0.036      -0.666       1.044
013.11_125       1.175       0.177      -0.119      -0.009      -0.401       0.823
013.12_100       1.714       2.859      -0.407      -0.164      -2.124       1.878
013.12_105       1.774       1.725      -0.330      -0.094      -1.627       1.448
013.12_110       1.700       1.038      -0.265      -0.050      -1.252       1.171
013.12_115       1.566       0.623      -0.211      -0.024      -0.969       0.984
013.12_125       1.256       0.223      -0.132      -0.003      -0.591       0.753
013.13_100     -14.822      26.619      -1.723       0.607      -9.081       1.600
013.13_105     -10.399      18.163      -0.925      -0.186      -7.309      -0.656
013.13_110      -7.337      12.316      -0.563      -0.412      -5.894      -1.890
013.13_115      -5.225       8.324      -0.395      -0.411      -4.764      -2.472
013.13_125      -2.736       3.763      -0.259      -0.252      -3.125      -2.608
013.14_100       1.644       3.500      -0.469      -0.220      -2.500       1.955
013.14_105       1.795       2.141      -0.389      -0.129      -1.950       1.468
013.14_110       1.775       1.305      -0.319      -0.070      -1.527       1.164
013.14_115       1.671       0.794      -0.259      -0.035      -1.202       0.968
013.14_125       1.380       0.292      -0.168      -0.005      -0.758       0.742
013.15_100     -10.621      21.208      -1.143      -0.102      -7.941       1.400
013.15_105      -7.285      14.103      -0.646      -0.382      -6.337      -0.546
013.15_110      -5.037       9.315      -0.415      -0.389      -5.064      -1.591
013.15_115      -3.526       6.124      -0.301      -0.312      -4.054      -2.070
013.15_125      -1.817       2.620      -0.195      -0.156      -2.612      -2.161
014.01_100       0.279       5.063      -0.483      -0.470      -2.504       1.885
014.01_105       0.788       3.125      -0.412      -0.289      -1.949       1.263
014.01_110       1.028       1.923      -0.350      -0.171      -1.524       0.906
014.01_115       1.114       1.180      -0.295      -0.098      -1.197       0.704
014.01_125       1.070       0.442      -0.206      -0.028      -0.752       0.526
014.02_100      -1.907       7.934      -0.124      -0.586      -3.490       1.828
014.02_105      -0.856       4.984      -0.103      -0.405      -2.744       0.877
014.02_110      -0.249       3.116      -0.095      -0.264      -2.164       0.345
014.02_115       0.089       1.943      -0.087      -0.166      -1.713       0.065
014.02_125       0.347       0.750      -0.067      -0.061      -1.088      -0.120
014.03_100      -0.134       5.644      -0.397      -0.460      -2.717       1.936
014.03_105       0.484       3.506      -0.326      -0.293      -2.098       1.272
014.03_110       0.789       2.171      -0.270      -0.179      -1.627       0.884
014.03_115       0.914       1.340      -0.223      -0.106      -1.266       0.659
014.03_125       0.908       0.508      -0.150      -0.034      -0.780       0.452
014.04_100       0.083       5.006      -0.438      -0.474      -2.344       1.833
014.04_105       0.597       3.071      -0.368      -0.295      -1.810       1.196
014.04_110       0.843       1.877      -0.310      -0.177      -1.403       0.831
014.04_115       0.935       1.144      -0.259      -0.103      -1.093       0.625
014.04_125       0.905       0.421      -0.177      -0.032      -0.674       0.443
014.05_100      -1.310       6.579      -0.113      -0.511      -2.979       1.667
014.05_105      -0.476       4.064      -0.096      -0.344      -2.315       0.833
014.05_110      -0.015       2.498      -0.086      -0.221      -1.805       0.372
014.05_115       0.226       1.531      -0.076      -0.137      -1.414       0.131
014.05_125       0.381       0.570      -0.055      -0.050      -0.880      -0.034
014.06_100      -0.359       5.609      -0.371      -0.464      -2.565       1.850
014.06_105       0.280       3.466      -0.300      -0.298      -1.966       1.183
014.06_110       0.602       2.134      -0.245      -0.184      -1.511       0.795
014.06_115       0.741       1.309      -0.200      -0.110      -1.167       0.573
014.06_125       0.759       0.488      -0.131      -0.037      -0.706       0.373
014.07_100       1.867       2.659      -0.438      -0.286      -1.811       1.991
014.07_105       1.931       1.603      -0.374      -0.165      -1.404       1.591
014.07_110       1.873       0.966      -0.314      -0.091      -1.095       1.338
014.07_115       1.755       0.581      -0.261      -0.048      -0.860       1.168
014.07_125       1.468       0.209      -0.176      -0.010      -0.540       0.951
014.08_100      -0.641       6.481      -0.124      -0.590      -3.184       1.942
014.08_105       0.099       4.070      -0.127      -0.403      -2.508       1.131
014.08_110       0.488       2.547      -0.126      -0.262      -1.983       0.665
014.08_115       0.671       1.593      -0.117      -0.165      -1.574       0.407
014.08_125       0.732       0.623      -0.091      -0.062      -1.008       0.195
014.09_100       1.320       3.553      -0.359      -0.350      -2.141       2.022
014.09_105       1.533       2.173      -0.304      -0.214      -1.649       1.539
014.09_110       1.566       1.328      -0.254      -0.127      -1.275       1.236
014.09_115       1.504       0.810      -0.210      -0.073      -0.992       1.039
014.09_125       1.276       0.301      -0.139      -0.022      -0.612       0.805
014.10_100       0.265       4.463      -0.367      -0.368      -2.077       1.916
014.10_105       0.708       2.729      -0.302      -0.228      -1.576       1.331
014.10_110       0.906       1.664      -0.249      -0.137      -1.201       0.984
014.10_115       0.967       1.012      -0.204      -0.080      -0.920       0.775
014.10_125       0.903       0.372      -0.135      -0.025      -0.549       0.566
014.11_100      -0.011       4.616      -0.344      -0.384      -2.024       1.852
014.11_105       0.476       2.814      -0.279      -0.242      -1.526       1.244
014.11_110       0.705       1.708      -0.228      -0.147      -1.154       0.885
014.11_115       0.788       1.034      -0.185      -0.087      -0.877       0.674
014.11_125       0.756       0.376      -0.121      -0.028      -0.516       0.467
014.12_100       1.531       2.590      -0.326      -0.255      -1.538       2.002
014.12_105       1.612       1.557      -0.272      -0.152      -1.162       1.584
014.12_110       1.570       0.934      -0.223      -0.088      -0.883       1.311
014.12_115       1.469       0.560      -0.182      -0.049      -0.675       1.123
014.12_125       1.214       0.201      -0.118      -0.014      -0.403       0.880
015.01_100      -1.815       7.243      -0.306      -0.187      -3.575       1.360
015.01_105      -0.774       4.467      -0.190      -0.190      -2.725       0.588
015.01_110      -0.192       2.738      -0.135      -0.140      -2.089       0.181
015.01_115       0.119       1.668      -0.104      -0.091      -1.610      -0.017
015.01_125       0.340       0.611      -0.066      -0.032      -0.974      -0.121
015.02_100      -1.601       6.508      -0.268      -0.162      -3.181       1.297
015.02_105      -0.672       3.975      -0.164      -0.164      -2.399       0.576
015.02_110      -0.159       2.409      -0.114      -0.121      -1.818       0.197
015.02_115       0.110       1.453      -0.085      -0.079      -1.386       0.013
015.02_125       0.293       0.520      -0.051      -0.028      -0.820      -0.086
015.03_100      -1.443       5.977      -0.240      -0.141      -2.879       1.273
015.03_105      -0.598       3.616      -0.145      -0.146      -2.146       0.581
015.03_110      -0.139       2.173      -0.098      -0.108      -1.609       0.219
015.03_115       0.098       1.297      -0.071      -0.071      -1.213       0.041
015.03_125       0.254       0.455      -0.041      -0.025      -0.703      -0.059
015.04_100      -0.980       6.330      -0.362      -0.161      -3.448       1.379
015.04_105      -0.124       3.896      -0.258      -0.160      -2.638       0.717
015.04_110       0.325       2.386      -0.199      -0.115      -2.031       0.365
015.04_115       0.539       1.453      -0.159      -0.073      -1.572       0.187
015.04_125       0.629       0.533      -0.103      -0.023      -0.959       0.077
015.05_100      -0.822       5.604      -0.324      -0.127      -3.031       1.299
015.05_105      -0.080       3.415      -0.227      -0.130      -2.294       0.684
015.05_110       0.301       2.067      -0.171      -0.094      -1.746       0.357
015.05_115       0.475       1.247      -0.133      -0.060      -1.337       0.192
015.05_125       0.536       0.448      -0.083      -0.019      -0.797       0.085
015.06_100       0.552       4.375      -0.376      -0.114      -2.994       1.444
015.06_105       0.987       2.644      -0.296      -0.093      -2.292       0.950
015.06_110       1.146       1.591      -0.239      -0.058      -1.767       0.674
015.06_115       1.160       0.953      -0.193      -0.031      -1.370       0.520
015.06_125       1.008       0.338      -0.124      -0.004      -0.838       0.382
016.01_100      -2.684       8.481      -0.343      -0.582      -3.203       1.670
016.01_105      -1.794       5.811      -0.200      -0.429      -2.557       0.830
016.01_110      -1.190       3.959      -0.121      -0.303      -2.047       0.298
016.01_115      -0.783       2.689      -0.075      -0.209      -1.644      -0.023
016.01_125      -0.328       1.226      -0.032      -0.094      -1.071      -0.299
016.02_100      -2.306       8.023      -0.480      -0.806      -2.809       1.623
016.02_105      -1.580       5.478      -0.299      -0.571      -2.223       0.805
016.02_110      -1.084       3.719      -0.189      -0.394      -1.763       0.289
016.02_115      -0.746       2.513      -0.121      -0.267      -1.403      -0.024
016.02_125      -0.363       1.136      -0.053      -0.119      -0.895      -0.293
016.03_100      -3.257      11.745      -1.116      -1.209      -3.894       2.270
016.03_105      -2.397       8.247      -0.771      -0.886      -3.157       1.037
016.03_110      -1.780       5.757      -0.545      -0.632      -2.567       0.233
016.03_115      -1.341       4.002      -0.394      -0.443      -2.093      -0.270
016.03_125      -0.803       1.913      -0.217      -0.211      -1.406      -0.723
016.04_100      -4.605      20.130      -5.173      -2.488      -5.102       2.763
016.04_105      -3.756      14.775      -3.943      -1.957      -4.205       0.915
016.04_110      -3.077      10.801      -3.047      -1.503      -3.470      -0.296
016.04_115      -2.541       7.868      -2.381      -1.135      -2.869      -1.057
016.04_125      -1.789       4.134      -1.491      -0.628      -1.970      -1.744
016.05_100      -2.920       9.446      -0.509      -0.684      -3.518       1.814
016.05_105      -2.011       6.534      -0.313      -0.505      -2.834       0.871
016.05_110      -1.382       4.495      -0.197      -0.359      -2.288       0.269
016.05_115      -0.950       3.079      -0.126      -0.249      -1.853      -0.099
016.05_125      -0.452       1.431      -0.055      -0.115      -1.225      -0.416
016.06_100      -2.846       8.945      -0.369      -0.637      -3.444       1.649
016.06_105      -1.900       6.166      -0.223      -0.474      -2.764       0.805
016.06_110      -1.254       4.229      -0.141      -0.338      -2.225       0.271
016.06_115      -0.817       2.889      -0.093      -0.234      -1.797      -0.053
016.06_125      -0.328       1.337      -0.047      -0.107      -1.184      -0.328
016.07_100      -2.854       9.212      -0.575      -0.971      -3.158       1.654
016.07_105      -2.004       6.367      -0.365      -0.701      -2.516       0.781
016.07_110      -1.414       4.378      -0.237      -0.493      -2.010       0.225
016.07_115      -1.004       2.998      -0.157      -0.341      -1.610      -0.114
016.07_125      -0.524       1.392      -0.074      -0.158      -1.041      -0.404
016.08_100      -4.680      14.367      -1.392      -1.546      -4.540       2.209
016.08_105      -3.573      10.250      -0.969      -1.169      -3.710       0.829
016.08_110      -2.759       7.273      -0.693      -0.858      -3.041      -0.077
016.08_115      -2.161       5.145      -0.508      -0.618      -2.501      -0.643
016.08_125      -1.393       2.547      -0.289      -0.309      -1.707      -1.151
016.09_100      -7.656      26.881      -6.855      -3.161      -6.254       2.956
016.09_105      -6.464      20.143      -5.245      -2.611      -5.209       0.614
016.09_110      -5.475      15.037      -4.075      -2.087      -4.345      -0.945
016.09_115      -4.662      11.190      -3.207      -1.633      -3.631      -1.942
016.09_125      -3.456       6.143      -2.045      -0.961      -2.546      -2.865
016.10_100      -3.412      10.360      -0.575      -0.771      -3.861       1.742
016.10_105      -2.389       7.227      -0.362      -0.578      -3.128       0.769
016.10_110      -1.673       5.015      -0.235      -0.417      -2.542       0.149
016.10_115      -1.175       3.468      -0.157      -0.293      -2.071      -0.228
016.10_125      -0.589       1.644      -0.076      -0.139      -1.387      -0.547
016.11_100      -3.574      11.024      -0.610      -0.841      -4.084       1.915
016.11_105      -2.452       7.704      -0.363      -0.630      -3.311       0.947
016.11_110      -1.671       5.359      -0.222      -0.453      -2.695       0.317
016.11_115      -1.130       3.713      -0.141      -0.317      -2.201      -0.076
016.11_125      -0.501       1.765      -0.063      -0.148      -1.482      -0.428
016.12_100      -2.137       8.447      -0.582      -0.838      -3.136       1.754
016.12_105      -1.456       5.810      -0.363      -0.591      -2.511       0.889
016.12_110      -0.991       3.973      -0.231      -0.407      -2.016       0.329
016.12_115      -0.676       2.706      -0.149      -0.276      -1.624      -0.019
016.12_125      -0.323       1.243      -0.066      -0.123      -1.063      -0.332
016.13_100      -2.446      11.583      -1.244      -1.203      -4.270       2.420
016.13_105      -1.801       8.149      -0.865      -0.872      -3.493       1.118
016.13_110      -1.350       5.708      -0.617      -0.619      -2.869       0.253
016.13_115      -1.036       3.980      -0.450      -0.433      -2.363      -0.303
016.13_125      -0.669       1.920      -0.255      -0.208      -1.622      -0.834
016.14_100      -1.659      16.150      -4.618      -1.995      -4.767       3.112
016.14_105      -1.464      11.725      -3.537      -1.517      -3.932       1.275
016.14_110      -1.312       8.475      -2.743      -1.132      -3.249       0.038
016.14_115      -1.199       6.111      -2.153      -0.836      -2.692      -0.769
016.14_125      -1.055       3.149      -1.364      -0.448      -1.860      -1.577
016.15_100      -2.828      10.174      -0.645      -0.803      -4.008       1.890
016.15_105      -1.945       7.090      -0.400      -0.586      -3.264       0.895
016.15_110      -1.333       4.916      -0.254      -0.414      -2.667       0.249
016.15_115      -0.913       3.399      -0.165      -0.287      -2.186      -0.152
016.15_125      -0.428       1.609      -0.076      -0.132      -1.483      -0.511
016.16_100      -2.439       8.153      -0.256      -0.529      -3.198       1.731
016.16_105      -1.607       5.580      -0.147      -0.389      -2.566       0.871
016.16_110      -1.047       3.799      -0.087      -0.274      -2.066       0.326
016.16_115      -0.673       2.577      -0.053      -0.187      -1.669      -0.006
016.16_125      -0.262       1.175      -0.022      -0.084      -1.102      -0.295
016.17_100      -2.404       8.270      -0.446      -0.810      -2.888       1.722
016.17_105      -1.652       5.668      -0.277      -0.576      -2.297       0.866
016.17_110      -1.135       3.864      -0.175      -0.399      -1.833       0.322
016.17_115      -0.782       2.623      -0.113      -0.271      -1.467      -0.010
016.17_125      -0.378       1.198      -0.049      -0.122      -0.949      -0.300
016.18_100      -3.617      12.764      -1.156      -1.276      -4.210       2.506
016.18_105      -2.644       9.020      -0.800      -0.945      -3.436       1.194
016.18_110      -1.945       6.345      -0.569      -0.680      -2.816       0.335
016.18_115      -1.443       4.446      -0.414      -0.480      -2.315      -0.207
016.18_125      -0.823       2.160      -0.231      -0.231      -1.582      -0.707
016.19_100      -5.795      23.560      -5.989      -2.798      -5.693       3.284
016.19_105      -4.666      17.480      -4.593      -2.251      -4.724       1.247
016.19_110      -3.758      12.921      -3.575      -1.760      -3.927      -0.098
016.19_115      -3.037       9.520      -2.816      -1.350      -3.271      -0.954
016.19_125      -2.019       5.124      -1.798      -0.767      -2.282      -1.741
016.20_100      -3.120       9.893      -0.471      -0.678      -3.712       1.912
016.20_105      -2.158       6.870      -0.287      -0.505      -3.008       0.912
016.20_110      -1.491       4.750      -0.179      -0.361      -2.447       0.273
016.20_115      -1.029       3.270      -0.114      -0.252      -1.996      -0.121
016.20_125      -0.495       1.537      -0.049      -0.117      -1.342      -0.465
017.01_100      -5.259      14.498      -0.506      -0.568      -6.742       1.423
017.01_105      -3.231       9.394      -0.273      -0.508      -5.347       0.036
017.01_110      -1.943       6.045      -0.165      -0.383      -4.252      -0.697
017.01_115      -1.133       3.870      -0.111      -0.266      -3.391      -1.030
017.01_125      -0.316       1.565      -0.063      -0.113      -2.176      -1.103
017.02_100      -3.632      10.056      -0.330      -0.431      -4.300       1.363
017.02_105      -2.194       6.430      -0.178      -0.357      -3.331       0.370
017.02_110      -1.297       4.090      -0.106      -0.260      -2.588      -0.161
017.02_115      -0.741       2.590      -0.070      -0.177      -2.017      -0.415
017.02_125      -0.193       1.027      -0.036      -0.074      -1.238      -0.514
017.03_100      -2.435       8.184      -0.262      -0.369      -3.654       1.464
017.03_105      -1.333       5.128      -0.150      -0.274      -2.807       0.563
017.03_110      -0.674       3.195      -0.095      -0.186      -2.164       0.076
017.03_115      -0.285       1.981      -0.065      -0.120      -1.674      -0.163
017.03_125       0.061       0.752      -0.035      -0.046      -1.013      -0.280
017.04_100      -2.924       8.965      -0.185      -0.436      -4.082       1.338
017.04_105      -1.821       5.746      -0.097      -0.303      -3.171       0.355
017.04_110      -1.125       3.663      -0.054      -0.200      -2.471      -0.187
017.04_115      -0.689       2.323      -0.033      -0.127      -1.932      -0.457
017.04_125      -0.248       0.923      -0.014      -0.049      -1.195      -0.583
017.05_100      -4.798      14.025      -0.471      -0.527      -6.865       1.364
017.05_105      -2.818       9.087      -0.270      -0.464      -5.467       0.068
017.05_110      -1.573       5.855      -0.178      -0.345      -4.367      -0.609
017.05_115      -0.798       3.750      -0.131      -0.236      -3.497      -0.912
017.05_125      -0.039       1.520      -0.085      -0.097      -2.265      -0.965
017.06_100      -3.304       9.823      -0.309      -0.428      -4.418       1.364
017.06_105      -1.902       6.289      -0.176      -0.348      -3.439       0.424
017.06_110      -1.034       4.001      -0.114      -0.250      -2.685      -0.081
017.06_115      -0.507       2.538      -0.081      -0.168      -2.104      -0.322
017.06_125      -0.006       1.008      -0.049      -0.069      -1.305      -0.420
017.07_100      -2.004       7.854      -0.249      -0.352      -3.716       1.534
017.07_105      -0.967       4.925      -0.153      -0.257      -2.869       0.679
017.07_110      -0.358       3.072      -0.105      -0.172      -2.223       0.214
017.07_115      -0.011       1.905      -0.078      -0.109      -1.728      -0.020
017.07_125       0.272       0.725      -0.047      -0.040      -1.057      -0.148
017.08_100      -3.064       9.338      -0.183      -0.451      -4.315       1.325
017.08_105      -1.905       6.026      -0.101      -0.318      -3.369       0.333
017.08_110      -1.172       3.869      -0.062      -0.212      -2.640      -0.217
017.08_115      -0.711       2.474      -0.043      -0.136      -2.076      -0.492
017.08_125      -0.244       1.000      -0.025      -0.053      -1.298      -0.620
017.09_100      -6.132      17.207      -0.730      -1.040      -8.081       1.225
017.09_105      -3.757      11.306      -0.410      -0.826      -6.496      -0.183
017.09_110      -2.227       7.389      -0.257      -0.593      -5.239      -0.927
017.09_115      -1.246       4.802      -0.179      -0.402      -4.236      -1.261
017.09_125      -0.240       2.009      -0.109      -0.167      -2.796      -1.303
017.10_100      -4.792      12.773      -0.547      -0.716      -5.344       1.373
017.10_105      -2.970       8.297      -0.298      -0.580      -4.202       0.247
017.10_110      -1.801       5.362      -0.179      -0.421      -3.318      -0.357
017.10_115      -1.056       3.450      -0.118      -0.289      -2.629      -0.641
017.10_125      -0.287       1.412      -0.064      -0.123      -1.668      -0.730
017.11_100      -3.649      10.842      -0.459      -0.629      -4.658       1.447
017.11_105      -2.150       6.925      -0.262      -0.464      -3.639       0.410
017.11_110      -1.214       4.399      -0.164      -0.316      -2.854      -0.148
017.11_115      -0.634       2.781      -0.112      -0.205      -2.246      -0.416
017.11_125      -0.066       1.099      -0.062      -0.080      -1.407      -0.516
017.12_100      -3.457      10.303      -0.293      -0.561      -4.772       1.221
017.12_105      -2.208       6.684      -0.162      -0.381      -3.752       0.181
017.12_110      -1.402       4.310      -0.096      -0.249      -2.960      -0.396
017.12_115      -0.887       2.770      -0.060      -0.158      -2.344      -0.680
017.12_125      -0.347       1.130      -0.030      -0.061      -1.487      -0.795
017.13_100      -6.703      17.334      -0.615      -0.544      -7.987       1.484
017.13_105      -4.247      11.397      -0.308      -0.568      -6.404      -0.130
017.13_110      -2.663       7.451      -0.173      -0.458      -5.156      -0.999
017.13_115      -1.644       4.842      -0.111      -0.332      -4.163      -1.408
017.13_125      -0.585       2.020      -0.062      -0.149      -2.742      -1.517
017.14_100      -3.763      10.484      -0.275      -0.404      -4.564       1.477
017.14_105      -2.289       6.741      -0.142      -0.349      -3.565       0.396
017.14_110      -1.368       4.308      -0.083      -0.257      -2.796      -0.196
017.14_115      -0.799       2.744      -0.055      -0.176      -2.202      -0.489
017.14_125      -0.237       1.099      -0.031      -0.074      -1.381      -0.624
017.15_100      -3.458       9.840      -0.280      -0.404      -4.213       1.485
017.15_105      -2.075       6.256      -0.154      -0.319      -3.275       0.433
017.15_110      -1.222       3.956      -0.095      -0.223      -2.557      -0.141
017.15_115      -0.698       2.487      -0.065      -0.147      -2.003      -0.426
017.15_125      -0.192       0.972      -0.036      -0.057      -1.246      -0.559
017.16_100      -3.165       9.638      -0.162      -0.448      -4.392       1.471
017.16_105      -1.987       6.236      -0.077      -0.319      -3.440       0.413
017.16_110      -1.239       4.015      -0.039      -0.214      -2.706      -0.183
017.16_115      -0.767       2.573      -0.022      -0.138      -2.136      -0.490
017.16_125      -0.285       1.044      -0.008      -0.054      -1.348      -0.651
018.01_100      -2.505       8.428      -0.682      -0.373      -3.138       1.729
018.01_105      -1.266       5.303      -0.488      -0.264      -2.408       0.877
018.01_110      -0.528       3.321      -0.366      -0.172      -1.854       0.401
018.01_115      -0.098       2.072      -0.282      -0.106      -1.432       0.155
018.01_125       0.276       0.798      -0.173      -0.037      -0.861       0.004
018.02_100      -1.409       6.545      -0.417      -0.344      -2.645       1.730
018.02_105      -0.571       4.007      -0.309      -0.220      -2.019       0.888
018.02_110      -0.092       2.438      -0.240      -0.133      -1.548       0.425
018.02_115       0.173       1.478      -0.191      -0.078      -1.193       0.189
018.02_125       0.378       0.536      -0.125      -0.024      -0.718       0.047
018.03_100      -0.863       6.201      -0.568      -0.294      -2.747       1.728
018.03_105      -0.038       3.838      -0.429      -0.191      -2.107       1.074
018.03_110       0.411       2.367      -0.333      -0.116      -1.621       0.708
018.03_115       0.639       1.455      -0.263      -0.067      -1.251       0.512
018.03_125       0.761       0.544      -0.166      -0.020      -0.754       0.366
018.04_100      -0.367       5.300      -0.388      -0.296      -2.443       1.805
018.04_105       0.246       3.219      -0.303      -0.181      -1.871       1.110
018.04_110       0.568       1.945      -0.244      -0.106      -1.439       0.724
018.04_115       0.721       1.170      -0.198      -0.059      -1.112       0.521
018.04_125       0.780       0.419      -0.133      -0.016      -0.674       0.376
018.05_100      -3.752      10.879      -0.793      -0.477      -4.098       1.759
018.05_105      -2.095       6.977      -0.545      -0.358      -3.190       0.788
018.05_110      -1.076       4.452      -0.399      -0.243      -2.490       0.244
018.05_115      -0.459       2.831      -0.303      -0.156      -1.949      -0.037
018.05_125       0.118       1.136      -0.185      -0.058      -1.206      -0.195
018.06_100      -2.226       9.024      -0.679      -0.419      -3.846       1.855
018.06_105      -0.922       5.729      -0.493      -0.295      -2.998       1.022
018.06_110      -0.157       3.624      -0.377      -0.191      -2.344       0.555
018.06_115       0.275       2.286      -0.296      -0.117      -1.839       0.308
018.06_125       0.616       0.902      -0.189      -0.039      -1.145       0.145
018.07_100      -3.816      11.912      -0.588      -0.397      -5.845       1.266
018.07_105      -2.318       7.463      -0.389      -0.292      -4.576      -0.112
018.07_110      -1.397       4.644      -0.276      -0.195      -3.589      -0.813
018.07_115      -0.837       2.878      -0.206      -0.125      -2.823      -1.112
018.07_125      -0.293       1.088      -0.123      -0.047      -1.763      -1.137
018.08_100      -5.533      14.346      -0.712      -0.425      -6.620       1.056
018.08_105      -3.622       9.147      -0.472      -0.341      -5.226      -0.513
018.08_110      -2.406       5.798      -0.339      -0.241      -4.133      -1.321
018.08_115      -1.633       3.659      -0.258      -0.161      -3.276      -1.669
018.08_125      -0.826       1.442      -0.162      -0.066      -2.079      -1.691
018.09_100      -4.887      13.023      -0.921      -0.529      -4.698       1.988
018.09_105      -2.885       8.436      -0.623      -0.410      -3.696       0.822
018.09_110      -1.628       5.441      -0.454      -0.283      -2.919       0.157
018.09_115      -0.847       3.502      -0.347      -0.183      -2.315      -0.190
