# DFT-SAPT benchmark energies with the asymptotically corrected B3LYP potential for SH250x10
# All energy units have been converted to kcal/mol
# The calculations have been performed by E. Masumian and A. D. Boese (reference)

System             Elst        Exch        Ind       deltaHF       Disp       Total    
2.6.01_150      -0.064       0.015      -0.009      -0.001      -0.313      -0.372
2.6.01_200      -0.017       0.000      -0.001       0.001      -0.056      -0.074
2.6.02_080      -9.477      20.239      -1.235      -0.067      -8.098       1.362
2.6.02_085      -5.316      11.435      -0.665      -0.164      -5.949      -0.659
2.6.02_090      -2.998       6.400      -0.383      -0.128      -4.395      -1.503
2.6.02_095      -1.708       3.555      -0.231      -0.080      -3.264      -1.729
2.6.02_100      -0.990       1.962      -0.145      -0.046      -2.437      -1.657
2.6.02_105      -0.590       1.076      -0.093      -0.026      -1.830      -1.463
2.6.02_110      -0.365       0.588      -0.062      -0.014      -1.383      -1.236
2.6.02_125      -0.120       0.093      -0.020      -0.002      -0.627      -0.676
2.6.02_150      -0.048       0.004      -0.005      -0.000      -0.202      -0.251
2.6.02_200      -0.017       0.000      -0.001       0.000      -0.036      -0.054
2.7.01_080     -27.329      45.608      -5.661       2.743     -14.107       1.254
2.7.01_085     -16.390      27.884      -2.952       0.515     -10.531      -1.474
2.7.01_090      -9.841      16.830      -1.628      -0.148      -7.924      -2.712
2.7.01_095      -5.934      10.051      -0.949      -0.266      -6.002      -3.101
2.7.01_100      -3.603       5.954      -0.579      -0.226      -4.574      -3.028
2.7.01_105      -2.211       3.505      -0.366      -0.160      -3.503      -2.735
2.7.01_110      -1.378       2.053      -0.237      -0.104      -2.697      -2.363
2.7.01_125      -0.386       0.402      -0.072      -0.024      -1.269      -1.349
2.7.01_150      -0.093       0.025      -0.014      -0.002      -0.411      -0.495
2.7.01_200      -0.024       0.000      -0.012       0.018      -0.073      -0.091
2.7.02_080     -11.429      21.368      -1.501       1.478      -9.187       0.729
2.7.02_085      -6.470      12.219      -0.790       0.587      -6.785      -1.238
2.7.02_090      -3.683       6.916      -0.449       0.245      -5.043      -2.015
2.7.02_095      -2.120       3.884      -0.272       0.108      -3.769      -2.169
2.7.02_100      -1.243       2.167      -0.171       0.050      -2.832      -2.029
2.7.02_105      -0.749       1.203      -0.112       0.024      -2.138      -1.773
2.7.02_110      -0.469       0.664      -0.074       0.011      -1.624      -1.492
2.7.02_125      -0.158       0.109      -0.025       0.001      -0.742      -0.816
2.7.02_150      -0.064       0.005      -0.006      -0.000      -0.240      -0.305
2.7.02_200      -0.023       0.000      -0.002       0.002      -0.043      -0.066
2.8.01_080     -45.367      68.763     -12.306      10.394     -19.283       2.201
2.8.01_085     -27.937      43.656      -6.146       3.104     -14.467      -1.789
2.8.01_090     -17.174      27.304      -3.201       0.448     -10.938      -3.562
2.8.01_095     -10.563      16.876      -1.762      -0.354      -8.331      -4.134
2.8.01_100      -6.519      10.323      -1.028      -0.481      -6.387      -4.092
2.8.01_105      -4.047       6.261      -0.631      -0.404      -4.924      -3.745
2.8.01_110      -2.535       3.773      -0.403      -0.291      -3.815      -3.271
2.8.01_125      -0.683       0.805      -0.123      -0.079      -1.824      -1.904
2.8.01_150      -0.134       0.057      -0.023      -0.007      -0.594      -0.701
2.8.01_200      -0.030       0.000      -0.010       0.014      -0.103      -0.130
2.8.02_080     -14.793      26.029      -2.118       2.754     -10.890       0.983
2.8.02_085      -8.443      15.136      -1.048       1.098      -8.082      -1.339
2.8.02_090      -4.837       8.696      -0.569       0.455      -6.040      -2.294
2.8.02_095      -2.792       4.954      -0.334       0.198      -4.539      -2.512
2.8.02_100      -1.632       2.805      -0.208       0.091      -3.429      -2.372
2.8.02_105      -0.973       1.580      -0.135       0.044      -2.602      -2.086
2.8.02_110      -0.598       0.886      -0.090       0.021      -1.985      -1.765
2.8.02_125      -0.183       0.153      -0.031       0.002      -0.915      -0.975
2.8.02_150      -0.068       0.008      -0.008      -0.000      -0.296      -0.365
2.8.02_200      -0.027       0.000      -0.001       0.000      -0.052      -0.080
3.1.01_080     -22.346      42.045      -4.330       2.156     -15.731       1.793
3.1.01_085     -13.925      26.016      -2.436       0.445     -12.077      -1.977
3.1.01_090      -8.773      15.912      -1.457      -0.101      -9.314      -3.733
3.1.01_095      -5.625       9.643      -0.922      -0.219      -7.207      -4.329
3.1.01_100      -3.697       5.798      -0.610      -0.200      -5.592      -4.300
3.1.01_105      -2.509       3.463      -0.418      -0.151      -4.352      -3.967
3.1.01_110      -1.769       2.055      -0.295      -0.106      -3.398      -3.512
3.1.01_125      -0.794       0.416      -0.117      -0.032      -1.662      -2.189
3.1.01_150      -0.366       0.027      -0.033      -0.005      -0.566      -0.944
3.1.01_200      -0.131       0.000      -0.005      -0.000      -0.101      -0.238
3.1.02_080     -16.510      32.623      -2.322       2.231     -13.662       2.359
3.1.02_085      -9.841      19.735      -1.227       0.847     -10.444      -0.930
3.1.02_090      -5.860      11.812      -0.690       0.320      -8.013      -2.431
3.1.02_095      -3.493       7.009      -0.411       0.124      -6.166      -2.937
3.1.02_100      -2.089       4.128      -0.257       0.052      -4.759      -2.925
3.1.02_105      -1.257       2.415      -0.167       0.024      -3.684      -2.669
3.1.02_110      -0.763       1.404      -0.113       0.013      -2.863      -2.321
3.1.02_125      -0.183       0.267      -0.041       0.004      -1.385      -1.338
3.1.02_150      -0.016       0.015      -0.011       0.001      -0.466      -0.477
3.1.02_200       0.018       0.000      -0.002       0.000      -0.082      -0.067
3.1.03_080     -33.815      60.435      -8.137       2.437     -19.344       1.576
3.1.03_085     -21.545      38.781      -4.543      -0.240     -14.957      -2.505
3.1.03_090     -13.783      24.585      -2.653      -0.977     -11.636      -4.465
3.1.03_095      -8.887      15.432      -1.622      -0.989      -9.094      -5.159
3.1.03_100      -5.799       9.612      -1.034      -0.788      -7.133      -5.143
3.1.03_105      -3.849       5.947      -0.683      -0.568      -5.613      -4.766
3.1.03_110      -2.613       3.659      -0.464      -0.388      -4.431      -4.237
3.1.03_125      -0.978       0.827      -0.166      -0.109      -2.228      -2.653
3.1.03_150      -0.350       0.064      -0.041      -0.013      -0.780      -1.119
3.1.03_200      -0.108       0.000      -0.005      -0.000      -0.143      -0.256
3.2.01_080     -47.772      69.432     -14.139       4.150     -15.324      -3.653
3.2.01_085     -31.739      45.693      -8.278       0.507     -11.556      -5.373
3.2.01_090     -21.361      29.658      -5.092      -0.639      -8.813      -6.245
3.2.01_095     -14.627      19.033      -3.302      -0.830      -6.787      -6.513
3.2.01_100     -10.236      12.108      -2.251      -0.713      -5.271      -6.362
3.2.01_105      -7.346       7.654      -1.602      -0.534      -4.122      -5.949
3.2.01_110      -5.420       4.813      -1.180      -0.376      -3.240      -5.404
3.2.01_125      -2.580       1.166      -0.546      -0.114      -1.614      -3.687
3.2.01_150      -1.143       0.103      -0.198      -0.016      -0.553      -1.807
3.2.01_200      -0.406       0.001      -0.046       0.003      -0.100      -0.549
3.2.02_080     -20.695      33.542      -4.378       1.496      -9.271       0.694
3.2.02_085     -12.949      20.597      -2.623       0.357      -6.922      -1.539
3.2.02_090      -8.209      12.511      -1.704       0.001      -5.220      -2.620
3.2.02_095      -5.292       7.543      -1.184      -0.082      -3.971      -2.986
3.2.02_100      -3.481       4.523      -0.866      -0.080      -3.041      -2.946
3.2.02_105      -2.342       2.698      -0.656      -0.060      -2.343      -2.702
3.2.02_110      -1.612       1.603      -0.509      -0.040      -1.815      -2.374
3.2.02_125      -0.601       0.329      -0.263      -0.010      -0.872      -1.416
3.2.02_150      -0.144       0.022      -0.104      -0.000      -0.296      -0.522
3.2.02_200       0.030       0.000      -0.025       0.000      -0.057      -0.052
3.2.03_080     -60.207      79.718     -15.802      11.866     -17.503      -1.929
3.2.03_085     -40.259      52.971      -8.926       4.729     -13.501      -4.986
3.2.03_090     -27.179      34.782      -5.250       1.684     -10.491      -6.453
3.2.03_095     -18.592      22.609      -3.244       0.468      -8.207      -6.967
3.2.03_100     -12.927      14.581      -2.107       0.026      -6.459      -6.885
3.2.03_105      -9.161       9.351      -1.431      -0.104      -5.107      -6.452
3.2.03_110      -6.633       5.971      -1.007      -0.121      -4.054      -5.843
3.2.03_125      -2.895       1.525      -0.403      -0.057      -2.070      -3.900
3.2.03_150      -1.094       0.150      -0.111      -0.011      -0.735      -1.801
3.2.03_200      -0.321       0.001      -0.015      -0.001      -0.138      -0.473
3.2.04_080     -39.003      54.819      -7.669       6.686     -13.792       1.041
3.2.04_085     -25.096      35.165      -4.174       2.788     -10.578      -1.895
3.2.04_090     -16.256      22.297      -2.402       1.153      -8.174      -3.382
3.2.04_095     -10.627      14.011      -1.468       0.481      -6.356      -3.959
3.2.04_100      -7.026       8.748      -0.949       0.208      -4.967      -3.985
3.2.04_105      -4.708       5.437      -0.642       0.096      -3.896      -3.713
3.2.04_110      -3.203       3.365      -0.450       0.049      -3.067      -3.305
3.2.04_125      -1.117       0.783      -0.175       0.012      -1.531      -2.028
3.2.04_150      -0.261       0.066      -0.046       0.002      -0.533      -0.772
3.2.04_200      -0.009       0.000      -0.006       0.000      -0.100      -0.114
3.2.05_080    -100.032     127.172     -33.485      24.355     -24.519      -6.508
3.2.05_085     -68.642      88.489     -19.574       9.475     -19.216      -9.467
3.2.05_090     -47.302      60.824     -11.639       2.833     -15.149     -10.434
3.2.05_095     -32.808      41.378      -7.124       0.159     -12.018     -10.413
3.2.05_100     -22.962      27.900      -4.520      -0.728      -9.591      -9.901
3.2.05_105     -16.256      18.674      -2.978      -0.878      -7.695      -9.135
3.2.05_110     -11.667      12.429      -2.033      -0.767      -6.201      -8.239
3.2.05_125      -4.760       3.588      -0.760      -0.305      -3.310      -5.547
3.2.05_150      -1.532       0.431      -0.197      -0.046      -1.237      -2.581
3.2.05_200      -0.375       0.005      -0.023      -0.002      -0.238      -0.633
3.2.06_080     -40.094      56.050      -8.266       6.922     -14.309       0.303
3.2.06_085     -25.721      35.706      -4.488       2.845     -10.961      -2.619
3.2.06_090     -16.629      22.376      -2.573       1.146      -8.462      -4.142
3.2.06_095     -10.872      13.826      -1.568       0.456      -6.575      -4.732
3.2.06_100      -7.214       8.454      -1.012       0.183      -5.137      -4.725
3.2.06_105      -4.874       5.131      -0.686       0.076      -4.030      -4.383
3.2.06_110      -3.363       3.095      -0.482       0.034      -3.174      -3.889
3.2.06_125      -1.271       0.663      -0.190       0.006      -1.590      -2.382
3.2.06_150      -0.377       0.049      -0.050       0.001      -0.563      -0.941
3.2.06_200      -0.061       0.000      -0.006       0.000      -0.113      -0.179
3.2.07_080    -139.320     169.791     -46.709      40.834     -31.801      -7.204
3.2.07_085     -97.363     120.552     -27.816      16.738     -25.570     -13.458
3.2.07_090     -68.202      84.614     -16.682       5.163     -20.606     -15.714
3.2.07_095     -47.967      58.818     -10.209       0.134     -16.651     -15.875
3.2.07_100     -33.929      40.558      -6.441      -1.689     -13.492     -14.993
3.2.07_105     -24.185      27.775      -4.215      -2.064     -10.961     -13.650
3.2.07_110     -17.409      18.913      -2.862      -1.866      -8.926     -12.149
3.2.07_125      -6.999       5.834      -1.069      -0.823      -4.881      -7.938
3.2.07_150      -2.080       0.787      -0.283      -0.136      -1.876      -3.588
3.2.07_200      -0.456       0.013      -0.033      -0.004      -0.360      -0.841
3.2.08_080     -62.820      83.329     -13.462      13.657     -20.654       0.051
3.2.08_085     -41.208      54.741      -7.235       5.767     -16.165      -4.100
3.2.08_090     -27.122      35.444      -4.036       2.312     -12.698      -6.099
3.2.08_095     -17.968      22.653      -2.374       0.870     -10.009      -6.828
3.2.08_100     -12.018      14.324      -1.483       0.300      -7.916      -6.792
3.2.08_105      -8.138       8.986      -0.980       0.091      -6.278      -6.318
3.2.08_110      -5.591       5.605      -0.678       0.022      -4.992      -5.635
3.2.08_125      -2.013       1.331      -0.267       0.002      -2.559      -3.507
3.2.08_150      -0.530       0.119      -0.071       0.002      -0.921      -1.401
3.2.08_200      -0.076       0.001      -0.008       0.000      -0.177      -0.260
3.3.01_080     -25.742      42.121      -4.386       0.972     -11.602       1.363
3.3.01_085     -16.467      26.586      -2.629       0.048      -9.002      -1.463
3.3.01_090     -10.642      16.672      -1.681      -0.196      -7.015      -2.862
3.3.01_095      -6.960      10.414      -1.137      -0.211      -5.488      -3.382
3.3.01_100      -4.613       6.489      -0.803      -0.164      -4.306      -3.398
3.3.01_105      -3.102       4.035      -0.585      -0.114      -3.389      -3.154
3.3.01_110      -2.116       2.504      -0.437      -0.074      -2.676      -2.798
3.3.01_125      -0.727       0.591      -0.197      -0.017      -1.349      -1.699
3.3.01_150      -0.132       0.051      -0.064      -0.001      -0.476      -0.621
3.3.01_200       0.042       0.000      -0.012       0.000      -0.089      -0.058
3.3.02_080     -59.526      88.741     -15.183       2.114     -17.963      -1.817
3.3.02_085     -40.249      59.402      -9.135      -0.952     -14.179      -5.113
3.3.02_090     -27.499      39.423      -5.719      -1.704     -11.248      -6.748
3.3.02_095     -19.042      25.985      -3.740      -1.605      -8.965      -7.368
3.3.02_100     -13.401      17.036      -2.550      -1.269      -7.174      -7.358
3.3.02_105      -9.607      11.132      -1.803      -0.927      -5.762      -6.967
3.3.02_110      -7.030       7.260      -1.314      -0.650      -4.641      -6.374
3.3.02_125      -3.136       1.995      -0.576      -0.201      -2.466      -4.385
3.3.02_150      -1.197       0.225      -0.185      -0.028      -0.924      -2.108
3.3.02_200      -0.356       0.003      -0.032      -0.001      -0.181      -0.568
3.3.03_080     -28.422      45.871      -4.999       0.998     -12.223       1.225
3.3.03_085     -18.369      29.164      -2.997      -0.011      -9.516      -1.730
3.3.03_090     -12.016      18.429      -1.918      -0.267      -7.446      -3.218
3.3.03_095      -7.975      11.604      -1.300      -0.271      -5.851      -3.793
3.3.03_100      -5.381       7.297      -0.923      -0.209      -4.615      -3.832
3.3.03_105      -3.696       4.583      -0.677      -0.145      -3.653      -3.588
3.3.03_110      -2.587       2.875      -0.509      -0.096      -2.901      -3.218
3.3.03_125      -0.995       0.705      -0.236      -0.024      -1.491      -2.041
3.3.03_150      -0.274       0.066      -0.079      -0.002      -0.544      -0.834
3.3.03_200      -0.018       0.001      -0.015       0.000      -0.109      -0.141
3.3.04_080     -25.196      42.401      -5.023       0.984     -10.892       2.274
3.3.04_085     -16.069      26.211      -2.883       0.033      -8.319      -1.028
3.3.04_090     -10.427      16.047      -1.735      -0.210      -6.393      -2.718
3.3.04_095      -6.920       9.756      -1.091      -0.220      -4.938      -3.412
3.3.04_100      -4.716       5.900      -0.713      -0.172      -3.830      -3.531
3.3.04_105      -3.314       3.553      -0.481      -0.120      -2.984      -3.346
3.3.04_110      -2.405       2.131      -0.334      -0.081      -2.335      -3.023
3.3.04_125      -1.107       0.451      -0.126      -0.023      -1.158      -1.964
3.3.04_150      -0.466       0.032      -0.034      -0.003      -0.412      -0.883
3.3.04_200      -0.150       0.000      -0.005      -0.000      -0.082      -0.238
3.3.05_080     -16.384      29.764      -2.407       0.548      -9.130       2.392
3.3.05_085     -10.030      17.886      -1.328       0.043      -6.940      -0.370
3.3.05_090      -6.210      10.659      -0.770      -0.081      -5.303      -1.705
3.3.05_095      -3.903       6.316      -0.467      -0.087      -4.070      -2.210
3.3.05_100      -2.498       3.726      -0.294      -0.066      -3.137      -2.268
3.3.05_105      -1.632       2.189      -0.191      -0.043      -2.429      -2.106
3.3.05_110      -1.091       1.281      -0.127      -0.027      -1.891      -1.855
3.3.05_125      -0.373       0.252      -0.044      -0.006      -0.926      -1.096
3.3.05_150      -0.082       0.016      -0.011      -0.000      -0.325      -0.402
3.3.05_200       0.008       0.000      -0.002       0.000      -0.064      -0.057
3.3.06_080     -32.069      53.463      -7.128       0.445     -13.029       1.683
3.3.06_085     -20.630      33.758      -4.097      -0.572     -10.035      -1.575
3.3.06_090     -13.440      21.118      -2.448      -0.708      -7.777      -3.255
3.3.06_095      -8.902      13.112      -1.520      -0.583      -6.060      -3.953
3.3.06_100      -6.020       8.100      -0.977      -0.420      -4.744      -4.061
3.3.06_105      -4.170       4.984      -0.647      -0.284      -3.730      -3.846
3.3.06_110      -2.967       3.056      -0.439      -0.186      -2.945      -3.481
3.3.06_125      -1.264       0.692      -0.156      -0.049      -1.493      -2.271
3.3.06_150      -0.475       0.055      -0.038      -0.006      -0.542      -1.006
3.3.06_200      -0.134       0.000      -0.005      -0.000      -0.110      -0.248
3.3.07_080     -18.247      32.336      -2.814       0.682      -9.554       2.402
3.3.07_085     -11.276      19.602      -1.559       0.087      -7.280      -0.426
3.3.07_090      -7.056      11.792      -0.909      -0.069      -5.582      -1.824
3.3.07_095      -4.487       7.059      -0.556      -0.086      -4.303      -2.373
3.3.07_100      -2.910       4.213      -0.354      -0.067      -3.335      -2.453
3.3.07_105      -1.929       2.506      -0.233      -0.046      -2.598      -2.300
3.3.07_110      -1.311       1.486      -0.158      -0.029      -2.035      -2.047
3.3.07_125      -0.477       0.305      -0.056      -0.007      -1.018      -1.252
3.3.07_150      -0.127       0.021      -0.014      -0.000      -0.371      -0.491
3.3.07_200      -0.008       0.000      -0.002       0.000      -0.078      -0.088
3.3.08_080     -25.156      41.276      -4.980       0.545     -10.792       0.893
3.3.08_085     -16.257      25.587      -2.934      -0.215      -8.243      -2.061
3.3.08_090     -10.746      15.719      -1.833      -0.359      -6.331      -3.550
3.3.08_095      -7.311       9.596      -1.211      -0.315      -4.886      -4.128
3.3.08_100      -5.148       5.830      -0.840      -0.234      -3.787      -4.179
3.3.08_105      -3.764       3.528      -0.606      -0.163      -2.946      -3.951
3.3.08_110      -2.861       2.127      -0.451      -0.110      -2.301      -3.597
3.3.08_125      -1.545       0.458      -0.213      -0.033      -1.130      -2.464
3.3.08_150      -0.828       0.034      -0.080      -0.006      -0.390      -1.269
3.3.08_200      -0.368       0.000      -0.018      -0.000      -0.073      -0.459
3.3.09_080     -17.712      32.116      -2.692       0.110     -10.436       1.386
3.3.09_085     -11.285      20.007      -1.631      -0.285      -8.047      -1.241
3.3.09_090      -7.315      12.421      -1.048      -0.327      -6.229      -2.499
3.3.09_095      -4.836       7.695      -0.707      -0.268      -4.837      -2.953
3.3.09_100      -3.271       4.759      -0.494      -0.195      -3.767      -2.968
3.3.09_105      -2.268       2.938      -0.355      -0.135      -2.942      -2.761
3.3.09_110      -1.614       1.810      -0.260      -0.090      -2.305      -2.460
3.3.09_125      -0.680       0.417      -0.113      -0.025      -1.137      -1.538
3.3.09_150      -0.244       0.034      -0.035      -0.003      -0.388      -0.636
3.3.09_200      -0.070       0.000      -0.006      -0.000      -0.070      -0.146
3.3.10_080     -35.357      57.981      -8.199      -0.259     -13.412       0.754
3.3.10_085     -22.983      37.055      -4.815      -1.166     -10.357      -2.265
3.3.10_090     -15.142      23.461      -2.963      -1.166      -8.046      -3.856
3.3.10_095     -10.159      14.744      -1.913      -0.918      -6.282      -4.529
3.3.10_100      -6.974       9.218      -1.293      -0.658      -4.927      -4.633
3.3.10_105      -4.919       5.742      -0.910      -0.449      -3.878      -4.414
3.3.10_110      -3.577       3.565      -0.663      -0.299      -3.063      -4.037
3.3.10_125      -1.665       0.839      -0.300      -0.084      -1.546      -2.756
3.3.10_150      -0.752       0.072      -0.110      -0.011      -0.548      -1.350
3.3.10_200      -0.287       0.000      -0.026      -0.001      -0.104      -0.417
3.3.11_080     -17.490      31.329      -2.841       0.142     -10.694       0.447
3.3.11_085     -10.989      18.965      -1.705      -0.288      -8.229      -2.247
3.3.11_090      -7.037      11.349      -1.083      -0.339      -6.358      -3.468
3.3.11_095      -4.621       6.741      -0.720      -0.280      -4.929      -3.809
3.3.11_100      -3.126       3.982      -0.496      -0.205      -3.832      -3.677
3.3.11_105      -2.181       2.338      -0.350      -0.142      -2.987      -3.323
3.3.11_110      -1.572       1.367      -0.252      -0.096      -2.338      -2.891
3.3.11_125      -0.708       0.267      -0.104      -0.027      -1.155      -1.728
3.3.11_150      -0.280       0.016      -0.032      -0.003      -0.404      -0.702
3.3.11_200      -0.083       0.000      -0.006      -0.000      -0.078      -0.167
3.3.12_080     -58.738      88.198     -14.900       4.958     -18.809       0.709
3.3.12_085     -39.562      58.233      -8.863       0.399     -14.748      -4.540
3.3.12_090     -26.954      38.073      -5.514      -1.084     -11.638      -7.116
3.3.12_095     -18.646      24.692      -3.599      -1.329      -9.236      -8.117
3.3.12_100     -13.145      15.913      -2.458      -1.151      -7.366      -8.207
3.3.12_105      -9.472      10.210      -1.746      -0.880      -5.899      -7.787
3.3.12_110      -6.995       6.531      -1.280      -0.634      -4.741      -7.120
3.3.12_125      -3.290       1.686      -0.574      -0.208      -2.514      -4.900
3.3.12_150      -1.429       0.171      -0.192      -0.033      -0.950      -2.433
3.3.12_200      -0.524       0.002      -0.036      -0.002      -0.193      -0.753
3.3.13_080     -35.940      58.254      -6.585       1.695     -15.163       2.261
3.3.13_085     -23.103      37.096      -3.850      -0.066     -11.876      -1.798
3.3.13_090     -14.940      23.418      -2.385      -0.513      -9.352      -3.772
3.3.13_095      -9.741      14.685      -1.563      -0.510      -7.395      -4.524
3.3.13_100      -6.416       9.166      -1.074      -0.389      -5.869      -4.581
3.3.13_105      -4.277       5.703      -0.766      -0.266      -4.673      -4.279
3.3.13_110      -2.890       3.539      -0.563      -0.171      -3.732      -3.817
3.3.13_125      -0.973       0.833      -0.252      -0.038      -1.943      -2.372
3.3.13_150      -0.194       0.072      -0.084      -0.001      -0.719      -0.926
3.3.13_200       0.028       0.001      -0.016       0.000      -0.144      -0.131
3.3.14_080     -85.871     122.679     -24.931       6.024     -22.706      -4.806
3.3.14_085     -59.364      84.893     -15.265      -0.444     -18.134      -8.313
3.3.14_090     -41.344      58.264      -9.633      -2.533     -14.569      -9.816
3.3.14_095     -29.075      39.720      -6.312      -2.784     -11.767     -10.219
3.3.14_100     -20.690      26.929      -4.304      -2.384      -9.549      -9.998
3.3.14_105     -14.929      18.180      -3.045      -1.842      -7.779      -9.415
3.3.14_110     -10.939      12.240      -2.226      -1.348      -6.358      -8.631
3.3.14_125      -4.773       3.706      -0.996      -0.458      -3.526      -6.048
3.3.14_150      -1.688       0.493      -0.329      -0.069      -1.396      -2.989
3.3.14_200      -0.462       0.008      -0.057      -0.003      -0.288      -0.803
3.3.15_080     -37.564      58.753      -7.334       1.588     -14.567       0.875
3.3.15_085     -24.673      38.270      -4.422      -0.014     -11.459      -2.298
3.3.15_090     -16.362      24.765      -2.837      -0.444      -9.065      -3.944
3.3.15_095     -10.976      15.953      -1.930      -0.461      -7.205      -4.620
3.3.15_100      -7.460      10.252      -1.377      -0.363      -5.750      -4.697
3.3.15_105      -5.143       6.582      -1.019      -0.256      -4.605      -4.440
3.3.15_110      -3.599       4.221      -0.773      -0.170      -3.700      -4.021
3.3.15_125      -1.355       1.103      -0.367      -0.042      -1.962      -2.624
3.3.15_150      -0.345       0.114      -0.126      -0.003      -0.744      -1.104
3.3.15_200      -0.015       0.001      -0.024       0.000      -0.156      -0.194
3.4.01_080     -69.953      91.820     -21.462      23.986     -22.400       1.990
3.4.01_085     -45.562      60.346     -11.026       9.696     -17.166      -3.712
3.4.01_090     -29.815      39.088      -5.873       3.541     -13.213      -6.271
3.4.01_095     -19.672      25.022      -3.313       1.060     -10.219      -7.122
3.4.01_100     -13.134      15.861      -1.999       0.150      -7.939      -7.062
3.4.01_105      -8.906       9.968      -1.284      -0.130      -6.190      -6.542
3.4.01_110      -6.153       6.223      -0.866      -0.178      -4.843      -5.817
3.4.01_125      -2.331       1.474      -0.318      -0.080      -2.364      -3.620
3.4.01_150      -0.745       0.126      -0.078      -0.011      -0.779      -1.488
3.4.01_200      -0.193       0.001      -0.009      -0.000      -0.129      -0.331
3.4.02_080     -44.075      62.997      -8.767      10.952     -18.318       2.788
3.4.02_085     -27.597      39.731      -4.258       4.323     -13.951      -1.751
3.4.02_090     -17.333      24.714      -2.199       1.656     -10.671      -3.834
3.4.02_095     -10.954      15.197      -1.227       0.623      -8.194      -4.554
3.4.02_100      -6.983       9.256      -0.736       0.236      -6.311      -4.537
3.4.02_105      -4.503       5.597      -0.468       0.094      -4.874      -4.154
3.4.02_110      -2.946       3.364      -0.310       0.042      -3.775      -3.624
3.4.02_125      -0.920       0.710      -0.104       0.010      -1.791      -2.096
3.4.02_150      -0.198       0.049      -0.022       0.002      -0.572      -0.741
3.4.02_200      -0.016       0.000      -0.003       0.000      -0.094      -0.111
3.4.03_080    -125.436     151.686     -54.949      60.744     -31.809       0.235
3.4.03_085     -84.849     105.548     -30.288      26.051     -24.832      -8.371
3.4.03_090     -57.436      72.289     -16.754       9.546     -19.424     -11.779
3.4.03_095     -38.981      48.869      -9.464       2.303     -15.250     -12.522
3.4.03_100     -26.588      32.683      -5.543      -0.504     -12.026     -11.977
3.4.03_105     -18.270      21.665      -3.398      -1.332      -9.527     -10.861
3.4.03_110     -12.680      14.253      -2.183      -1.362      -7.579      -9.551
3.4.03_125      -4.611       3.920      -0.719      -0.613      -3.891      -5.913
3.4.03_150      -1.239       0.428      -0.162      -0.089      -1.363      -2.425
3.4.03_200      -0.262       0.004      -0.016      -0.002      -0.232      -0.508
3.4.04_080     -59.083      77.746     -17.524      19.505     -19.811       0.834
3.4.04_085     -38.652      51.236      -9.034       8.005     -15.169      -3.613
3.4.04_090     -25.472      33.344      -4.865       3.044     -11.697      -5.647
3.4.04_095     -16.966      21.492      -2.792       1.013      -9.078      -6.331
3.4.04_100     -11.459      13.740      -1.718       0.237      -7.084      -6.283
3.4.04_105      -7.873       8.720      -1.125      -0.026      -5.551      -5.855
3.4.04_110      -5.518       5.503      -0.775      -0.094      -4.365      -5.247
3.4.04_125      -2.187       1.352      -0.301      -0.056      -2.165      -3.357
3.4.04_150      -0.746       0.122      -0.082      -0.010      -0.729      -1.445
3.4.04_200      -0.217       0.001      -0.012      -0.001      -0.124      -0.353
3.4.05_080     -36.431      51.072      -7.217       9.910     -15.421       1.913
3.4.05_085     -22.906      32.436      -3.542       4.226     -11.761      -1.547
3.4.05_090     -14.463      20.382      -1.861       1.825      -9.025      -3.142
3.4.05_095      -9.187      12.692      -1.061       0.816      -6.960      -3.700
3.4.05_100      -5.878       7.841      -0.652       0.387      -5.388      -3.691
3.4.05_105      -3.793       4.815      -0.426       0.197      -4.184      -3.392
3.4.05_110      -2.471       2.942      -0.291       0.108      -3.259      -2.971
3.4.05_125      -0.727       0.654      -0.108       0.025      -1.572      -1.728
3.4.05_150      -0.106       0.049      -0.028       0.003      -0.512      -0.594
3.4.05_200       0.024       0.000      -0.004       0.000      -0.086      -0.065
3.4.06_080    -121.851     147.969     -55.396      60.003     -31.707      -0.982
3.4.06_085     -83.038     104.236     -30.742      26.046     -24.785      -8.283
3.4.06_090     -56.689      72.348     -17.127       9.774     -19.455     -11.148
3.4.06_095     -38.840      49.622      -9.738       2.537     -15.355     -11.774
3.4.06_100     -26.753      33.704      -5.735      -0.337     -12.190     -11.311
3.4.06_105     -18.569      22.718      -3.534      -1.236      -9.730     -10.351
3.4.06_110     -13.013      15.215      -2.284      -1.320      -7.805      -9.206
3.4.06_125      -4.846       4.432      -0.774      -0.630      -4.111      -5.928
3.4.06_150      -1.316       0.533      -0.189      -0.099      -1.494      -2.564
3.4.06_200      -0.282       0.007      -0.023      -0.003      -0.263      -0.563
3.5.01_080      -5.569      13.506      -1.100      -0.159      -4.614       2.064
3.5.01_085      -3.102       7.523      -0.608      -0.116      -3.346       0.351
3.5.01_090      -1.744       4.165      -0.345      -0.072      -2.439      -0.435
3.5.01_095      -0.995       2.294      -0.201      -0.042      -1.788      -0.732
3.5.01_100      -0.580       1.258      -0.121      -0.023      -1.320      -0.786
3.5.01_105      -0.349       0.688      -0.075      -0.013      -0.982      -0.730
3.5.01_110      -0.218       0.375      -0.048      -0.007      -0.737      -0.635
3.5.01_125      -0.071       0.060      -0.015      -0.001      -0.329      -0.357
