# This file contains the metadata for categorization of the systems in the data set.
# The second column is the name of the group the complex belongs to
# The third column provides additional tags, including element combinations the system represents, assignment of the systems into the smaller subsets obtained by clustering etc.
system	group	tags
2.3.01_150	Br	Br-O,scaling=1.50,cluster020,cluster100,cluster200
2.3.01_200	Br	Br-O,scaling=2.00,cluster020,cluster100,cluster200
2.3.02_080	Br	Br-O,scaling=0.80,cluster100,cluster200
2.3.02_085	Br	Br-O,scaling=0.85,cluster100,cluster200
2.3.02_090	Br	Br-O,scaling=0.90,cluster100,cluster200
2.3.02_095	Br	Br-O,scaling=0.95,cluster100,cluster200
2.3.02_100	Br	Br-O,scaling=1.00,equilibrium,cluster100,cluster200
2.3.02_105	Br	Br-O,scaling=1.05,cluster100,cluster200
2.3.02_110	Br	Br-O,scaling=1.10,cluster100,cluster200
2.3.02_125	Br	Br-O,scaling=1.25,cluster100,cluster200
2.3.02_150	Br	Br-O,scaling=1.50,cluster100,cluster200
2.3.02_200	Br	Br-O,scaling=2.00,cluster100,cluster200
2.3.03_080	Br	Br-O,scaling=0.80,cluster100,cluster200
2.3.03_085	Br	Br-O,scaling=0.85,cluster100,cluster200
2.3.03_090	Br	Br-O,scaling=0.90,cluster100,cluster200
2.3.03_095	Br	Br-O,scaling=0.95,cluster100,cluster200
2.3.03_100	Br	Br-O,scaling=1.00,equilibrium,cluster100,cluster200
2.3.03_105	Br	Br-O,scaling=1.05,cluster100,cluster200
2.3.03_110	Br	Br-O,scaling=1.10,cluster100,cluster200
2.3.03_125	Br	Br-O,scaling=1.25,cluster100,cluster200
2.3.03_150	Br	Br-O,scaling=1.50,cluster100,cluster200
2.3.03_200	Br	Br-O,scaling=2.00,cluster100,cluster200
2.3.04_080	Br	Br-O,scaling=0.80,cluster050
2.3.04_085	Br	Br-O,scaling=0.85,cluster050
2.3.04_090	Br	Br-O,scaling=0.90,cluster050
2.3.04_095	Br	Br-O,scaling=0.95,cluster050
2.3.04_100	Br	Br-O,scaling=1.00,equilibrium,cluster050
2.3.04_105	Br	Br-O,scaling=1.05,cluster050
2.3.04_110	Br	Br-O,scaling=1.10,cluster050
2.3.04_125	Br	Br-O,scaling=1.25,cluster050
2.3.04_150	Br	Br-O,scaling=1.50,cluster050
2.3.04_200	Br	Br-O,scaling=2.00,cluster050
2.3.05_080	Br	Br-O,scaling=0.80,cluster050,cluster100,cluster200
2.3.05_085	Br	Br-O,scaling=0.85,cluster050,cluster100,cluster200
2.3.05_090	Br	Br-O,scaling=0.90,cluster050,cluster100,cluster200
2.3.05_095	Br	Br-O,scaling=0.95,cluster050,cluster100,cluster200
2.3.05_100	Br	Br-O,scaling=1.00,equilibrium,cluster050,cluster100,cluster200
2.3.05_105	Br	Br-O,scaling=1.05,cluster050,cluster100,cluster200
2.3.05_110	Br	Br-O,scaling=1.10,cluster050,cluster100,cluster200
2.3.05_125	Br	Br-O,scaling=1.25,cluster050,cluster100,cluster200
2.3.05_150	Br	Br-O,scaling=1.50,cluster050,cluster100,cluster200
2.3.05_200	Br	Br-O,scaling=2.00,cluster050,cluster100,cluster200
2.3.06_080	Br	Br-O,scaling=0.80,cluster100,cluster200
2.3.06_085	Br	Br-O,scaling=0.85,cluster100,cluster200
2.3.06_090	Br	Br-O,scaling=0.90,cluster100,cluster200
2.3.06_095	Br	Br-O,scaling=0.95,cluster100,cluster200
2.3.06_100	Br	Br-O,scaling=1.00,equilibrium,cluster100,cluster200
2.3.06_105	Br	Br-O,scaling=1.05,cluster100,cluster200
2.3.06_110	Br	Br-O,scaling=1.10,cluster100,cluster200
2.3.06_125	Br	Br-O,scaling=1.25,cluster100,cluster200
2.3.06_150	Br	Br-O,scaling=1.50,cluster100,cluster200
2.3.06_200	Br	Br-O,scaling=2.00,cluster100,cluster200
2.3.07_080	Br	Br-O,scaling=0.80,cluster200
2.3.07_085	Br	Br-O,scaling=0.85,cluster200
2.3.07_090	Br	Br-O,scaling=0.90,cluster200
2.3.07_095	Br	Br-O,scaling=0.95,cluster200
2.3.07_100	Br	Br-O,scaling=1.00,equilibrium,cluster200
2.3.07_105	Br	Br-O,scaling=1.05,cluster200
2.3.07_110	Br	Br-O,scaling=1.10,cluster200
2.3.07_125	Br	Br-O,scaling=1.25,cluster200
2.3.07_150	Br	Br-O,scaling=1.50,cluster200
2.3.07_200	Br	Br-O,scaling=2.00,cluster200
2.3.08_080	Br	Br-O,scaling=0.80,cluster050
2.3.08_085	Br	Br-O,scaling=0.85,cluster050
2.3.08_090	Br	Br-O,scaling=0.90,cluster050
2.3.08_095	Br	Br-O,scaling=0.95,cluster050
2.3.08_100	Br	Br-O,scaling=1.00,equilibrium,cluster050
2.3.08_105	Br	Br-O,scaling=1.05,cluster050
2.3.08_110	Br	Br-O,scaling=1.10,cluster050
2.3.08_125	Br	Br-O,scaling=1.25,cluster050
2.3.08_150	Br	Br-O,scaling=1.50,cluster050
2.3.08_200	Br	Br-O,scaling=2.00,cluster050
2.3.09_080	Br	Br-O,scaling=0.80,cluster100,cluster200
2.3.09_085	Br	Br-O,scaling=0.85,cluster100,cluster200
2.3.09_090	Br	Br-O,scaling=0.90,cluster100,cluster200
2.3.09_095	Br	Br-O,scaling=0.95,cluster100,cluster200
2.3.09_100	Br	Br-O,scaling=1.00,equilibrium,cluster100,cluster200
2.3.09_105	Br	Br-O,scaling=1.05,cluster100,cluster200
2.3.09_110	Br	Br-O,scaling=1.10,cluster100,cluster200
2.3.09_125	Br	Br-O,scaling=1.25,cluster100,cluster200
2.3.09_150	Br	Br-O,scaling=1.50,cluster100,cluster200
2.3.09_200	Br	Br-O,scaling=2.00,cluster100,cluster200
2.3.10_080	Br	Br-O,scaling=0.80,cluster020,cluster050,cluster100,cluster200
2.3.10_085	Br	Br-O,scaling=0.85,cluster020,cluster050,cluster100,cluster200
2.3.10_090	Br	Br-O,scaling=0.90,cluster020,cluster050,cluster100,cluster200
2.3.10_095	Br	Br-O,scaling=0.95,cluster020,cluster050,cluster100,cluster200
2.3.10_100	Br	Br-O,scaling=1.00,equilibrium,cluster020,cluster050,cluster100,cluster200
2.3.10_105	Br	Br-O,scaling=1.05,cluster020,cluster050,cluster100,cluster200
2.3.10_110	Br	Br-O,scaling=1.10,cluster020,cluster050,cluster100,cluster200
2.3.10_125	Br	Br-O,scaling=1.25,cluster020,cluster050,cluster100,cluster200
2.3.10_150	Br	Br-O,scaling=1.50,cluster020,cluster050,cluster100,cluster200
2.3.10_200	Br	Br-O,scaling=2.00,cluster020,cluster050,cluster100,cluster200
2.3.11_080	Br	Br-O,scaling=0.80,cluster100,cluster200
2.3.11_085	Br	Br-O,scaling=0.85,cluster100,cluster200
2.3.11_090	Br	Br-O,scaling=0.90,cluster100,cluster200
2.3.11_095	Br	Br-O,scaling=0.95,cluster100,cluster200
2.3.11_100	Br	Br-O,scaling=1.00,equilibrium,cluster100,cluster200
2.3.11_105	Br	Br-O,scaling=1.05,cluster100,cluster200
2.3.11_110	Br	Br-O,scaling=1.10,cluster100,cluster200
2.3.11_125	Br	Br-O,scaling=1.25,cluster100,cluster200
2.3.11_150	Br	Br-O,scaling=1.50,cluster100,cluster200
2.3.11_200	Br	Br-O,scaling=2.00,cluster100,cluster200
2.3.12_080	Br	Br-O,scaling=0.80,cluster200
2.3.12_085	Br	Br-O,scaling=0.85,cluster200
2.3.12_090	Br	Br-O,scaling=0.90,cluster200
2.3.12_095	Br	Br-O,scaling=0.95,cluster200
2.3.12_100	Br	Br-O,scaling=1.00,equilibrium,cluster200
2.3.12_105	Br	Br-O,scaling=1.05,cluster200
2.3.12_110	Br	Br-O,scaling=1.10,cluster200
2.3.12_125	Br	Br-O,scaling=1.25,cluster200
2.3.12_150	Br	Br-O,scaling=1.50,cluster200
2.3.12_200	Br	Br-O,scaling=2.00,cluster200
2.3.13_080	Br	Br-O,scaling=0.80,cluster100,cluster200
2.3.13_085	Br	Br-O,scaling=0.85,cluster100,cluster200
2.3.13_090	Br	Br-O,scaling=0.90,cluster100,cluster200
2.3.13_095	Br	Br-O,scaling=0.95,cluster100,cluster200
2.3.13_100	Br	Br-O,scaling=1.00,equilibrium,cluster100,cluster200
2.3.13_105	Br	Br-O,scaling=1.05,cluster100,cluster200
2.3.13_110	Br	Br-O,scaling=1.10,cluster100,cluster200
2.3.13_125	Br	Br-O,scaling=1.25,cluster100,cluster200
2.3.13_150	Br	Br-O,scaling=1.50,cluster100,cluster200
2.3.13_200	Br	Br-O,scaling=2.00,cluster100,cluster200
2.3.14_080	Br	Br-O,scaling=0.80,cluster100,cluster200
2.3.14_085	Br	Br-O,scaling=0.85,cluster100,cluster200
2.3.14_090	Br	Br-O,scaling=0.90,cluster100,cluster200
2.3.14_095	Br	Br-O,scaling=0.95,cluster100,cluster200
2.3.14_100	Br	Br-O,scaling=1.00,equilibrium,cluster100,cluster200
2.3.14_105	Br	Br-O,scaling=1.05,cluster100,cluster200
2.3.14_110	Br	Br-O,scaling=1.10,cluster100,cluster200
2.3.14_125	Br	Br-O,scaling=1.25,cluster100,cluster200
2.3.14_150	Br	Br-O,scaling=1.50,cluster100,cluster200
2.3.14_200	Br	Br-O,scaling=2.00,cluster100,cluster200
2.4.01_080	Br	Br-S,scaling=0.80,cluster100,cluster200
2.4.01_085	Br	Br-S,scaling=0.85,cluster100,cluster200
2.4.01_090	Br	Br-S,scaling=0.90,cluster100,cluster200
2.4.01_095	Br	Br-S,scaling=0.95,cluster100,cluster200
2.4.01_100	Br	Br-S,scaling=1.00,equilibrium,cluster100,cluster200
2.4.01_105	Br	Br-S,scaling=1.05,cluster100,cluster200
2.4.01_110	Br	Br-S,scaling=1.10,cluster100,cluster200
2.4.01_125	Br	Br-S,scaling=1.25,cluster100,cluster200
2.4.01_150	Br	Br-S,scaling=1.50,cluster100,cluster200
2.4.01_200	Br	Br-S,scaling=2.00,cluster100,cluster200
2.4.02_080	Br	Br-S,scaling=0.80,cluster200
2.4.02_085	Br	Br-S,scaling=0.85,cluster200
2.4.02_090	Br	Br-S,scaling=0.90,cluster200
2.4.02_095	Br	Br-S,scaling=0.95,cluster200
2.4.02_100	Br	Br-S,scaling=1.00,equilibrium,cluster200
2.4.02_105	Br	Br-S,scaling=1.05,cluster200
2.4.02_110	Br	Br-S,scaling=1.10,cluster200
2.4.02_125	Br	Br-S,scaling=1.25,cluster200
2.4.02_150	Br	Br-S,scaling=1.50,cluster200
2.4.02_200	Br	Br-S,scaling=2.00,cluster200
2.4.03_080	Br	Br-S,scaling=0.80
2.4.03_085	Br	Br-S,scaling=0.85
2.4.03_090	Br	Br-S,scaling=0.90
2.4.03_095	Br	Br-S,scaling=0.95
2.4.03_100	Br	Br-S,scaling=1.00,equilibrium
2.4.03_105	Br	Br-S,scaling=1.05
2.4.03_110	Br	Br-S,scaling=1.10
2.4.03_125	Br	Br-S,scaling=1.25
2.4.03_150	Br	Br-S,scaling=1.50
2.4.03_200	Br	Br-S,scaling=2.00
2.4.04_080	Br	Br-S,scaling=0.80,cluster100
2.4.04_085	Br	Br-S,scaling=0.85,cluster100
2.4.04_090	Br	Br-S,scaling=0.90,cluster100
2.4.04_095	Br	Br-S,scaling=0.95,cluster100
2.4.04_100	Br	Br-S,scaling=1.00,equilibrium,cluster100
2.4.04_105	Br	Br-S,scaling=1.05,cluster100
2.4.04_110	Br	Br-S,scaling=1.10,cluster100
2.4.04_125	Br	Br-S,scaling=1.25,cluster100
2.4.04_150	Br	Br-S,scaling=1.50,cluster100
2.4.04_200	Br	Br-S,scaling=2.00,cluster100
2.4.05_080	Br	Br-S,scaling=0.80,cluster200
2.4.05_085	Br	Br-S,scaling=0.85,cluster200
2.4.05_090	Br	Br-S,scaling=0.90,cluster200
2.4.05_095	Br	Br-S,scaling=0.95,cluster200
2.4.05_100	Br	Br-S,scaling=1.00,equilibrium,cluster200
2.4.05_105	Br	Br-S,scaling=1.05,cluster200
2.4.05_110	Br	Br-S,scaling=1.10,cluster200
2.4.05_125	Br	Br-S,scaling=1.25,cluster200
2.4.05_150	Br	Br-S,scaling=1.50,cluster200
2.4.05_200	Br	Br-S,scaling=2.00,cluster200
2.5.01_080	Br	Br-F,scaling=0.80,cluster050,cluster100,cluster200
2.5.01_085	Br	Br-F,scaling=0.85,cluster050,cluster100,cluster200
2.5.01_090	Br	Br-F,scaling=0.90,cluster050,cluster100,cluster200
2.5.01_095	Br	Br-F,scaling=0.95,cluster050,cluster100,cluster200
2.5.01_100	Br	Br-F,scaling=1.00,equilibrium,cluster050,cluster100,cluster200
2.5.01_105	Br	Br-F,scaling=1.05,cluster050,cluster100,cluster200
2.5.01_110	Br	Br-F,scaling=1.10,cluster050,cluster100,cluster200
2.5.01_125	Br	Br-F,scaling=1.25,cluster050,cluster100,cluster200
2.5.01_150	Br	Br-F,scaling=1.50,cluster050,cluster100,cluster200
2.5.01_200	Br	Br-F,scaling=2.00,cluster050,cluster100,cluster200
2.6.01_080	Br	Br-Cl,scaling=0.80,cluster200
2.6.01_085	Br	Br-Cl,scaling=0.85,cluster200
2.6.01_090	Br	Br-Cl,scaling=0.90,cluster200
2.6.01_095	Br	Br-Cl,scaling=0.95,cluster200
2.6.01_100	Br	Br-Cl,scaling=1.00,equilibrium,cluster200
2.6.01_105	Br	Br-Cl,scaling=1.05,cluster200
2.6.01_110	Br	Br-Cl,scaling=1.10,cluster200
2.6.01_125	Br	Br-Cl,scaling=1.25,cluster200
2.6.01_150	Br	Br-Cl,scaling=1.50,cluster200
2.6.01_200	Br	Br-Cl,scaling=2.00,cluster200
2.6.02_080	Br	Br-Cl,scaling=0.80,cluster200
2.6.02_085	Br	Br-Cl,scaling=0.85,cluster200
2.6.02_090	Br	Br-Cl,scaling=0.90,cluster200
2.6.02_095	Br	Br-Cl,scaling=0.95,cluster200
2.6.02_100	Br	Br-Cl,scaling=1.00,equilibrium,cluster200
2.6.02_105	Br	Br-Cl,scaling=1.05,cluster200
2.6.02_110	Br	Br-Cl,scaling=1.10,cluster200
2.6.02_125	Br	Br-Cl,scaling=1.25,cluster200
2.6.02_150	Br	Br-Cl,scaling=1.50,cluster200
2.6.02_200	Br	Br-Cl,scaling=2.00,cluster200
2.7.01_080	Br	Br-Br,scaling=0.80,cluster020,cluster100,cluster200
2.7.01_085	Br	Br-Br,scaling=0.85,cluster020,cluster100,cluster200
2.7.01_090	Br	Br-Br,scaling=0.90,cluster020,cluster100,cluster200
2.7.01_095	Br	Br-Br,scaling=0.95,cluster020,cluster100,cluster200
2.7.01_100	Br	Br-Br,scaling=1.00,equilibrium,cluster020,cluster100,cluster200
2.7.01_105	Br	Br-Br,scaling=1.05,cluster020,cluster100,cluster200
2.7.01_110	Br	Br-Br,scaling=1.10,cluster020,cluster100,cluster200
2.7.01_125	Br	Br-Br,scaling=1.25,cluster020,cluster100,cluster200
2.7.01_150	Br	Br-Br,scaling=1.50,cluster020,cluster100,cluster200
2.7.01_200	Br	Br-Br,scaling=2.00,cluster020,cluster100,cluster200
2.7.02_080	Br	Br-Br,scaling=0.80,cluster100,cluster200
2.7.02_085	Br	Br-Br,scaling=0.85,cluster100,cluster200
2.7.02_090	Br	Br-Br,scaling=0.90,cluster100,cluster200
2.7.02_095	Br	Br-Br,scaling=0.95,cluster100,cluster200
2.7.02_100	Br	Br-Br,scaling=1.00,equilibrium,cluster100,cluster200
2.7.02_105	Br	Br-Br,scaling=1.05,cluster100,cluster200
2.7.02_110	Br	Br-Br,scaling=1.10,cluster100,cluster200
2.7.02_125	Br	Br-Br,scaling=1.25,cluster100,cluster200
2.7.02_150	Br	Br-Br,scaling=1.50,cluster100,cluster200
2.7.02_200	Br	Br-Br,scaling=2.00,cluster100,cluster200
2.8.01_080	Br	Br-I,scaling=0.80,cluster200
2.8.01_085	Br	Br-I,scaling=0.85,cluster200
2.8.01_090	Br	Br-I,scaling=0.90,cluster200
2.8.01_095	Br	Br-I,scaling=0.95,cluster200
2.8.01_100	Br	Br-I,scaling=1.00,equilibrium,cluster200
2.8.01_105	Br	Br-I,scaling=1.05,cluster200
2.8.01_110	Br	Br-I,scaling=1.10,cluster200
2.8.01_125	Br	Br-I,scaling=1.25,cluster200
2.8.01_150	Br	Br-I,scaling=1.50,cluster200
2.8.01_200	Br	Br-I,scaling=2.00,cluster200
2.8.02_080	Br	Br-I,scaling=0.80,cluster200
2.8.02_085	Br	Br-I,scaling=0.85,cluster200
2.8.02_090	Br	Br-I,scaling=0.90,cluster200
2.8.02_095	Br	Br-I,scaling=0.95,cluster200
2.8.02_100	Br	Br-I,scaling=1.00,equilibrium,cluster200
2.8.02_105	Br	Br-I,scaling=1.05,cluster200
2.8.02_110	Br	Br-I,scaling=1.10,cluster200
2.8.02_125	Br	Br-I,scaling=1.25,cluster200
2.8.02_150	Br	Br-I,scaling=1.50,cluster200
2.8.02_200	Br	Br-I,scaling=2.00,cluster200
3.1.01_080	I	I-C,scaling=0.80,cluster200
3.1.01_085	I	I-C,scaling=0.85,cluster200
3.1.01_090	I	I-C,scaling=0.90,cluster200
3.1.01_095	I	I-C,scaling=0.95,cluster200
3.1.01_100	I	I-C,scaling=1.00,equilibrium,cluster200
3.1.01_105	I	I-C,scaling=1.05,cluster200
3.1.01_110	I	I-C,scaling=1.10,cluster200
3.1.01_125	I	I-C,scaling=1.25,cluster200
3.1.01_150	I	I-C,scaling=1.50,cluster200
3.1.01_200	I	I-C,scaling=2.00,cluster200
3.1.02_080	I	I-C,scaling=0.80,cluster020,cluster050,cluster100,cluster200
3.1.02_085	I	I-C,scaling=0.85,cluster020,cluster050,cluster100,cluster200
3.1.02_090	I	I-C,scaling=0.90,cluster020,cluster050,cluster100,cluster200
3.1.02_095	I	I-C,scaling=0.95,cluster020,cluster050,cluster100,cluster200
3.1.02_100	I	I-C,scaling=1.00,equilibrium,cluster020,cluster050,cluster100,cluster200
3.1.02_105	I	I-C,scaling=1.05,cluster020,cluster050,cluster100,cluster200
3.1.02_110	I	I-C,scaling=1.10,cluster020,cluster050,cluster100,cluster200
3.1.02_125	I	I-C,scaling=1.25,cluster020,cluster050,cluster100,cluster200
3.1.02_150	I	I-C,scaling=1.50,cluster020,cluster050,cluster100,cluster200
3.1.02_200	I	I-C,scaling=2.00,cluster020,cluster050,cluster100,cluster200
3.1.03_080	I	I-C,scaling=0.80,cluster200
3.1.03_085	I	I-C,scaling=0.85,cluster200
3.1.03_090	I	I-C,scaling=0.90,cluster200
3.1.03_095	I	I-C,scaling=0.95,cluster200
3.1.03_100	I	I-C,scaling=1.00,equilibrium,cluster200
3.1.03_105	I	I-C,scaling=1.05,cluster200
3.1.03_110	I	I-C,scaling=1.10,cluster200
3.1.03_125	I	I-C,scaling=1.25,cluster200
3.1.03_150	I	I-C,scaling=1.50,cluster200
3.1.03_200	I	I-C,scaling=2.00,cluster200
3.2.01_080	I	I-N,scaling=0.80,cluster050,cluster100,cluster200
3.2.01_085	I	I-N,scaling=0.85,cluster050,cluster100,cluster200
3.2.01_090	I	I-N,scaling=0.90,cluster050,cluster100,cluster200
3.2.01_095	I	I-N,scaling=0.95,cluster050,cluster100,cluster200
3.2.01_100	I	I-N,scaling=1.00,equilibrium,cluster050,cluster100,cluster200
3.2.01_105	I	I-N,scaling=1.05,cluster050,cluster100,cluster200
3.2.01_110	I	I-N,scaling=1.10,cluster050,cluster100,cluster200
3.2.01_125	I	I-N,scaling=1.25,cluster050,cluster100,cluster200
3.2.01_150	I	I-N,scaling=1.50,cluster050,cluster100,cluster200
3.2.01_200	I	I-N,scaling=2.00,cluster050,cluster100,cluster200
3.2.02_080	I	I-N,scaling=0.80,cluster100,cluster200
3.2.02_085	I	I-N,scaling=0.85,cluster100,cluster200
3.2.02_090	I	I-N,scaling=0.90,cluster100,cluster200
3.2.02_095	I	I-N,scaling=0.95,cluster100,cluster200
3.2.02_100	I	I-N,scaling=1.00,equilibrium,cluster100,cluster200
3.2.02_105	I	I-N,scaling=1.05,cluster100,cluster200
3.2.02_110	I	I-N,scaling=1.10,cluster100,cluster200
3.2.02_125	I	I-N,scaling=1.25,cluster100,cluster200
3.2.02_150	I	I-N,scaling=1.50,cluster100,cluster200
3.2.02_200	I	I-N,scaling=2.00,cluster100,cluster200
3.2.03_080	I	I-N,scaling=0.80,cluster100,cluster200
3.2.03_085	I	I-N,scaling=0.85,cluster100,cluster200
3.2.03_090	I	I-N,scaling=0.90,cluster100,cluster200
3.2.03_095	I	I-N,scaling=0.95,cluster100,cluster200
3.2.03_100	I	I-N,scaling=1.00,equilibrium,cluster100,cluster200
3.2.03_105	I	I-N,scaling=1.05,cluster100,cluster200
3.2.03_110	I	I-N,scaling=1.10,cluster100,cluster200
3.2.03_125	I	I-N,scaling=1.25,cluster100,cluster200
3.2.03_150	I	I-N,scaling=1.50,cluster100,cluster200
3.2.03_200	I	I-N,scaling=2.00,cluster100,cluster200
3.2.04_080	I	I-N,scaling=0.80,cluster100,cluster200
3.2.04_085	I	I-N,scaling=0.85,cluster100,cluster200
3.2.04_090	I	I-N,scaling=0.90,cluster100,cluster200
3.2.04_095	I	I-N,scaling=0.95,cluster100,cluster200
3.2.04_100	I	I-N,scaling=1.00,equilibrium,cluster100,cluster200
3.2.04_105	I	I-N,scaling=1.05,cluster100,cluster200
3.2.04_110	I	I-N,scaling=1.10,cluster100,cluster200
3.2.04_125	I	I-N,scaling=1.25,cluster100,cluster200
3.2.04_150	I	I-N,scaling=1.50,cluster100,cluster200
3.2.04_200	I	I-N,scaling=2.00,cluster100,cluster200
3.2.05_080	I	I-N,scaling=0.80,cluster100,cluster200
3.2.05_085	I	I-N,scaling=0.85,cluster100,cluster200
3.2.05_090	I	I-N,scaling=0.90,cluster100,cluster200
3.2.05_095	I	I-N,scaling=0.95,cluster100,cluster200
3.2.05_100	I	I-N,scaling=1.00,equilibrium,cluster100,cluster200
3.2.05_105	I	I-N,scaling=1.05,cluster100,cluster200
3.2.05_110	I	I-N,scaling=1.10,cluster100,cluster200
3.2.05_125	I	I-N,scaling=1.25,cluster100,cluster200
3.2.05_150	I	I-N,scaling=1.50,cluster100,cluster200
3.2.05_200	I	I-N,scaling=2.00,cluster100,cluster200
3.2.06_080	I	I-N,scaling=0.80,cluster050
3.2.06_085	I	I-N,scaling=0.85,cluster050
3.2.06_090	I	I-N,scaling=0.90,cluster050
3.2.06_095	I	I-N,scaling=0.95,cluster050
3.2.06_100	I	I-N,scaling=1.00,equilibrium,cluster050
3.2.06_105	I	I-N,scaling=1.05,cluster050
3.2.06_110	I	I-N,scaling=1.10,cluster050
3.2.06_125	I	I-N,scaling=1.25,cluster050
3.2.06_150	I	I-N,scaling=1.50,cluster050
3.2.06_200	I	I-N,scaling=2.00,cluster050
3.2.07_080	I	I-N,scaling=0.80,cluster200
3.2.07_085	I	I-N,scaling=0.85,cluster200
3.2.07_090	I	I-N,scaling=0.90,cluster200
3.2.07_095	I	I-N,scaling=0.95,cluster200
3.2.07_100	I	I-N,scaling=1.00,equilibrium,cluster200
3.2.07_105	I	I-N,scaling=1.05,cluster200
3.2.07_110	I	I-N,scaling=1.10,cluster200
3.2.07_125	I	I-N,scaling=1.25,cluster200
3.2.07_150	I	I-N,scaling=1.50,cluster200
3.2.07_200	I	I-N,scaling=2.00,cluster200
3.2.08_080	I	I-N,scaling=0.80,cluster200
3.2.08_085	I	I-N,scaling=0.85,cluster200
3.2.08_090	I	I-N,scaling=0.90,cluster200
3.2.08_095	I	I-N,scaling=0.95,cluster200
3.2.08_100	I	I-N,scaling=1.00,equilibrium,cluster200
3.2.08_105	I	I-N,scaling=1.05,cluster200
3.2.08_110	I	I-N,scaling=1.10,cluster200
3.2.08_125	I	I-N,scaling=1.25,cluster200
3.2.08_150	I	I-N,scaling=1.50,cluster200
3.2.08_200	I	I-N,scaling=2.00,cluster200
3.3.01_080	I	I-O,scaling=0.80,cluster200
3.3.01_085	I	I-O,scaling=0.85,cluster200
3.3.01_090	I	I-O,scaling=0.90,cluster200
3.3.01_095	I	I-O,scaling=0.95,cluster200
3.3.01_100	I	I-O,scaling=1.00,equilibrium,cluster200
3.3.01_105	I	I-O,scaling=1.05,cluster200
3.3.01_110	I	I-O,scaling=1.10,cluster200
3.3.01_125	I	I-O,scaling=1.25,cluster200
3.3.01_150	I	I-O,scaling=1.50,cluster200
3.3.01_200	I	I-O,scaling=2.00,cluster200
3.3.02_080	I	I-O,scaling=0.80,cluster100,cluster200
3.3.02_085	I	I-O,scaling=0.85,cluster100,cluster200
3.3.02_090	I	I-O,scaling=0.90,cluster100,cluster200
3.3.02_095	I	I-O,scaling=0.95,cluster100,cluster200
3.3.02_100	I	I-O,scaling=1.00,equilibrium,cluster100,cluster200
3.3.02_105	I	I-O,scaling=1.05,cluster100,cluster200
3.3.02_110	I	I-O,scaling=1.10,cluster100,cluster200
3.3.02_125	I	I-O,scaling=1.25,cluster100,cluster200
3.3.02_150	I	I-O,scaling=1.50,cluster100,cluster200
3.3.02_200	I	I-O,scaling=2.00,cluster100,cluster200
3.3.03_080	I	I-O,scaling=0.80,cluster100
3.3.03_085	I	I-O,scaling=0.85,cluster100
3.3.03_090	I	I-O,scaling=0.90,cluster100
3.3.03_095	I	I-O,scaling=0.95,cluster100
3.3.03_100	I	I-O,scaling=1.00,equilibrium,cluster100
3.3.03_105	I	I-O,scaling=1.05,cluster100
3.3.03_110	I	I-O,scaling=1.10,cluster100
3.3.03_125	I	I-O,scaling=1.25,cluster100
3.3.03_150	I	I-O,scaling=1.50,cluster100
3.3.03_200	I	I-O,scaling=2.00,cluster100
3.3.04_080	I	I-O,scaling=0.80,cluster050,cluster100,cluster200
3.3.04_085	I	I-O,scaling=0.85,cluster050,cluster100,cluster200
3.3.04_090	I	I-O,scaling=0.90,cluster050,cluster100,cluster200
3.3.04_095	I	I-O,scaling=0.95,cluster050,cluster100,cluster200
3.3.04_100	I	I-O,scaling=1.00,equilibrium,cluster050,cluster100,cluster200
3.3.04_105	I	I-O,scaling=1.05,cluster050,cluster100,cluster200
3.3.04_110	I	I-O,scaling=1.10,cluster050,cluster100,cluster200
3.3.04_125	I	I-O,scaling=1.25,cluster050,cluster100,cluster200
3.3.04_150	I	I-O,scaling=1.50,cluster050,cluster100,cluster200
3.3.04_200	I	I-O,scaling=2.00,cluster050,cluster100,cluster200
3.3.05_080	I	I-O,scaling=0.80,cluster200
3.3.05_085	I	I-O,scaling=0.85,cluster200
3.3.05_090	I	I-O,scaling=0.90,cluster200
3.3.05_095	I	I-O,scaling=0.95,cluster200
3.3.05_100	I	I-O,scaling=1.00,equilibrium,cluster200
3.3.05_105	I	I-O,scaling=1.05,cluster200
3.3.05_110	I	I-O,scaling=1.10,cluster200
3.3.05_125	I	I-O,scaling=1.25,cluster200
3.3.05_150	I	I-O,scaling=1.50,cluster200
3.3.05_200	I	I-O,scaling=2.00,cluster200
3.3.06_080	I	I-O,scaling=0.80,cluster100,cluster200
3.3.06_085	I	I-O,scaling=0.85,cluster100,cluster200
3.3.06_090	I	I-O,scaling=0.90,cluster100,cluster200
3.3.06_095	I	I-O,scaling=0.95,cluster100,cluster200
3.3.06_100	I	I-O,scaling=1.00,equilibrium,cluster100,cluster200
3.3.06_105	I	I-O,scaling=1.05,cluster100,cluster200
3.3.06_110	I	I-O,scaling=1.10,cluster100,cluster200
3.3.06_125	I	I-O,scaling=1.25,cluster100,cluster200
3.3.06_150	I	I-O,scaling=1.50,cluster100,cluster200
3.3.06_200	I	I-O,scaling=2.00,cluster100,cluster200
3.3.07_080	I	I-O,scaling=0.80,cluster100
3.3.07_085	I	I-O,scaling=0.85,cluster100
3.3.07_090	I	I-O,scaling=0.90,cluster100
3.3.07_095	I	I-O,scaling=0.95,cluster100
3.3.07_100	I	I-O,scaling=1.00,equilibrium,cluster100
3.3.07_105	I	I-O,scaling=1.05,cluster100
