# SAPT(DFT) benchmark energies with the asymptotically corrected PBE0 potential for IHB100x10
# All energy units have been converted to kcal/mol
# The DFT-SAPT calculations have been performed by E. Masumian and A. D. Boese (https://doi.org/10.1021/acs.jctc.3c00801)

System             Elst         Exch          Ind         deltaHF         Disp           Total     
05.005_085       -38.514        54.278       -12.743        -8.424        -8.987       -14.390
05.005_090       -32.951        41.394       -10.302        -6.640        -7.736       -16.235
05.005_095       -28.402        31.574        -8.540        -5.171        -6.684       -17.223
05.005_100       -24.687        24.096        -7.226        -3.995        -5.788       -17.600
05.005_105       -21.646        18.403        -6.216        -3.071        -5.018       -17.548
05.005_110       -19.146        14.069        -5.418        -2.355        -4.363       -17.213
05.005_125       -13.922         6.330        -3.786        -1.058        -2.888       -15.325
05.005_150        -9.331         1.721        -2.302        -0.288        -1.487       -11.687
05.005_200        -5.443         0.144        -1.011        -0.027        -0.440        -6.778
05.006_080       -38.508        60.555       -12.925        -8.590        -9.406        -8.874
05.006_085       -32.445        45.574       -10.145        -6.737        -8.023       -11.775
05.006_090       -27.554        34.278        -8.213        -5.193        -6.875       -13.558
05.006_095       -23.621        25.776        -6.824        -3.958        -5.908       -14.535
05.006_100       -20.456        19.384        -5.789        -2.996        -5.092       -14.948
05.006_105       -17.899        14.581        -4.992        -2.257        -4.388       -14.956
05.006_110       -15.822        10.971        -4.360        -1.697        -3.791       -14.699
05.006_125       -11.557         4.688        -3.059        -0.720        -2.460       -13.108
05.006_150        -7.873         1.152        -1.863        -0.178        -1.222        -9.983
05.006_200        -4.704         0.074        -0.822        -0.013        -0.340        -5.805
05.007_080       -46.592        72.238       -15.704       -10.731       -10.027       -10.815
05.007_085       -39.783        55.592       -12.390        -8.601        -8.608       -13.790
05.007_090       -34.193        42.849       -10.071        -6.785        -7.435       -15.636
05.007_095       -29.616        33.093        -8.398        -5.298        -6.441       -16.660
05.007_100       -25.866        25.620        -7.153        -4.111        -5.591       -17.100
05.007_105       -22.781        19.889        -6.197        -3.177        -4.862       -17.129
05.007_110       -20.233        15.484        -5.442        -2.451        -4.236       -16.878
05.007_125       -14.839         7.443        -3.894        -1.126        -2.825       -15.242
05.007_150        -9.972         2.331        -2.453        -0.318        -1.472       -11.884
05.007_200        -5.733         0.276        -1.111        -0.030        -0.440        -7.038
05.008_080       -66.868       110.308       -32.499       -19.557       -14.360       -22.976
05.008_085       -58.493        86.957       -26.128       -16.515       -12.401       -26.581
05.008_090       -51.253        68.530       -21.544       -13.661       -10.760       -28.688
05.008_095       -45.068        54.015       -18.165       -11.145        -9.387       -29.750
05.008_100       -39.818        42.595       -15.610        -9.009        -8.226       -30.069
05.008_105       -35.373        33.615       -13.629        -7.237        -7.228       -29.853
05.008_110       -31.612        26.556       -12.054        -5.791        -6.366       -29.267
05.008_125       -23.391        13.195        -8.806        -2.939        -4.410       -26.350
05.008_150       -15.732         4.229        -5.765        -0.963        -2.460       -20.691
05.008_200        -9.085         0.484        -2.879        -0.122        -0.839       -12.441
05.009_080       -59.053       100.669       -30.029       -17.352       -13.930       -19.695
05.009_085       -52.076        80.145       -23.783       -14.787       -12.230       -22.731
05.009_090       -45.886        63.827       -19.307       -12.322       -10.808       -24.496
05.009_095       -40.486        50.872       -16.029       -10.123        -9.613       -25.379
05.009_100       -35.823        40.592       -13.569        -8.240        -8.578       -25.619
05.009_105       -31.816        32.435       -11.679        -6.671        -7.687       -25.418
05.009_110       -28.380        25.959       -10.194        -5.386        -6.915       -24.915
05.009_125       -20.725        13.450        -7.207        -2.830        -5.094       -22.406
05.009_150       -13.463         4.647        -4.569        -1.015        -3.139       -17.539
05.009_200        -7.373         0.593        -2.253        -0.175        -1.270       -10.478
05.010_080       -51.160        83.022       -21.831       -13.861       -12.004       -15.834
05.010_085       -44.242        64.368       -17.533       -11.323       -10.372       -19.102
05.010_090       -38.413        49.882       -14.485        -9.088        -9.006       -21.110
05.010_095       -33.542        38.652       -12.260        -7.210        -7.853       -22.213
05.010_100       -29.485        29.955       -10.585        -5.678        -6.862       -22.654
05.010_105       -26.107        23.225        -9.286        -4.450        -6.020       -22.637
05.010_110       -23.288        18.018        -8.249        -3.479        -5.282       -22.281
05.010_125       -17.257         8.444        -6.086        -1.658        -3.612       -20.170
05.010_150       -11.775         2.415        -4.011        -0.499        -1.955       -15.824
05.010_200        -6.992         0.206        -2.014        -0.057        -0.629        -9.485
05.011_080       -57.908        93.735       -28.012       -17.072       -11.485       -20.743
05.011_085       -51.011        74.525       -22.481       -14.404       -10.017       -23.388
05.011_090       -45.034        59.340       -18.530       -11.927        -8.810       -24.961
05.011_095       -39.917        47.344       -15.638        -9.759        -7.802       -25.772
05.011_100       -35.560        37.863       -13.468        -7.926        -6.910       -26.002
05.011_105       -31.857        30.362       -11.798        -6.410        -6.144       -25.847
05.011_110       -28.707        24.417       -10.479        -5.173        -5.496       -25.438
05.011_125       -21.740        12.936        -7.790        -2.719        -3.965       -23.279
05.011_150       -15.056         4.753        -5.296        -0.965        -2.368       -18.931
05.011_200        -8.943         0.753        -2.828        -0.144        -0.901       -12.064
05.012_080       -84.631       155.781       -62.063       -32.597       -15.030       -38.540
05.012_085       -77.933       129.579       -49.286       -30.433       -13.046       -41.119
05.012_090       -71.102       107.642       -39.776       -27.425       -11.416       -42.078
05.012_095       -64.529        89.351       -32.614       -24.139       -10.038       -41.970
05.012_100       -58.416        74.148       -27.149       -20.903        -8.878       -41.198
05.012_105       -52.847        61.541       -22.919       -17.893        -7.896       -40.014
05.012_110       -47.841        51.102       -19.594       -15.190        -7.042       -38.565
05.012_125       -35.926        29.426       -13.022        -9.018        -5.074       -33.613
05.012_150       -23.646        12.090        -7.537        -3.634        -3.022       -25.749
05.012_200       -12.573         2.367        -3.172        -0.592        -1.117       -15.087
05.013_080       -33.060        50.461       -10.633        -7.230        -6.810        -7.272
05.013_085       -27.909        37.656        -8.179        -5.581        -5.735        -9.748
05.013_090       -23.775        28.081        -6.489        -4.236        -4.855       -11.274
05.013_095       -20.466        20.932        -5.285        -3.179        -4.127       -12.125
05.013_100       -17.811        15.600        -4.398        -2.369        -3.519       -12.498
05.013_105       -15.673        11.627        -3.724        -1.758        -3.008       -12.535
05.013_110       -13.939         8.669        -3.197        -1.301        -2.573       -12.340
05.013_125       -10.379         3.605        -2.140        -0.525        -1.627       -11.066
05.013_150        -7.273         0.848        -1.225        -0.118        -0.776        -8.543
05.013_200        -4.522         0.051        -0.496        -0.007        -0.201        -5.174
05.014_080       -45.723        69.784       -15.582       -10.312        -8.363       -10.196
05.014_085       -39.008        53.390       -11.897        -8.371        -7.137       -13.024
05.014_090       -33.464        40.823        -9.352        -6.645        -6.103       -14.740
05.014_095       -28.911        31.207        -7.544        -5.197        -5.244       -15.689
05.014_100       -25.178        23.856        -6.224        -4.022        -4.520       -16.087
05.014_105       -22.112        18.242        -5.231        -3.092        -3.896       -16.089
05.014_110       -19.586        13.957        -4.464        -2.366        -3.371       -15.830
05.014_125       -14.286         6.280        -2.959        -1.045        -2.188       -14.199
05.014_150        -9.600         1.696        -1.681        -0.267        -1.082       -10.933
05.014_200        -5.623         0.137        -0.666        -0.019        -0.288        -6.458
05.015_080       -50.406        67.707       -10.469        -6.418        -9.965        -9.550
05.015_085       -42.045        50.005        -8.071        -4.957        -8.460       -13.528
05.015_090       -35.445        36.906        -6.449        -3.751        -7.180       -15.918
05.015_095       -30.227        27.235        -5.310        -2.799        -6.089       -17.189
05.015_100       -26.085        20.108        -4.478        -2.070        -5.161       -17.687
05.015_105       -22.777        14.855        -3.847        -1.521        -4.377       -17.667
05.015_110       -20.114        10.982        -3.351        -1.113        -3.714       -17.310
05.015_125       -14.696         4.471        -2.328        -0.435        -2.276       -15.264
05.015_150       -10.030         1.032        -1.369        -0.095        -1.026       -11.488
05.015_200        -5.974         0.062        -0.534        -0.007        -0.239        -6.692
06.001_080       -60.500       114.756       -43.070       -23.396       -14.136       -26.347
06.001_085       -54.839        92.585       -33.869       -20.816       -11.902       -28.841
06.001_090       -49.375        74.554       -27.127       -17.970       -10.065       -29.983
06.001_095       -44.311        59.945       -22.115       -15.197        -8.602       -30.281
06.001_100       -39.732        48.143       -18.328       -12.667        -7.395       -29.978
06.001_105       -35.655        38.633       -15.417       -10.447        -6.396       -29.282
06.001_110       -32.057        30.982       -13.141        -8.550        -5.566       -28.332
06.001_125       -23.718        15.954        -8.666        -4.557        -3.755       -24.743
06.001_150       -15.392         5.282        -4.961        -1.538        -2.029       -18.638
06.001_200        -7.988         0.595        -2.077        -0.178        -0.652       -10.299
06.002_080       -58.691        97.620       -33.064       -16.372       -13.225       -23.732
06.002_085       -52.135        77.651       -26.333       -14.207       -11.226       -26.250
06.002_090       -46.273        61.730       -21.473       -11.986        -9.641       -27.642
06.002_095       -41.128        49.066       -17.892        -9.927        -8.333       -28.213
06.002_100       -36.661        39.006       -15.196        -8.119        -7.238       -28.208
06.002_105       -32.808        31.023       -13.119        -6.585        -6.326       -27.815
06.002_110       -29.492        24.689       -11.483        -5.311        -5.543       -27.140
06.002_125       -22.057        12.511        -8.183        -2.744        -3.815       -24.288
06.002_150       -14.878         4.110        -5.229        -0.918        -2.143       -19.059
06.002_200        -8.479         0.472        -2.558        -0.120        -0.722       -11.408
06.003_080       -40.405        62.226       -15.805        -8.868        -8.189       -11.041
06.003_085       -34.790        47.480       -12.164        -7.173        -6.833       -13.481
06.003_090       -30.089        36.186        -9.615        -5.665        -5.719       -14.902
06.003_095       -26.180        27.556        -7.781        -4.402        -4.818       -15.625
06.003_100       -22.940        20.972        -6.423        -3.383        -4.081       -15.855
06.003_105       -20.252        15.957        -5.392        -2.579        -3.478       -15.745
06.003_110       -18.017        12.140        -4.588        -1.956        -2.955       -15.377
06.003_125       -13.250         5.353        -2.998        -0.840        -1.863       -13.597
06.003_150        -8.917         1.384        -1.652        -0.203        -0.878       -10.266
06.003_200        -5.147         0.099        -0.622        -0.012        -0.219        -5.901
07.001_080       -46.265        72.158       -20.616        -9.550       -10.520       -14.793
07.001_085       -40.183        56.448       -15.973        -8.375        -8.850       -16.933
07.001_090       -34.960        44.132       -12.693        -7.078        -7.476       -18.075
07.001_095       -30.520        34.495       -10.323        -5.838        -6.360       -18.546
07.001_100       -26.764        26.961        -8.570        -4.735        -5.433       -18.541
07.001_105       -23.594        21.078        -7.241        -3.795        -4.672       -18.224
07.001_110       -20.918        16.485        -6.208        -3.016        -4.034       -17.691
07.001_125       -15.099         7.910        -4.166        -1.471        -2.607       -15.432
07.001_150        -9.753         2.354        -2.408        -0.431        -1.311       -11.550
07.001_200        -5.280         0.218        -0.965        -0.041        -0.362        -6.431
07.002_080       -41.676        62.948       -16.466        -8.539        -8.816       -12.548
07.002_085       -36.156        48.765       -12.669        -7.243        -7.308       -14.610
07.002_090       -31.456        37.751        -9.997        -5.955        -6.110       -15.767
07.002_095       -27.488        29.214        -8.072        -4.795        -5.155       -16.295
07.002_100       -24.150        22.606        -6.649        -3.805        -4.369       -16.367
07.002_105       -21.346        17.495        -5.570        -2.989        -3.710       -16.119
07.002_110       -18.985        13.544        -4.731        -2.330        -3.161       -15.662
07.002_125       -13.862         6.304        -3.081        -1.076        -1.976       -13.691
07.002_150        -9.128         1.783        -1.687        -0.289        -0.937       -10.258
07.002_200        -5.066         0.150        -0.612        -0.022        -0.234        -5.785
08.001_080       -54.653        87.008       -18.283       -12.695       -12.130       -10.753
08.001_085       -45.829        67.289       -14.407       -10.479       -10.274       -13.699
08.001_090       -38.683        52.084       -11.763        -8.453        -9.246       -16.061
08.001_095       -32.635        40.717       -10.072        -6.709        -8.090       -16.788
08.001_100       -28.256        31.364        -8.531        -5.261        -6.922       -17.605
08.001_105       -24.238        24.659        -7.582        -4.086        -6.220       -17.469
08.001_110       -21.205        19.289        -6.731        -3.149        -5.546       -17.341
08.001_125       -15.231         9.431        -4.928        -1.379        -3.936       -16.043
08.001_150       -10.139         3.581        -3.178        -0.279        -2.387       -12.403
08.001_200        -6.410         2.025        -1.369         0.043        -1.213        -6.925
08.002_080       -48.454        68.316       -11.816        -7.223       -10.098        -9.276
08.002_085       -39.869        50.976        -9.788        -5.570        -8.550       -12.801
08.002_090       -33.208        38.155        -8.414        -4.209        -7.289       -14.965
08.002_095       -28.024        28.673        -7.428        -3.133        -6.197       -16.110
08.002_100       -23.968        21.650        -6.676        -2.305        -5.301       -16.600
08.002_105       -20.772        16.438        -6.067        -1.679        -4.537       -16.618
08.002_110       -18.233        12.558        -5.551        -1.212        -3.871       -16.309
08.002_125       -13.191         5.860        -4.322        -0.428        -2.443       -14.524
08.002_150        -9.105         2.104        -2.797        -0.045        -1.251       -11.095
08.002_200        -5.792         1.673        -0.924         0.019        -0.797        -5.821
08.003_080       -52.206        82.048       -21.825       -14.973       -11.416       -18.372
08.003_085       -45.077        63.251       -17.354       -12.368        -9.755       -21.303
08.003_090       -39.169        48.719       -14.231       -10.015        -8.352       -23.048
08.003_095       -34.300        37.506       -11.983        -8.002        -7.208       -23.987
08.003_100       -30.292        28.871       -10.311        -6.339        -6.251       -24.323
08.003_105       -26.987        22.237        -9.028        -4.994        -5.441       -24.214
08.003_110       -24.252        17.149        -8.013        -3.921        -4.748       -23.785
08.003_125       -18.438         7.938        -5.912        -1.889        -3.203       -21.503
08.003_150       -13.099         2.300        -3.892        -0.575        -1.722       -16.988
08.003_200        -8.168         0.229        -1.912        -0.067        -0.553       -10.472
08.004_080       -47.348        74.497       -18.817       -13.294       -10.994       -15.956
08.004_085       -40.632        56.881       -14.923       -10.835        -9.372       -18.882
08.004_090       -35.131        43.387       -12.217        -8.668        -8.041       -20.669
08.004_095       -30.643        33.073       -10.273        -6.852        -6.944       -21.639
08.004_100       -26.984        25.207        -8.829        -5.374        -6.022       -22.001
08.004_105       -23.992        19.223        -7.720        -4.196        -5.230       -21.915
08.004_110       -21.532        14.672        -6.841        -3.268        -4.559       -21.530
08.004_125       -16.351         6.590        -5.021        -1.545        -3.063       -19.389
08.004_150       -11.643         1.813        -3.275        -0.467        -1.633       -15.205
08.004_200        -7.291         0.162        -1.593        -0.059        -0.527        -9.308
08.005_080       -48.034        73.252       -17.918       -12.904       -10.001       -15.606
08.005_085       -41.464        56.455       -14.287       -10.483        -8.522       -18.301
08.005_090       -36.089        43.564       -11.762        -8.381        -7.323       -19.991
08.005_095       -31.699        33.676        -9.949        -6.633        -6.320       -20.925
08.005_100       -28.107        26.103        -8.606        -5.218        -5.481       -21.309
08.005_105       -25.155        20.299        -7.576        -4.090        -4.775       -21.298
08.005_110       -22.712        15.831        -6.761        -3.202        -4.159       -21.002
08.005_125       -17.466         7.708        -5.070        -1.541        -2.805       -19.174
08.005_150       -12.517         2.505        -3.410        -0.477        -1.516       -15.414
08.005_200        -7.756         0.321        -1.698        -0.058        -0.492        -9.683
08.006_080       -29.429        48.631        -9.179        -6.751        -7.611        -4.339
08.006_085       -24.021        36.313        -7.148        -5.180        -6.457        -6.493
08.006_090       -19.771        27.125        -5.763        -3.904        -5.498        -7.812
08.006_095       -16.431        20.276        -4.779        -2.908        -4.702        -8.544
08.006_100       -13.802        15.171        -4.049        -2.147        -4.033        -8.860
08.006_105       -11.722        11.364        -3.486        -1.576        -3.466        -8.887
08.006_110       -10.069         8.523        -3.038        -1.152        -2.987        -8.721
08.006_125        -6.805         3.627        -2.102        -0.442        -1.927        -7.650
08.006_150        -4.220         0.900        -1.233        -0.085        -0.949        -5.587
08.006_200        -2.317         0.062        -0.503        -0.001        -0.260        -3.018
08.007_080       -27.524        41.185        -6.375        -4.546        -7.387        -4.647
08.007_085       -22.330        30.187        -5.146        -3.415        -6.233        -6.936
08.007_090       -18.351        22.149        -4.323        -2.522        -5.286        -8.332
08.007_095       -15.292        16.272        -3.737        -1.840        -4.483        -9.080
08.007_100       -12.927        11.973        -3.295        -1.332        -3.808        -9.390
08.007_105       -11.087         8.824        -2.944        -0.958        -3.239        -9.402
08.007_110        -9.641         6.515        -2.651        -0.685        -2.759        -9.222
08.007_125        -6.827         2.650        -1.986        -0.243        -1.720        -8.126
08.007_150        -4.585         0.614        -1.263        -0.036        -0.804        -6.074
08.007_200        -2.771         0.037        -0.543         0.004        -0.204        -3.477
08.008_080       -44.453        73.755       -17.465       -11.399       -11.590       -11.153
08.008_085       -37.158        55.973       -14.229        -9.029        -9.903       -14.347
08.008_090       -31.313        42.494       -11.961        -7.037        -8.506       -16.322
08.008_095       -26.634        32.287       -10.307        -5.425        -7.339       -17.419
08.008_100       -22.884        24.558        -9.051        -4.155        -6.350       -17.881
08.008_105       -19.864        18.705        -8.060        -3.168        -5.518       -17.905
08.008_110       -17.420        14.267        -7.251        -2.411        -4.801       -17.616
08.008_125       -12.437         6.385        -5.484        -1.061        -3.208       -15.805
08.008_150        -8.224         1.723        -3.661        -0.281        -1.691       -12.135
08.008_200        -4.782         0.140        -1.817        -0.025        -0.537        -7.022
08.009_080       -43.088        65.979       -15.868       -10.595        -9.232       -12.804
08.009_085       -36.830        50.933       -12.924        -8.510        -7.947       -15.278
08.009_090       -31.757        39.438       -10.898        -6.730        -6.861       -16.807
08.009_095       -27.641        30.646        -9.450        -5.270        -5.962       -17.678
08.009_100       -24.291        23.907        -8.373        -4.104        -5.199       -18.059
08.009_105       -21.549        18.727        -7.538        -3.185        -4.555       -18.099
08.009_110       -19.286        14.727        -6.864        -2.469        -4.000       -17.892
08.009_125       -14.483         7.327        -5.397        -1.153        -2.750       -16.456
08.009_150       -10.060         2.435        -3.813        -0.336        -1.522       -13.296
08.009_200        -6.001         0.310        -2.010        -0.033        -0.512        -8.246
08.010_080       -34.053        56.081       -11.611        -7.190       -10.602        -7.375
08.010_085       -27.762        42.059        -9.579        -5.583        -9.077        -9.941
08.010_090       -22.850        31.572        -8.176        -4.256        -7.805       -11.515
08.010_095       -19.013        23.730        -7.154        -3.205        -6.724       -12.366
08.010_100       -16.009        17.865        -6.369        -2.394        -5.808       -12.715
08.010_105       -13.645        13.471        -5.737        -1.778        -5.033       -12.722
08.010_110       -11.773        10.175        -5.207        -1.315        -4.358       -12.478
08.010_125        -8.107         4.433        -3.990        -0.524        -2.858       -11.046
08.010_150        -5.220         1.153        -2.643        -0.108        -1.448        -8.266
08.010_200        -3.027         0.089        -1.236        -0.000        -0.416        -4.590
08.011_080       -66.579       117.114       -35.334       -20.035       -12.219       -17.053
08.011_085       -57.227        94.049       -27.980       -17.564       -10.536       -19.258
08.011_090       -49.188        75.564       -22.768       -14.939        -9.194       -20.525
08.011_095       -42.354        60.774       -18.994       -12.450        -8.059       -21.083
08.011_100       -36.586        48.952       -16.193       -10.229        -7.114       -21.170
08.011_105       -31.733        39.503       -14.057        -8.319        -6.315       -20.920
08.011_110       -27.654        31.947       -12.382        -6.715        -5.574       -20.380
08.011_125       -18.898        17.157        -8.984        -3.432        -3.957       -18.115
08.011_150       -11.165         6.435        -5.809        -1.065        -2.295       -13.899
08.011_200        -5.326         1.081        -2.738        -0.085        -0.824        -7.891
08.012_080       -30.561        50.902       -10.265        -6.701        -8.882        -5.507
08.012_085       -24.789        37.809        -8.379        -5.117        -7.538        -8.014
08.012_090       -20.316        28.109        -7.070        -3.842        -6.403        -9.522
08.012_095       -16.845        20.926        -6.115        -2.853        -5.471       -10.358
08.012_100       -14.143        15.602        -5.381        -2.102        -4.680       -10.703
08.012_105       -12.026        11.653        -4.793        -1.539        -4.014       -10.720
08.012_110       -10.357         8.718        -4.304        -1.123        -3.449       -10.515
08.012_125        -7.100         3.693        -3.206        -0.427        -2.208        -9.247
08.012_150        -4.536         0.920        -2.050        -0.077        -1.079        -6.822
08.012_200        -2.577         0.066        -0.919         0.003        -0.295        -3.722
08.013_080       -28.294        44.598        -7.986        -5.400        -8.719        -5.801
08.013_085       -23.008        33.002        -6.545        -4.101        -7.441        -8.093
08.013_090       -18.935        24.447        -5.569        -3.062        -6.368        -9.487
08.013_095       -15.789        18.134        -4.868        -2.261        -5.462       -10.245
08.013_100       -13.349        13.472        -4.332        -1.656        -4.698       -10.564
08.013_105       -11.445        10.024        -3.901        -1.207        -4.048       -10.577
08.013_110        -9.948         7.471        -3.539        -0.877        -3.485       -10.377
08.013_125        -7.034         3.124        -2.701        -0.331        -2.248        -9.188
08.013_150        -4.725         0.757        -1.768        -0.061        -1.109        -6.907
08.013_200        -2.871         0.050        -0.804         0.001        -0.307        -3.932
08.014_080       -24.639        39.386        -6.818        -4.610        -7.947        -4.628
08.014_085       -19.891        28.797        -5.617        -3.436        -6.744        -6.891
08.014_090       -16.275        21.059        -4.801        -2.521        -5.734        -8.272
08.014_095       -13.516        15.406        -4.208        -1.829        -4.890        -9.037
08.014_100       -11.400        11.276        -3.751        -1.317        -4.178        -9.369
08.014_105        -9.765         8.257        -3.377        -0.943        -3.574        -9.402
08.014_110        -8.491         6.048        -3.061        -0.673        -3.056        -9.232
08.014_125        -6.046         2.384        -2.321        -0.239        -1.926        -8.149
08.014_150        -4.128         0.509        -1.503        -0.038        -0.913        -6.072
08.014_200        -2.546         0.024        -0.678         0.002        -0.236        -3.434
08.015_080       -29.503        45.561        -7.864        -5.520        -8.149        -5.476
08.015_085       -24.232        34.206        -6.480        -4.207        -6.978        -7.690
08.015_090       -20.144        25.775        -5.549        -3.157        -5.991        -9.066
08.015_095       -16.960        19.500        -4.885        -2.346        -5.154        -9.845
08.015_100       -14.465        14.814        -4.380        -1.731        -4.447       -10.209
08.015_105       -12.494        11.300        -3.975        -1.272        -3.842       -10.283
08.015_110       -10.925         8.655        -3.634        -0.931        -3.325       -10.160
08.015_125        -7.791         3.977        -2.834        -0.360        -2.171        -9.178
08.015_150        -5.195         1.157        -1.903        -0.068        -1.090        -7.099
08.015_200        -3.068         0.114        -0.879         0.002        -0.303        -4.134
09.001_080       -46.827        74.585       -21.289       -13.263        -9.964       -16.759
09.001_085       -40.705        57.326       -16.713       -11.006        -8.270       -19.369
09.001_090       -35.543        43.969       -13.508        -8.912        -6.916       -20.910
09.001_095       -31.224        33.663       -11.198        -7.099        -5.842       -21.699
09.001_100       -27.625        25.741        -9.482        -5.592        -4.982       -21.940
09.001_105       -24.626        19.659        -8.169        -4.371        -4.256       -21.763
09.001_110       -22.118        15.006        -7.135        -3.400        -3.656       -21.303
09.001_125       -16.699         6.690        -5.031        -1.580        -2.367       -18.989
09.001_150       -11.634         1.768        -3.104        -0.448        -1.204       -14.621
09.001_200        -6.994         0.136        -1.401        -0.046        -0.349        -8.654
09.002_080       -25.055        41.214        -8.941        -5.333        -6.381        -4.497
09.002_085       -20.511        30.395        -7.049        -4.048        -5.239        -6.452
09.002_090       -16.955        22.399        -5.745        -3.009        -4.341        -7.651
09.002_095       -14.173        16.499        -4.805        -2.204        -3.615        -8.297
09.002_100       -11.991        12.152        -4.097        -1.597        -3.024        -8.557
09.002_105       -10.269         8.950        -3.543        -1.147        -2.536        -8.546
09.002_110        -8.902         6.594        -3.096        -0.819        -2.139        -8.362
09.002_125        -6.198         2.644        -2.146        -0.287        -1.295        -7.282
09.002_150        -4.009         0.584        -1.247        -0.041        -0.581        -5.293
09.002_200        -2.282         0.031        -0.494         0.004        -0.135        -2.876
09.003_080       -40.715        66.899       -19.054       -10.115        -9.875       -12.860
09.003_085       -34.763        51.283       -15.298        -8.249        -8.278       -15.305
09.003_090       -29.848        39.299       -12.666        -6.570        -6.980       -16.765
09.003_095       -25.808        30.117       -10.760        -5.151        -5.952       -17.553
09.003_100       -22.489        23.089        -9.328        -3.998        -5.130       -17.856
09.003_105       -19.759        17.713        -8.216        -3.081        -4.402       -17.745
09.003_110       -17.503        13.598        -7.323        -2.365        -3.818       -17.412
09.003_125       -12.744         6.184        -5.431        -1.059        -2.518       -15.567
09.003_150        -8.492         1.693        -3.562        -0.283        -1.311       -11.956
09.003_200        -4.851         0.137        -1.744        -0.024        -0.400        -6.882
09.004_080       -30.230        51.027       -12.044        -6.835        -8.318        -6.401
09.004_085       -24.804        38.174        -9.615        -5.377        -6.948        -8.571
09.004_090       -20.511        28.540        -7.952        -4.126        -5.855        -9.905
09.004_095       -17.121        21.331        -6.760        -3.113        -4.957       -10.619
09.004_100       -14.441        15.944        -5.866        -2.321        -4.206       -10.888
09.004_105       -12.315        11.919        -5.164        -1.715        -3.594       -10.869
09.004_110       -10.622         8.913        -4.593        -1.260        -3.076       -10.637
09.004_125        -7.268         3.738        -3.347        -0.486        -1.964        -9.327
09.004_150        -4.590         0.889        -2.089        -0.092        -0.960        -6.843
09.004_200        -2.563         0.054        -0.920         0.000        -0.259        -3.688
09.005_080       -26.993        44.815       -10.041        -5.769        -7.390        -5.378
09.005_085       -22.076        33.234        -8.004        -4.446        -6.145        -7.437
09.005_090       -18.222        24.632        -6.607        -3.349        -5.134        -8.681
09.005_095       -15.203        18.252        -5.601        -2.484        -4.318        -9.354
09.005_100       -12.833        13.525        -4.843        -1.822        -3.650        -9.623
09.005_105       -10.964        10.024        -4.246        -1.325        -3.095        -9.606
09.005_110        -9.481         7.432        -3.759        -0.958        -2.631        -9.397
09.005_125        -6.561         3.038        -2.700        -0.351        -1.641        -8.215
09.005_150        -4.227         0.694        -1.648        -0.059        -0.771        -6.011
09.005_200        -2.422         0.039        -0.701         0.002        -0.196        -3.278
09.006_080       -49.472        73.173       -20.440       -10.666       -11.011       -18.417
09.006_085       -43.060        56.442       -16.227        -8.862        -9.244       -20.952
09.006_090       -37.703        43.512       -13.280        -7.174        -7.824       -22.469
09.006_095       -33.251        33.540       -11.154        -5.710        -6.695       -23.271
09.006_100       -29.556        25.858        -9.570        -4.495        -5.757       -23.520
09.006_105       -26.483        19.944        -8.351        -3.514        -4.971       -23.374
09.006_110       -23.918        15.391        -7.381        -2.735        -4.320       -22.964
09.006_125       -18.396         7.102        -5.364        -1.280        -2.852       -20.790
09.006_150       -13.247         1.990        -3.429        -0.374        -1.491       -16.551
09.006_200        -8.477         0.168        -1.601        -0.043        -0.451       -10.405
10.001_080       -25.473        40.847        -8.793        -5.051        -6.669        -5.139
10.001_085       -20.989        30.545        -6.899        -3.995        -5.475        -6.813
10.001_090       -17.435        22.835        -5.596        -3.077        -4.501        -7.774
10.001_095       -14.619        17.071        -4.661        -2.327        -3.753        -8.289
10.001_100       -12.383        12.765        -3.962        -1.737        -3.127        -8.444
10.001_105       -10.602         9.549        -3.419        -1.283        -2.613        -8.369
10.001_110        -9.173         7.146        -2.983        -0.941        -2.195        -8.147
10.001_125        -6.311         3.003        -2.061        -0.359        -1.318        -7.045
10.001_150        -3.972         0.717        -1.184        -0.065        -0.593        -5.097
10.001_200        -2.177         0.043        -0.450         0.001        -0.131        -2.715
10.002_080       -41.127        65.710       -18.924        -9.192       -10.080       -13.612
10.002_085       -35.305        50.986       -15.103        -7.843        -8.393       -15.657
10.002_090       -30.441        39.560       -12.421        -6.483        -7.045       -16.831
10.002_095       -26.398        30.704       -10.483        -5.247        -5.960       -17.383
10.002_100       -23.040        23.843        -9.036        -4.185        -5.088       -17.506
10.002_105       -20.249        18.528        -7.921        -3.304        -4.373       -17.319
10.002_110       -17.923        14.407        -7.032        -2.590        -3.770       -16.908
10.002_125       -12.952         6.800        -5.170        -1.220        -2.460       -15.001
10.002_150        -8.458         1.971        -3.349        -0.343        -1.267       -11.446
10.002_200        -4.670         0.173        -1.582        -0.031        -0.375        -6.485
10.003_080       -31.495        51.328       -12.563        -5.980        -8.637        -7.346
10.003_085       -25.996        38.936        -9.924        -4.990        -7.171        -9.146
10.003_090       -21.590        29.529        -8.116        -4.014        -6.032       -10.223
10.003_095       -18.068        22.396        -6.828        -3.151        -5.088       -10.739
10.003_100       -15.251        16.991        -5.872        -2.432        -4.301       -10.865
10.003_105       -12.993        12.896        -5.132        -1.854        -3.653       -10.736
10.003_110       -11.176         9.792        -4.538        -1.401        -3.127       -10.450
