# DFT-SAPT benchmark energies with the asymptotically corrected B3LYP potential for HB375x10
# All energy units have been converted to kcal/mol
# The DFT-SAPT calculations have been performed by E. Masumian and A. D. Boese (https://doi.org/10.1021/acs.jctc.3c00801)

System             Elst         Exch          Ind        deltaHF        Disp           Total     
1.059_105       -31.280        37.357        -8.746        -6.394        -9.393       -18.455
1.059_110       -26.772        28.636        -7.001        -4.814        -8.050       -18.001
1.059_125       -17.326        12.926        -3.767        -2.029        -5.131       -15.326
1.059_150        -9.281         3.454        -1.470        -0.482        -2.510       -10.290
1.059_200        -3.530         0.252        -0.279        -0.032        -0.688        -4.277
1.060_080       -47.063        83.991       -15.004        -9.766       -15.680        -3.521
1.060_085       -38.730        64.406       -11.182        -7.617       -13.324        -6.448
1.060_090       -31.917        49.213        -8.442        -5.828       -11.333        -8.307
1.060_095       -26.373        37.487        -6.455        -4.393        -9.650        -9.384
1.060_100       -21.873        28.475        -4.995        -3.274        -8.225        -9.892
1.060_105       -18.226        21.575        -3.906        -2.419        -7.020        -9.995
1.060_110       -15.269        16.310        -3.082        -1.775        -5.998        -9.813
1.060_125        -9.310         6.977        -1.577        -0.685        -3.775        -8.370
1.060_150        -4.639         1.653        -0.569        -0.138        -1.802        -5.495
1.060_200        -1.674         0.088        -0.100        -0.007        -0.485        -2.178
2.001_080       -19.785        35.390        -4.648        -4.205        -8.676        -1.922
2.001_085       -15.608        25.027        -3.323        -3.078        -7.159        -4.141
2.001_090       -12.459        17.637        -2.456        -2.215        -5.930        -5.422
2.001_095       -10.075        12.394        -1.863        -1.576        -4.928        -6.049
2.001_100        -8.260         8.686        -1.442        -1.115        -4.107        -6.238
2.001_105        -6.868         6.079        -1.134        -0.785        -3.434        -6.141
2.001_110        -5.788         4.244        -0.902        -0.552        -2.877        -5.876
2.001_125        -3.722         1.433        -0.479        -0.194        -1.721        -4.683
2.001_150        -2.134         0.230        -0.190        -0.037        -0.776        -2.907
2.001_200        -0.971         0.006        -0.044        -0.003        -0.204        -1.215
2.002_080       -30.242        51.547        -7.576        -6.137       -12.189        -4.597
2.002_085       -24.665        38.161        -5.579        -4.712       -10.266        -7.062
2.002_090       -20.287        28.211        -4.233        -3.556        -8.676        -8.541
2.002_095       -16.838        20.833        -3.289        -2.654        -7.354        -9.302
2.002_100       -14.104        15.373        -2.604        -1.965        -6.249        -9.550
2.002_105       -11.921        11.343        -2.090        -1.449        -5.323        -9.441
2.002_110       -10.169         8.361        -1.695        -1.065        -4.543        -9.111
2.002_125        -6.615         3.352        -0.941        -0.422        -2.858        -7.483
2.002_150        -3.669         0.726        -0.385        -0.093        -1.371        -4.792
2.002_200        -1.505         0.033        -0.085        -0.006        -0.375        -1.938
2.003_080       -20.632        36.774        -4.838        -4.285        -9.514        -2.494
2.003_085       -16.544        26.482        -3.505        -3.164        -7.961        -4.691
2.003_090       -13.406        19.035        -2.618        -2.304        -6.688        -5.981
2.003_095       -10.990        13.672        -2.005        -1.663        -5.637        -6.623
2.003_100        -9.115         9.809        -1.565        -1.195        -4.765        -6.832
2.003_105        -7.648         7.040        -1.239        -0.857        -4.041        -6.744
2.003_110        -6.489         5.049        -0.992        -0.615        -3.434        -6.480
2.003_125        -4.204         1.865        -0.535        -0.229        -2.139        -5.242
2.003_150        -2.366         0.355        -0.215        -0.048        -1.021        -3.295
2.003_200        -1.008         0.013        -0.049        -0.003        -0.284        -1.332
2.004_080       -18.424        33.951        -2.831        -2.982       -13.257        -3.543
2.004_085       -14.167        23.480        -2.053        -2.158       -10.971        -5.870
2.004_090       -11.072        16.202        -1.550        -1.539        -9.106        -7.066
2.004_095        -8.810        11.164        -1.207        -1.089        -7.577        -7.520
2.004_100        -7.143         7.686        -0.960        -0.768        -6.323        -7.509
2.004_105        -5.900         5.282        -0.776        -0.542        -5.286        -7.221
2.004_110        -4.958         3.629        -0.633        -0.383        -4.429        -6.775
2.004_125        -3.205         1.174        -0.358        -0.139        -2.646        -5.174
2.004_150        -1.879         0.177        -0.152        -0.029        -1.184        -3.068
2.004_200        -0.864         0.004        -0.036        -0.002        -0.298        -1.196
2.005_080       -20.012        35.771        -4.818        -4.213       -10.190        -3.462
2.005_085       -16.189        25.665        -3.529        -3.089        -8.569        -5.712
2.005_090       -13.245        18.373        -2.664        -2.238        -7.234        -7.008
2.005_095       -10.972        13.136        -2.061        -1.610        -6.129        -7.636
2.005_100        -9.205         9.390        -1.624        -1.155        -5.211        -7.804
2.005_105        -7.816         6.697        -1.298        -0.828        -4.438        -7.683
2.005_110        -6.711         4.776        -1.049        -0.594        -3.790        -7.368
2.005_125        -4.508         1.737        -0.583        -0.223        -2.397        -5.974
2.005_150        -2.670         0.322        -0.247        -0.049        -1.172        -3.817
2.005_200        -1.209         0.011        -0.062        -0.004        -0.340        -1.604
2.006_080       -19.820        36.380        -5.374        -4.864        -8.032        -1.709
2.006_085       -15.881        26.044        -3.854        -3.579        -6.644        -3.915
2.006_090       -12.848        18.580        -2.851        -2.593        -5.522        -5.235
2.006_095       -10.511        13.218        -2.164        -1.860        -4.608        -5.926
2.006_100        -8.703         9.384        -1.676        -1.326        -3.861        -6.182
2.006_105        -7.293         6.648        -1.319        -0.942        -3.246        -6.152
2.006_110        -6.185         4.704        -1.051        -0.669        -2.737        -5.938
2.006_125        -4.024         1.655        -0.564        -0.241        -1.671        -4.845
2.006_150        -2.307         0.287        -0.229        -0.048        -0.781        -3.078
2.006_200        -1.025         0.009        -0.054        -0.004        -0.219        -1.293
2.007_080       -17.692        33.893        -4.093        -3.667       -10.209        -1.768
2.007_085       -13.857        23.954        -2.932        -2.653        -8.520        -4.009
2.007_090       -10.984        16.886        -2.168        -1.893        -7.136        -5.296
2.007_095        -8.825        11.883        -1.645        -1.340        -5.995        -5.922
2.007_100        -7.189         8.350        -1.274        -0.943        -5.051        -6.107
2.007_105        -5.939         5.862        -1.001        -0.663        -4.268        -6.009
2.007_110        -4.974         4.112        -0.797        -0.467        -3.615        -5.741
2.007_125        -3.142         1.416        -0.426        -0.165        -2.232        -4.549
2.007_150        -1.742         0.240        -0.172        -0.033        -1.058        -2.765
2.007_200        -0.737         0.007        -0.041        -0.002        -0.298        -1.071
2.008_080       -18.576        33.523        -4.778        -4.301        -7.678        -1.811
2.008_085       -14.860        23.772        -3.425        -3.129        -6.321        -3.964
2.008_090       -12.019        16.790        -2.532        -2.241        -5.226        -5.228
2.008_095        -9.842        11.823        -1.919        -1.590        -4.337        -5.865
2.008_100        -8.166         8.301        -1.484        -1.121        -3.612        -6.081
2.008_105        -6.865         5.817        -1.165        -0.789        -3.017        -6.018
2.008_110        -5.845         4.069        -0.926        -0.554        -2.529        -5.784
2.008_125        -3.857         1.379        -0.492        -0.194        -1.514        -4.678
2.008_150        -2.264         0.223        -0.198        -0.037        -0.687        -2.963
2.008_200        -1.039         0.006        -0.047        -0.003        -0.183        -1.266
2.009_080       -21.522        38.363        -5.282        -4.618        -9.603        -2.662
2.009_085       -17.329        27.735        -3.830        -3.427        -8.050        -4.900
2.009_090       -14.095        20.016        -2.864        -2.506        -6.775        -6.224
2.009_095       -11.591        14.433        -2.196        -1.817        -5.724        -6.895
2.009_100        -9.640        10.397        -1.716        -1.311        -4.851        -7.120
2.009_105        -8.110         7.492        -1.362        -0.943        -4.124        -7.047
2.009_110        -6.898         5.398        -1.094        -0.679        -3.515        -6.788
2.009_125        -4.499         2.023        -0.596        -0.256        -2.210        -5.537
2.009_150        -2.555         0.395        -0.245        -0.055        -1.070        -3.530
2.009_200        -1.108         0.015        -0.058        -0.004        -0.306        -1.461
2.010_080       -12.925        24.228        -2.870        -2.728        -7.156        -1.450
2.010_085       -10.185        16.756        -2.092        -1.910        -5.867        -3.299
2.010_090        -8.177        11.567        -1.577        -1.327        -4.829        -4.343
2.010_095        -6.692         7.973        -1.220        -0.918        -3.990        -4.847
2.010_100        -5.583         5.495        -0.964        -0.635        -3.309        -4.996
2.010_105        -4.743         3.786        -0.774        -0.440        -2.754        -4.925
2.010_110        -4.096         2.608        -0.630        -0.306        -2.300        -4.724
2.010_125        -2.864         0.852        -0.362        -0.108        -1.366        -3.847
2.010_150        -1.858         0.134        -0.166        -0.023        -0.618        -2.531
2.010_200        -0.995         0.003        -0.048        -0.002        -0.166        -1.208
2.011_080       -24.368        43.101        -6.596        -5.616       -10.913        -4.392
2.011_085       -19.981        31.541        -4.863        -4.217        -9.247        -6.766
2.011_090       -16.538        23.048        -3.695        -3.125        -7.872        -8.183
2.011_095       -13.831        16.829        -2.879        -2.298        -6.728        -8.906
2.011_100       -11.690        12.287        -2.288        -1.683        -5.770        -9.144
2.011_105        -9.987         8.972        -1.847        -1.231        -4.963        -9.057
2.011_110        -8.616         6.559        -1.509        -0.901        -4.282        -8.749
2.011_125        -5.838         2.565        -0.865        -0.359        -2.782        -7.280
2.011_150        -3.477         0.543        -0.384        -0.086        -1.413        -4.817
2.011_200        -1.600         0.025        -0.101        -0.008        -0.429        -2.114
2.012_080       -15.120        29.948        -3.483        -3.309        -9.381        -1.346
2.012_085       -11.810        21.133        -2.488        -2.368        -7.845        -3.378
2.012_090        -9.335        14.883        -1.834        -1.676        -6.585        -4.547
2.012_095        -7.478        10.473        -1.386        -1.179        -5.548        -5.118
2.012_100        -6.074         7.364        -1.069        -0.827        -4.690        -5.296
2.012_105        -5.003         5.176        -0.838        -0.580        -3.977        -5.222
2.012_110        -4.177         3.639        -0.667        -0.407        -3.383        -4.995
2.012_125        -2.618         1.265        -0.359        -0.145        -2.117        -3.973
2.012_150        -1.442         0.220        -0.151        -0.030        -1.030        -2.433
2.012_200        -0.616         0.007        -0.040        -0.003        -0.305        -0.956
2.013_080       -16.269        28.488        -3.997        -3.612        -5.897        -1.287
2.013_085       -13.025        19.970        -2.879        -2.577        -4.786        -3.298
2.013_090       -10.559        13.943        -2.136        -1.814        -3.902        -4.468
2.013_095        -8.678         9.702        -1.621        -1.266        -3.193        -5.057
2.013_100        -7.231         6.732        -1.253        -0.879        -2.622        -5.254
2.013_105        -6.108         4.660        -0.982        -0.609        -2.160        -5.199
2.013_110        -5.226         3.219        -0.779        -0.422        -1.785        -4.992
2.013_125        -3.498         1.049        -0.410        -0.141        -1.025        -4.025
2.013_150        -2.087         0.158        -0.163        -0.025        -0.435        -2.552
2.013_200        -0.974         0.003        -0.038        -0.002        -0.105        -1.115
2.014_080       -15.747        27.421        -2.856        -2.432        -7.099        -0.713
2.014_085       -12.386        19.689        -2.100        -1.736        -5.867        -2.400
2.014_090        -9.850        14.145        -1.583        -1.227        -4.863        -3.378
2.014_095        -7.924        10.163        -1.214        -0.862        -4.039        -3.876
2.014_100        -6.448         7.300        -0.943        -0.603        -3.360        -4.054
2.014_105        -5.307         5.243        -0.739        -0.421        -2.801        -4.026
2.014_110        -4.418         3.763        -0.583        -0.294        -2.338        -3.870
2.014_125        -2.714         1.388        -0.296        -0.100        -1.375        -3.097
2.014_150        -1.424         0.257        -0.105        -0.017        -0.592        -1.880
2.014_200        -0.567         0.008        -0.019        -0.001        -0.134        -0.712
2.015_080       -18.195        31.583        -3.670        -3.059        -7.945        -1.286
2.015_085       -14.428        22.850        -2.708        -2.214        -6.607        -3.107
2.015_090       -11.560        16.538        -2.053        -1.583        -5.511        -4.169
2.015_095        -9.363        11.971        -1.588        -1.123        -4.607        -4.709
2.015_100        -7.669         8.671        -1.245        -0.794        -3.861        -4.898
2.015_105        -6.351         6.282        -0.987        -0.559        -3.242        -4.857
2.015_110        -5.318         4.551        -0.788        -0.394        -2.727        -4.675
2.015_125        -3.316         1.729        -0.415        -0.137        -1.639        -3.778
2.015_150        -1.770         0.339        -0.156        -0.024        -0.728        -2.340
2.015_200        -0.719         0.012        -0.030        -0.001        -0.174        -0.913
2.016_080       -16.282        28.392        -2.991        -2.498        -7.356        -0.735
2.016_085       -12.817        20.374        -2.198        -1.789        -6.083        -2.513
2.016_090       -10.197        14.619        -1.655        -1.268        -5.043        -3.545
2.016_095        -8.206        10.489        -1.268        -0.892        -4.191        -4.068
2.016_100        -6.680         7.524        -0.984        -0.625        -3.489        -4.254
2.016_105        -5.500         5.395        -0.770        -0.437        -2.910        -4.221
2.016_110        -4.579         3.866        -0.607        -0.305        -2.431        -4.055
2.016_125        -2.807         1.414        -0.306        -0.103        -1.431        -3.234
2.016_150        -1.462         0.257        -0.106        -0.017        -0.618        -1.947
2.016_200        -0.567         0.008        -0.018        -0.001        -0.142        -0.720
2.017_080       -16.506        28.909        -3.143        -2.656        -7.328        -0.725
2.017_085       -12.990        20.810        -2.304        -1.899        -6.072        -2.455
2.017_090       -10.329        14.983        -1.733        -1.344        -5.045        -3.468
2.017_095        -8.305        10.792        -1.328        -0.944        -4.203        -3.988
2.017_100        -6.754         7.779        -1.032        -0.661        -3.510        -4.177
2.017_105        -5.555         5.608        -0.810        -0.462        -2.937        -4.155
2.017_110        -4.620         4.042        -0.640        -0.323        -2.461        -4.002
2.017_125        -2.825         1.509        -0.328        -0.110        -1.464        -3.218
2.017_150        -1.476         0.287        -0.118        -0.019        -0.642        -1.969
2.017_200        -0.588         0.010        -0.022        -0.001        -0.151        -0.753
2.018_080       -15.850        27.847        -3.021        -2.649        -7.652        -1.324
2.018_085       -12.656        20.154        -2.249        -1.905        -6.371        -3.028
2.018_090       -10.219        14.607        -1.717        -1.360        -5.321        -4.010
2.018_095        -8.343        10.593        -1.334        -0.966        -4.453        -4.503
2.018_100        -6.888         7.687        -1.049        -0.685        -3.734        -4.670
2.018_105        -5.749         5.580        -0.833        -0.485        -3.137        -4.624
2.018_110        -4.847         4.052        -0.665        -0.343        -2.641        -4.444
2.018_125        -3.073         1.549        -0.349        -0.122        -1.592        -3.587
2.018_150        -1.668         0.303        -0.129        -0.022        -0.710        -2.226
2.018_200        -0.687         0.010        -0.024        -0.001        -0.170        -0.872
2.019_080       -13.173        25.086        -2.404        -2.086        -7.437        -0.014
2.019_085        -9.920        17.414        -1.667        -1.452        -6.078        -1.703
2.019_090        -7.553        12.061        -1.193        -0.994        -4.981        -2.661
2.019_095        -5.825         8.334        -0.875        -0.672        -4.092        -3.130
2.019_100        -4.556         5.747        -0.654        -0.451        -3.369        -3.283
2.019_105        -3.617         3.955        -0.495        -0.301        -2.780        -3.239
2.019_110        -2.917         2.718        -0.380        -0.201        -2.299        -3.079
2.019_125        -1.670         0.874        -0.181        -0.059        -1.320        -2.357
2.019_150        -0.832         0.128        -0.060        -0.008        -0.556        -1.328
2.019_200        -0.319         0.003        -0.011        -0.000        -0.128        -0.455
2.020_080       -11.650        22.690        -1.755        -1.649        -7.471         0.165
2.020_085        -8.660        15.522        -1.209        -1.129        -6.091        -1.567
2.020_090        -6.518        10.593        -0.862        -0.760        -4.980        -2.527
2.020_095        -4.977         7.213        -0.631        -0.507        -4.081        -2.983
2.020_100        -3.860         4.902        -0.471        -0.335        -3.353        -3.117
2.020_105        -3.042         3.326        -0.358        -0.221        -2.761        -3.056
2.020_110        -2.437         2.252        -0.275        -0.145        -2.279        -2.884
2.020_125        -1.372         0.694        -0.132        -0.042        -1.304        -2.156
2.020_150        -0.660         0.095        -0.046        -0.006        -0.550        -1.167
2.020_200        -0.226         0.002        -0.009        -0.000        -0.128        -0.362
2.021_080       -10.959        20.074        -1.561        -1.526        -6.220        -0.193
2.021_085        -8.185        13.401        -1.094        -1.042        -4.967        -1.887
2.021_090        -6.213         8.910        -0.790        -0.701        -3.978        -2.771
2.021_095        -4.797         5.909        -0.583        -0.466        -3.197        -3.134
2.021_100        -3.770         3.907        -0.439        -0.307        -2.577        -3.185
2.021_105        -3.016         2.576        -0.334        -0.202        -2.082        -3.058
2.021_110        -2.453         1.696        -0.257        -0.132        -1.688        -2.835
2.021_125        -1.436         0.479        -0.123        -0.037        -0.919        -2.037
2.021_150        -0.713         0.057        -0.041        -0.005        -0.364        -1.065
2.021_200        -0.244         0.001        -0.007        -0.000        -0.080        -0.330
2.022_080       -14.603        26.237        -2.786        -2.481        -7.274        -0.907
2.022_085       -11.598        18.921        -2.058        -1.764        -6.052        -2.552
2.022_090        -9.314        13.668        -1.560        -1.245        -5.052        -3.502
2.022_095        -7.562         9.882        -1.203        -0.875        -4.226        -3.986
2.022_100        -6.209         7.153        -0.940        -0.615        -3.544        -4.155
2.022_105        -5.154         5.184        -0.742        -0.431        -2.978        -4.122
2.022_110        -4.324         3.759        -0.589        -0.303        -2.508        -3.964
2.022_125        -2.699         1.434        -0.305        -0.105        -1.513        -3.188
2.022_150        -1.428         0.281        -0.110        -0.019        -0.677        -1.952
2.022_200        -0.561         0.009        -0.020        -0.001        -0.163        -0.735
2.023_080       -13.198        23.423        -2.057        -1.919        -6.373        -0.123
2.023_085       -10.211        16.616        -1.500        -1.350        -5.205        -1.650
2.023_090        -7.988        11.776        -1.119        -0.941        -4.259        -2.530
2.023_095        -6.321         8.339        -0.848        -0.651        -3.492        -2.974
2.023_100        -5.063         5.899        -0.650        -0.448        -2.869        -3.131
2.023_105        -4.105         4.167        -0.503        -0.308        -2.360        -3.108
2.023_110        -3.370         2.940        -0.391        -0.211        -1.945        -2.977
2.023_125        -2.000         1.021        -0.191        -0.067        -1.101        -2.338
2.023_150        -1.022         0.170        -0.064        -0.010        -0.448        -1.374
2.023_200        -0.406         0.004        -0.011        -0.000        -0.094        -0.507
2.024_080       -17.279        30.628        -3.677        -3.186        -7.978        -1.492
2.024_085       -13.859        22.379        -2.741        -2.306        -6.694        -3.222
2.024_090       -11.233        16.389        -2.101        -1.656        -5.637        -4.237
2.024_095        -9.201        12.031        -1.642        -1.184        -4.761        -4.757
2.024_100        -7.616         8.850        -1.302        -0.845        -4.031        -4.945
2.024_105        -6.370         6.522        -1.043        -0.603        -3.420        -4.915
2.024_110        -5.379         4.816        -0.842        -0.431        -2.909        -4.745
2.024_125        -3.418         1.953        -0.456        -0.159        -1.807        -3.887
2.024_150        -1.848         0.432        -0.177        -0.031        -0.844        -2.469
2.024_200        -0.760         0.019        -0.035        -0.002        -0.214        -0.992
2.025_080       -12.252        23.069        -2.148        -1.935        -6.671         0.063
2.025_085        -9.472        16.398        -1.560        -1.354        -5.511        -1.499
2.025_090        -7.400        11.665        -1.160        -0.941        -4.566        -2.401
2.025_095        -5.844         8.301        -0.878        -0.650        -3.792        -2.863
2.025_100        -4.665         5.909        -0.673        -0.448        -3.158        -3.035
2.025_105        -3.766         4.207        -0.521        -0.309        -2.635        -3.024
2.025_110        -3.072         2.994        -0.406        -0.212        -2.203        -2.900
2.025_125        -1.770         1.077        -0.199        -0.069        -1.307        -2.267
2.025_150        -0.827         0.191        -0.067        -0.011        -0.576        -1.290
2.025_200        -0.260         0.005        -0.011        -0.000        -0.140        -0.406
2.026_080       -17.523        35.255        -2.369        -3.217       -13.507        -1.361
2.026_085       -13.391        24.983        -1.720        -2.323       -11.233        -3.685
2.026_090       -10.377        17.715        -1.298        -1.662        -9.367        -4.990
2.026_095        -8.164        12.571        -1.009        -1.183        -7.830        -5.615
2.026_100        -6.525         8.926        -0.801        -0.840        -6.559        -5.799
2.026_105        -5.299         6.343        -0.647        -0.596        -5.506        -5.705
2.026_110        -4.370         4.511        -0.528        -0.424        -4.633        -5.444
2.026_125        -2.672         1.626        -0.303        -0.153        -2.797        -4.300
2.026_150        -1.457         0.297        -0.134        -0.030        -1.270        -2.593
2.026_200        -0.623         0.010        -0.034        -0.002        -0.322        -0.972
2.027_080       -26.958        49.849        -6.394        -6.241       -13.707        -3.451
2.027_085       -21.809        37.018        -4.840        -4.708       -11.630        -5.969
2.027_090       -17.810        27.507        -3.771        -3.517        -9.897        -7.488
2.027_095       -14.690        20.455        -3.005        -2.611        -8.444        -8.294
2.027_100       -12.241        15.224        -2.434        -1.933        -7.220        -8.604
2.027_105       -10.305        11.339        -1.996        -1.428        -6.186        -8.576
2.027_110        -8.761         8.453        -1.651        -1.056        -5.310        -8.325
2.027_125        -5.687         3.515        -0.968        -0.428        -3.394        -6.962
2.027_150        -3.195         0.819        -0.427        -0.099        -1.669        -4.571
2.027_200        -1.360         0.044        -0.103        -0.007        -0.473        -1.898
2.028_080       -17.670        34.810        -2.530        -2.902       -13.814        -2.107
2.028_085       -13.788        25.124        -1.870        -2.090       -11.679        -4.303
2.028_090       -10.893        18.162        -1.432        -1.499        -9.899        -5.561
2.028_095        -8.719        13.150        -1.126        -1.074        -8.410        -6.179
2.028_100        -7.072         9.535        -0.903        -0.771        -7.160        -6.372
2.028_105        -5.814         6.923        -0.735        -0.556        -6.107        -6.289
2.028_110        -4.841         5.033        -0.605        -0.402        -5.218        -6.034
2.028_125        -3.000         1.945        -0.352        -0.157        -3.293        -4.857
2.028_150        -1.622         0.402        -0.157        -0.036        -1.589        -3.002
2.028_200        -0.672         0.017        -0.039        -0.003        -0.436        -1.133
2.029_080       -19.755        40.167        -2.763        -3.620       -16.396        -2.367
2.029_085       -15.287        28.839        -2.051        -2.609       -13.794        -4.903
2.029_090       -11.981        20.723        -1.581        -1.869       -11.637        -6.345
2.029_095        -9.521        14.906        -1.255        -1.335        -9.841        -7.045
2.029_100        -7.675        10.732        -1.017        -0.954        -8.341        -7.255
2.029_105        -6.278         7.734        -0.836        -0.683        -7.085        -7.149
2.029_110        -5.209         5.579        -0.696        -0.490        -6.031        -6.848
2.029_125        -3.219         2.102        -0.419        -0.187        -3.767        -5.490
2.029_150        -1.761         0.416        -0.196        -0.042        -1.798        -3.381
2.029_200        -0.754         0.016        -0.053        -0.003        -0.489        -1.284
2.030_080       -21.568        43.728        -2.980        -3.274       -18.781        -2.875
2.030_085       -16.625        31.340        -2.250        -2.390       -15.853        -5.777
2.030_090       -12.983        22.480        -1.763        -1.731       -13.410        -7.406
2.030_095       -10.288        16.145        -1.420        -1.250       -11.368        -8.181
2.030_100        -8.278        11.610        -1.166        -0.903        -9.658        -8.396
2.030_105        -6.766         8.360        -0.971        -0.654        -8.221        -8.253
2.030_110        -5.617         6.027        -0.817        -0.476        -7.011        -7.894
2.030_125        -3.497         2.272        -0.507        -0.190        -4.399        -6.321
2.030_150        -1.956         0.454        -0.248        -0.046        -2.112        -3.908
2.030_200        -0.874         0.018        -0.071        -0.004        -0.578        -1.508
2.031_080       -18.952        36.468        -3.685        -3.760       -11.069        -0.998
2.031_085       -14.818        26.402        -2.605        -2.727        -9.328        -3.076
2.031_090       -11.688        19.114        -1.908        -1.951        -7.889        -4.321
2.031_095        -9.312        13.845        -1.439        -1.384        -6.693        -4.984
2.031_100        -7.502        10.035        -1.111        -0.978        -5.694        -5.249
2.031_105        -6.113         7.279        -0.873        -0.689        -4.857        -5.253
2.031_110        -5.040         5.284        -0.696        -0.486        -4.153        -5.091
2.031_125        -3.026         2.031        -0.375        -0.173        -2.632        -4.176
2.031_150        -1.569         0.419        -0.153        -0.034        -1.291        -2.629
2.031_200        -0.633         0.018        -0.036        -0.002        -0.374        -1.026
2.032_080       -16.480        32.021        -2.865        -3.202       -10.675        -1.201
2.032_085       -12.900        23.175        -2.048        -2.308        -9.048        -3.130
2.032_090       -10.210        16.800        -1.521        -1.649        -7.695        -4.276
2.032_095        -8.180        12.205        -1.165        -1.174        -6.564        -4.878
2.032_100        -6.637         8.885        -0.913        -0.835        -5.613        -5.114
2.032_105        -5.455         6.482        -0.728        -0.596        -4.812        -5.109
2.032_110        -4.541         4.738        -0.588        -0.426        -4.134        -4.951
2.032_125        -2.811         1.873        -0.328        -0.160        -2.656        -4.083
2.032_150        -1.518         0.410        -0.138        -0.035        -1.327        -2.608
2.032_200        -0.631         0.020        -0.032        -0.002        -0.390        -1.036
2.033_080       -17.045        32.084        -3.322        -3.313        -9.608        -1.204
2.033_085       -13.413        23.058        -2.380        -2.371        -8.056        -3.163
2.033_090       -10.671        16.576        -1.766        -1.679        -6.781        -4.320
2.033_095        -8.592        11.925        -1.348        -1.181        -5.726        -4.921
2.033_100        -7.006         8.588        -1.052        -0.829        -4.849        -5.148
2.033_105        -5.786         6.191        -0.835        -0.582        -4.117        -5.130
2.033_110        -4.840         4.468        -0.672        -0.409        -3.504        -4.958
2.033_125        -3.039         1.689        -0.372        -0.146        -2.192        -4.060
2.033_150        -1.674         0.339        -0.158        -0.029        -1.053        -2.576
2.033_200        -0.714         0.014        -0.040        -0.002        -0.293        -1.036
2.034_080       -18.474        37.472        -2.656        -3.132       -15.372        -2.163
2.034_085       -14.345        27.032        -1.950        -2.259       -12.995        -4.517
2.034_090       -11.275        19.529        -1.484        -1.620       -11.016        -5.866
2.034_095        -8.978        14.133        -1.162        -1.160        -9.361        -6.528
2.034_100        -7.245        10.246        -0.928        -0.832        -7.974        -6.734
2.034_105        -5.928         7.440        -0.754        -0.598        -6.807        -6.647
2.034_110        -4.915         5.410        -0.619        -0.432        -5.822        -6.378
2.034_125        -3.012         2.093        -0.360        -0.168        -3.685        -5.132
2.034_150        -1.611         0.435        -0.162        -0.038        -1.793        -3.170
2.034_200        -0.663         0.019        -0.041        -0.003        -0.502        -1.190
2.035_080       -22.598        43.718        -4.127        -4.282       -16.075        -3.364
2.035_085       -17.908        32.026        -3.071        -3.156       -13.683        -5.792
2.035_090       -14.344        23.488        -2.367        -2.305       -11.683        -7.211
2.035_095       -11.623        17.250        -1.876        -1.676       -10.001        -7.926
2.035_100        -9.533        12.690        -1.518        -1.218        -8.582        -8.162
2.035_105        -7.915         9.349        -1.248        -0.886        -7.381        -8.081
2.035_110        -6.653         6.897        -1.038        -0.646        -6.361        -7.800
2.035_125        -4.228         2.790        -0.626        -0.258        -4.119        -6.440
2.035_150        -2.369         0.630        -0.298        -0.062        -2.076        -4.176
2.035_200        -1.052         0.033        -0.085        -0.006        -0.614        -1.724
2.036_080       -13.237        24.839        -2.518        -2.274        -7.677        -0.866
2.036_085       -10.442        17.663        -1.891        -1.604        -6.383        -2.656
2.036_090        -8.364        12.587        -1.452        -1.125        -5.322        -3.678
2.036_095        -6.802         8.989        -1.133        -0.789        -4.449        -4.182
2.036_100        -5.611         6.435        -0.893        -0.554        -3.727        -4.349
2.036_105        -4.691         4.616        -0.709        -0.389        -3.129        -4.303
2.036_110        -3.971         3.318        -0.568        -0.275        -2.632        -4.128
2.036_125        -2.560         1.241        -0.301        -0.099        -1.585        -3.304
2.036_150        -1.418         0.244        -0.116        -0.019        -0.713        -2.023
2.036_200        -0.565         0.009        -0.025        -0.001        -0.176        -0.758
2.037_080       -10.813        23.971        -1.563        -2.517        -8.798         0.280
2.037_085        -7.980        16.572        -1.113        -1.708        -7.237        -1.466
2.037_090        -5.958        11.439        -0.832        -1.147        -5.971        -2.468
2.037_095        -4.511         7.886        -0.644        -0.765        -4.941        -2.975
2.037_100        -3.471         5.430        -0.511        -0.508        -4.100        -3.161
2.037_105        -2.719         3.734        -0.412        -0.337        -3.412        -3.146
2.037_110        -2.170         2.565        -0.337        -0.223        -2.846        -3.011
2.037_125        -1.232         0.826        -0.191        -0.066        -1.681        -2.343
2.037_150        -0.639         0.123        -0.082        -0.010        -0.746        -1.353
2.037_200        -0.277         0.003        -0.020        -0.000        -0.188        -0.483
2.038_080       -17.463        36.214        -4.113        -3.919       -10.813        -0.094
2.038_085       -13.350        25.971        -3.043        -2.793        -9.000        -2.215
2.038_090       -10.276        18.605        -2.321        -1.966        -7.512        -3.470
2.038_095        -7.980        13.322        -1.813        -1.371        -6.287        -4.129
2.038_100        -6.255         9.532        -1.441        -0.951        -5.274        -4.389
2.038_105        -4.953         6.817        -1.158        -0.658        -4.433        -4.385
2.038_110        -3.963         4.874        -0.939        -0.454        -3.735        -4.216
2.038_125        -2.164         1.780        -0.519        -0.149        -2.264        -3.316
2.038_150        -0.959         0.331        -0.211        -0.025        -1.034        -1.897
2.038_200        -0.292         0.011        -0.047        -0.001        -0.266        -0.595
2.039_080       -17.889        32.113        -3.043        -2.878        -9.038        -0.734
